순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,권광민,한화,0.317,7,7,7,1.00,0,0.21,4.02,0.366,9.3,0.335
2,황영묵,한화,0.303,15,114,73,1.56,5,0.55,3.72,0.072,45.8,0.259
3,안치홍,한화,0.296,32,116,141,0.82,7,0.70,3.91,0.126,71.5,0.272
4,하주석,한화,0.295,10,33,29,1.14,1,0.29,3.37,0.091,16.8,0.254
5,김태연,한화,0.292,35,98,106,0.92,3,0.52,3.92,0.146,64.2,0.274
6,박상언,한화,0.286,3,6,12,0.50,0,0.75,4.02,0.071,7.4,0.28
7,이도윤,한화,0.280,14,99,88,1.13,7,0.47,3.77,0.058,37.8,0.234
8,페라자,한화,0.277,48,101,100,1.01,7,0.48,3.95,0.212,79.4,0.287
9,최인호,한화,0.275,15,61,51,1.20,3,0.77,3.94,0.098,27.5,0.254
10,채은성,한화,0.272,44,100,134,0.75,6,0.55,3.81,0.195,68.6,0.274
11,문현빈,한화,0.270,22,66,61,1.08,3,0.46,3.67,0.139,30.4,0.255
12,노시환,한화,0.270,43,112,138,0.81,6,0.45,4.02,0.182,83.7,0.272
13,장진혁,한화,0.268,25,74,63,1.17,4,0.39,3.99,0.151,40.2,0.257
14,최재훈,한화,0.258,14,69,82,0.84,0,0.59,4.14,0.081,40.0,0.254
15,이재원,한화,0.246,5,34,51,0.67,1,0.39,3.19,0.054,13.0,0.208
16,김인환,한화,0.236,3,33,33,1.00,2,0.29,3.67,0.039,9.3,0.203
17,이원석,한화,0.233,5,34,37,0.92,0,0.50,3.96,0.045,13.7,0.214
18,김강민,한화,0.224,1,14,24,0.58,0,0.38,3.72,0.039,7.3,0.211
19,유로결,한화,0.222,1,11,6,1.83,0,0.27,4.00,0.028,0.8,0.189
20,이진영,한화,0.221,7,24,17,1.41,0,0.31,4.33,0.105,7.5,0.217
21,정은원,한화,0.172,5,22,15,1.47,0,0.81,4.37,0.125,7.6,0.215
22,임종찬,한화,0.158,5,12,17,0.71,2,0.32,3.66,0.123,3.1,0.183
23,이상혁,한화,0.125,0,5,0,-,0,0.50,3.56,0.000,0.3,0.131
24,김서현,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,박상원,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,이명기,한화,0.000,0,2,2,1.00,0,0.00,3.63,0.000,-0.6,0.0
24,장규현,한화,0.000,0,2,3,0.67,0,1.00,3.86,0.000,-0.2,0.064
24,장민재,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,주현상,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,한경빈,한화,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.0
