순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,권광민,한화,0.556,5,2,2,1.00,0,0.25,3.58,0.611,7.8,0.552
2,황영묵,한화,0.304,15,113,71,1.59,5,0.51,3.69,0.074,43.4,0.257
3,하주석,한화,0.302,10,32,27,1.19,1,0.28,3.38,0.095,16.8,0.258
4,안치홍,한화,0.298,30,111,137,0.81,6,0.68,3.90,0.121,69.4,0.271
5,김태연,한화,0.298,35,97,104,0.93,3,0.56,3.91,0.149,65.0,0.279
6,박상언,한화,0.286,3,6,12,0.50,0,0.75,4.02,0.071,7.4,0.28
7,페라자,한화,0.279,48,98,98,1.00,7,0.48,3.96,0.216,79.2,0.289
8,이도윤,한화,0.279,14,95,87,1.09,7,0.47,3.77,0.060,37.0,0.234
9,채은성,한화,0.271,41,97,127,0.76,6,0.53,3.81,0.191,64.8,0.271
10,노시환,한화,0.269,43,109,133,0.82,6,0.45,4.03,0.188,81.8,0.273
11,장진혁,한화,0.269,24,71,60,1.18,4,0.41,4.00,0.157,38.6,0.26
12,최인호,한화,0.268,14,58,48,1.21,3,0.77,3.96,0.098,25.6,0.251
13,문현빈,한화,0.267,20,58,57,1.02,3,0.44,3.70,0.145,27.7,0.254
14,최재훈,한화,0.251,14,69,80,0.86,0,0.61,4.13,0.084,38.3,0.251
15,이재원,한화,0.248,4,32,47,0.68,0,0.44,3.18,0.033,11.0,0.203
16,김인환,한화,0.240,3,33,31,1.06,2,0.29,3.68,0.040,9.5,0.205
17,이원석,한화,0.233,5,34,37,0.92,0,0.50,3.96,0.045,13.7,0.214
18,김강민,한화,0.224,1,14,24,0.58,0,0.38,3.72,0.039,7.3,0.211
19,유로결,한화,0.222,1,11,6,1.83,0,0.27,4.00,0.028,0.8,0.189
20,이진영,한화,0.214,5,19,15,1.27,0,0.38,4.35,0.071,5.8,0.212
21,정은원,한화,0.172,5,22,15,1.47,0,0.81,4.37,0.125,7.6,0.215
22,임종찬,한화,0.158,5,12,17,0.71,2,0.32,3.66,0.123,3.1,0.183
23,이상혁,한화,0.125,0,5,0,-,0,0.50,3.56,0.000,0.1,0.131
24,김서현,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,박상원,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,이명기,한화,0.000,0,2,2,1.00,0,0.00,3.63,0.000,-0.6,0.0
24,장규현,한화,0.000,0,2,3,0.67,0,1.00,3.86,0.000,-0.2,0.064
24,장민재,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,주현상,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,한경빈,한화,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.0
