순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,권광민,한화,0.444,2,1,1,1.00,0,0.00,3.67,0.667,3.4,0.478
2,황영묵,한화,0.300,15,113,71,1.59,5,0.50,3.68,0.075,41.8,0.254
3,안치홍,한화,0.300,30,109,136,0.80,6,0.68,3.90,0.122,69.7,0.273
4,하주석,한화,0.300,10,29,27,1.07,1,0.29,3.42,0.100,16.2,0.259
5,김태연,한화,0.296,35,97,104,0.93,3,0.56,3.92,0.149,64.5,0.278
6,박상언,한화,0.286,3,6,12,0.50,0,0.75,4.02,0.071,7.4,0.28
7,페라자,한화,0.282,48,96,97,0.99,7,0.48,3.96,0.218,79.6,0.291
8,이도윤,한화,0.275,12,94,85,1.11,7,0.47,3.78,0.054,35.3,0.23
9,채은성,한화,0.273,41,95,124,0.77,6,0.54,3.82,0.194,64.4,0.274
10,노시환,한화,0.270,43,109,131,0.83,6,0.44,4.03,0.189,81.3,0.274
11,최인호,한화,0.268,14,58,48,1.21,3,0.77,3.96,0.098,25.6,0.251
12,장진혁,한화,0.260,22,71,59,1.20,4,0.42,4.03,0.153,36.3,0.253
13,문현빈,한화,0.259,19,58,54,1.07,3,0.43,3.72,0.146,25.6,0.249
14,이재원,한화,0.256,4,30,46,0.65,0,0.47,3.20,0.034,11.7,0.21
15,최재훈,한화,0.253,14,68,79,0.86,0,0.61,4.14,0.084,38.5,0.253
16,김인환,한화,0.238,3,33,29,1.14,2,0.29,3.69,0.041,9.2,0.205
17,이원석,한화,0.233,5,34,37,0.92,0,0.50,3.96,0.045,13.7,0.214
18,유로결,한화,0.226,1,9,5,1.80,0,0.30,4.12,0.032,1.1,0.197
19,김강민,한화,0.224,1,14,24,0.58,0,0.38,3.72,0.039,7.3,0.211
20,이진영,한화,0.180,4,17,14,1.21,0,0.37,4.23,0.066,3.7,0.19
21,정은원,한화,0.172,5,22,15,1.47,0,0.81,4.37,0.125,7.6,0.215
22,임종찬,한화,0.158,5,12,17,0.71,2,0.32,3.66,0.123,3.1,0.183
23,이상혁,한화,0.125,0,5,0,-,0,0.50,3.56,0.000,0.1,0.131
24,김서현,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,박상원,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,이명기,한화,0.000,0,2,2,1.00,0,0.00,3.63,0.000,-0.6,0.0
24,장규현,한화,0.000,0,1,1,1.00,0,1.00,4.25,0.000,0.1,0.113
24,주현상,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,한경빈,한화,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.0
