순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,권광민,한화,0.476,5,2,4,0.50,0,0.60,3.79,0.524,8.3,0.494
2,하주석,한화,0.302,10,32,27,1.19,1,0.28,3.38,0.095,16.8,0.258
3,황영묵,한화,0.301,15,113,72,1.57,5,0.51,3.69,0.074,43.4,0.256
4,안치홍,한화,0.298,30,111,137,0.81,6,0.68,3.90,0.121,69.4,0.271
5,김태연,한화,0.295,35,98,105,0.93,3,0.54,3.91,0.148,64.6,0.277
6,박상언,한화,0.286,3,6,12,0.50,0,0.75,4.02,0.071,7.4,0.28
7,이도윤,한화,0.280,14,96,88,1.09,7,0.47,3.76,0.059,37.3,0.234
8,페라자,한화,0.279,48,98,98,1.00,7,0.48,3.96,0.216,79.2,0.289
9,문현빈,한화,0.272,20,59,57,1.04,3,0.46,3.70,0.143,28.6,0.257
10,채은성,한화,0.271,41,97,127,0.76,6,0.54,3.81,0.191,65.1,0.272
11,노시환,한화,0.269,43,109,133,0.82,6,0.45,4.04,0.188,82.1,0.273
12,최인호,한화,0.268,14,58,48,1.21,3,0.77,3.96,0.098,25.6,0.251
13,장진혁,한화,0.265,24,73,60,1.22,4,0.40,4.01,0.154,38.2,0.256
14,최재훈,한화,0.251,14,69,80,0.86,0,0.61,4.13,0.084,38.3,0.251
15,이재원,한화,0.250,5,33,49,0.67,1,0.44,3.20,0.056,12.6,0.209
16,김인환,한화,0.238,3,33,32,1.03,2,0.29,3.67,0.040,9.4,0.204
17,이원석,한화,0.233,5,34,37,0.92,0,0.50,3.96,0.045,13.7,0.214
18,이진영,한화,0.227,6,20,16,1.25,0,0.36,4.33,0.080,6.8,0.22
19,김강민,한화,0.224,1,14,24,0.58,0,0.38,3.72,0.039,7.3,0.211
20,유로결,한화,0.222,1,11,6,1.83,0,0.27,4.00,0.028,0.8,0.189
21,정은원,한화,0.172,5,22,15,1.47,0,0.81,4.37,0.125,7.6,0.215
22,임종찬,한화,0.158,5,12,17,0.71,2,0.32,3.66,0.123,3.1,0.183
23,이상혁,한화,0.125,0,5,0,-,0,0.50,3.56,0.000,0.1,0.131
24,김서현,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,박상원,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,이명기,한화,0.000,0,2,2,1.00,0,0.00,3.63,0.000,-0.6,0.0
24,장규현,한화,0.000,0,2,3,0.67,0,1.00,3.86,0.000,-0.2,0.064
24,장민재,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,주현상,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,한경빈,한화,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.0
