순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,황영묵,한화,0.303,14,101,65,1.55,5,0.41,3.64,0.080,37.6,0.253
2,김태연,한화,0.303,34,87,90,0.97,3,0.59,3.91,0.159,61.1,0.287
3,안치홍,한화,0.300,28,102,124,0.82,6,0.71,3.90,0.128,65.9,0.276
4,하주석,한화,0.291,9,27,24,1.13,1,0.26,3.39,0.100,13.8,0.25
5,페라자,한화,0.286,47,85,86,0.99,7,0.43,3.99,0.234,73.3,0.295
6,박상언,한화,0.286,3,6,12,0.50,0,0.75,4.02,0.071,7.4,0.28
7,노시환,한화,0.279,41,94,120,0.78,5,0.44,3.93,0.198,77.0,0.281
8,채은성,한화,0.274,39,85,115,0.74,6,0.49,3.77,0.198,57.2,0.272
9,이도윤,한화,0.274,12,84,80,1.05,6,0.53,3.69,0.061,31.7,0.231
10,최인호,한화,0.268,14,58,48,1.21,3,0.77,3.96,0.098,25.6,0.251
11,장진혁,한화,0.264,19,60,47,1.28,3,0.42,3.96,0.171,31.7,0.26
12,이재원,한화,0.259,4,29,43,0.67,0,0.40,3.22,0.036,11.2,0.211
13,최재훈,한화,0.258,14,63,68,0.93,0,0.69,4.15,0.096,37.0,0.263
14,문현빈,한화,0.251,16,48,52,0.92,2,0.43,3.79,0.136,21.7,0.241
15,유로결,한화,0.235,1,6,4,1.50,0,0.67,3.74,0.059,1.0,0.216
16,이원석,한화,0.233,5,34,37,0.92,0,0.50,3.96,0.045,13.6,0.214
17,김인환,한화,0.228,2,27,24,1.13,2,0.30,3.61,0.040,7.4,0.198
18,김강민,한화,0.224,1,14,24,0.58,0,0.38,3.72,0.039,7.3,0.211
19,이진영,한화,0.190,4,16,13,1.23,0,0.39,4.27,0.069,4.4,0.199
20,정은원,한화,0.172,5,22,15,1.47,0,0.81,4.37,0.125,7.6,0.215
21,임종찬,한화,0.158,5,12,17,0.71,2,0.32,3.66,0.123,3.1,0.183
22,이상혁,한화,0.125,0,5,0,-,0,0.50,3.56,0.000,0.1,0.131
23,김서현,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
23,박상원,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
23,이명기,한화,0.000,0,2,2,1.00,0,0.00,3.63,0.000,-0.6,0.0
23,장규현,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
23,주현상,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
