순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,권광민,한화,0.500,1,0,0,-,0,0.00,2.75,0.750,1.7,0.538
2,김태연,한화,0.302,35,95,98,0.97,3,0.54,3.87,0.154,64.6,0.283
3,하주석,한화,0.302,10,28,26,1.08,1,0.26,3.34,0.103,15.6,0.26
4,안치홍,한화,0.301,29,109,135,0.81,6,0.71,3.88,0.121,69.3,0.274
5,황영묵,한화,0.297,14,110,70,1.57,5,0.52,3.71,0.074,40.9,0.252
6,박상언,한화,0.286,3,6,12,0.50,0,0.75,4.02,0.071,7.4,0.28
7,페라자,한화,0.283,47,95,93,1.02,7,0.48,3.97,0.216,78.0,0.291
8,이도윤,한화,0.279,12,93,83,1.12,7,0.51,3.76,0.056,35.5,0.234
9,채은성,한화,0.274,41,92,123,0.75,6,0.55,3.82,0.198,63.7,0.275
10,장진혁,한화,0.271,22,70,56,1.25,4,0.47,4.00,0.159,37.0,0.263
11,노시환,한화,0.270,43,105,130,0.81,5,0.44,4.03,0.193,80.2,0.275
12,최인호,한화,0.268,14,58,48,1.21,3,0.77,3.96,0.098,25.6,0.251
13,문현빈,한화,0.263,19,55,54,1.02,3,0.41,3.74,0.148,25.2,0.249
14,이재원,한화,0.259,4,30,45,0.67,0,0.40,3.21,0.034,11.4,0.209
15,최재훈,한화,0.245,14,68,78,0.87,0,0.59,4.15,0.086,36.8,0.248
16,김인환,한화,0.241,3,31,28,1.11,2,0.28,3.67,0.043,8.8,0.204
17,이원석,한화,0.233,5,34,37,0.92,0,0.50,3.96,0.045,13.7,0.214
18,유로결,한화,0.226,1,9,5,1.80,0,0.30,4.12,0.032,1.1,0.197
19,김강민,한화,0.224,1,14,24,0.58,0,0.38,3.72,0.039,7.3,0.211
20,이진영,한화,0.180,4,17,14,1.21,0,0.37,4.23,0.066,3.7,0.19
21,정은원,한화,0.172,5,22,15,1.47,0,0.81,4.37,0.125,7.6,0.215
22,임종찬,한화,0.158,5,12,17,0.71,2,0.32,3.66,0.123,3.1,0.183
23,이상혁,한화,0.125,0,5,0,-,0,0.50,3.56,0.000,0.1,0.131
24,김서현,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,박상원,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,이명기,한화,0.000,0,2,2,1.00,0,0.00,3.63,0.000,-0.6,0.0
24,장규현,한화,0.000,0,1,1,1.00,0,-,4.00,0.000,0.2,0.15
24,주현상,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
24,한경빈,한화,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.0
