순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김규성,KIA,0.500,1,0,0,-,0,2.00,5.00,0.500,1.3,0.588
2,김도영,KIA,0.346,58,82,110,0.75,11,0.59,3.82,0.289,105.8,0.347
3,이우성,KIA,0.316,20,85,56,1.52,5,0.57,3.99,0.127,47.8,0.286
4,한준수,KIA,0.307,21,51,72,0.71,0,0.44,3.72,0.127,35.4,0.268
5,박찬호,KIA,0.303,20,126,114,1.11,3,0.97,3.75,0.065,51.0,0.252
6,소크라테스,KIA,0.301,47,98,133,0.74,4,0.49,3.68,0.215,78.1,0.29
7,변우혁,KIA,0.300,11,17,28,0.61,1,0.18,3.55,0.191,16.3,0.278
8,최원준,KIA,0.296,30,111,85,1.31,7,0.65,4.01,0.137,57.3,0.277
9,홍종표,KIA,0.295,7,25,14,1.79,0,0.21,3.61,0.105,12.5,0.254
10,고종욱,KIA,0.292,3,10,3,3.33,1,0.75,3.59,0.208,3.6,0.292
11,황대인,KIA,0.286,1,3,1,3.00,0,0.00,3.14,0.143,0.8,0.236
12,김선빈,KIA,0.282,21,108,88,1.23,3,0.85,3.93,0.116,42.0,0.257
13,나성범,KIA,0.281,31,75,65,1.15,8,0.44,3.93,0.203,50.1,0.279
14,박정우,KIA,0.281,4,14,5,2.80,1,0.50,4.00,0.156,3.5,0.255
15,최형우,KIA,0.281,42,90,104,0.87,10,0.60,4.08,0.223,66.5,0.289
16,서건창,KIA,0.278,13,46,59,0.78,2,1.30,4.16,0.089,30.2,0.272
17,박민,KIA,0.276,4,4,10,0.40,0,0.14,3.47,0.138,3.0,0.239
18,김태군,KIA,0.264,11,63,51,1.24,2,0.50,3.49,0.115,19.8,0.242
19,이창진,KIA,0.257,9,40,48,0.83,1,1.43,4.01,0.072,26.1,0.267
20,예진원,KIA,0.211,1,6,1,6.00,0,0.25,3.86,0.053,1.1,0.194
21,김호령,KIA,0.147,1,6,6,1.00,0,0.29,4.56,0.088,2.4,0.174
22,곽도규,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
22,김두현,KIA,0.000,0,0,2,0.00,0,-,3.00,0.000,-0.2,0.0
22,김승현,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
22,이형범,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
22,전상현,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
22,정해영,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
22,최지민,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
22,한승택,KIA,0.000,0,0,1,0.00,0,-,5.00,0.000,0.3,0.225
22,황동하,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
