순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,박찬호,KIA,유격수,88,751.1,1.226,13.23
2,김태군,KIA,포수,69,445.1,0.891,9.62
3,김호령,KIA,중견수,40,106.2,0.463,5.0
4,김도영,KIA,3루수,95,784.0,0.438,4.73
5,한준수,KIA,포수,71,424.2,0.219,2.37
5,최원준,KIA,중견수,71,479.1,0.219,2.36
7,이우성,KIA,좌익수,2,6.0,0.211,2.27
8,박민,KIA,유격수,10,40.0,0.197,2.13
9,박정우,KIA,중견수,26,55.0,0.167,1.8
10,서건창,KIA,2루수,30,144.0,0.159,1.72
11,변우혁,KIA,3루수,7,35.0,0.152,1.64
12,홍종표,KIA,2루수,40,111.0,0.079,0.85
13,이창진,KIA,중견수,1,5.0,0.05,0.54
14,박정우,KIA,좌익수,3,3.0,-0.002,-0.02
15,박정우,KIA,우익수,1,9.0,-0.013,-0.14
16,김선빈,KIA,3루수,1,3.0,-0.024,-0.26
17,소크라테스,KIA,우익수,4,11.0,-0.035,-0.38
18,황대인,KIA,1루수,2,10.0,-0.044,-0.48
18,고종욱,KIA,좌익수,7,19.0,-0.044,-0.48
20,이창진,KIA,좌익수,37,191.2,-0.057,-0.61
21,홍종표,KIA,유격수,12,72.0,-0.067,-0.72
22,김규성,KIA,유격수,5,11.2,-0.084,-0.91
23,김규성,KIA,3루수,1,5.0,-0.111,-1.19
24,소크라테스,KIA,중견수,33,232.0,-0.142,-1.53
25,한승택,KIA,포수,3,8.0,-0.145,-1.56
26,박민,KIA,2루수,4,28.0,-0.146,-1.57
27,이우성,KIA,우익수,16,105.0,-0.152,-1.64
28,김선빈,KIA,2루수,77,595.0,-0.189,-2.04
29,변우혁,KIA,1루수,23,139.0,-0.192,-2.08
30,최원준,KIA,우익수,64,252.2,-0.247,-2.67
31,이창진,KIA,우익수,31,156.0,-0.264,-2.85
32,홍종표,KIA,3루수,12,47.0,-0.268,-2.89
33,나성범,KIA,우익수,45,344.1,-0.358,-3.86
34,최형우,KIA,좌익수,13,92.0,-0.422,-4.55
35,서건창,KIA,1루수,39,221.0,-0.505,-5.45
36,이우성,KIA,1루수,64,507.0,-1.131,-12.21
37,소크라테스,KIA,좌익수,82,566.1,-1.242,-13.4
48,최지민,KIA,투수,44,37.0,nan,nan
48,김선빈,KIA,1루수,1,1.0,nan,nan
48,김선빈,KIA,유격수,2,3.0,nan,nan
48,박민,KIA,3루수,3,4.0,nan,nan
48,이형범,KIA,투수,12,12.1,nan,nan
48,황동하,KIA,투수,16,61.2,nan,nan
48,전상현,KIA,투수,44,42.2,nan,nan
48,정해영,KIA,투수,32,32.0,nan,nan
48,김승현,KIA,투수,8,9.1,nan,nan
48,곽도규,KIA,투수,43,34.2,nan,nan
