순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,윤도현,KIA,0.412,2,2,3,0.67,0,0.00,3.41,0.118,3.0,0.318
2,김도영,KIA,0.347,77,101,147,0.69,14,0.59,3.81,0.304,136.5,0.351
3,한승택,KIA,0.333,0,2,3,0.67,0,3.00,4.25,0.000,2.0,0.308
4,김선빈,KIA,0.329,32,139,106,1.31,4,0.77,3.80,0.118,65.1,0.283
5,서건창,KIA,0.310,16,49,62,0.79,3,1.20,4.12,0.095,36.9,0.289
6,소크라테스,KIA,0.310,59,125,170,0.74,9,0.45,3.66,0.207,98.1,0.291
7,박찬호,KIA,0.306,30,164,151,1.09,7,1.12,3.78,0.081,71.2,0.26
8,한준수,KIA,0.303,29,71,85,0.84,0,0.44,3.68,0.151,43.6,0.27
9,홍종표,KIA,0.295,7,28,15,1.87,0,0.19,3.57,0.095,13.9,0.25
10,최원준,KIA,0.294,35,126,119,1.06,8,0.76,4.00,0.129,71.1,0.274
11,변우혁,KIA,0.293,15,31,39,0.79,1,0.28,3.63,0.165,23.4,0.272
12,나성범,KIA,0.291,39,94,80,1.18,9,0.39,3.87,0.219,67.7,0.288
13,이우성,KIA,0.290,26,108,90,1.20,7,0.49,3.98,0.114,55.1,0.263
14,황대인,KIA,0.286,1,3,1,3.00,0,0.00,3.14,0.143,0.8,0.236
15,최형우,KIA,0.280,47,99,126,0.79,12,0.60,4.04,0.219,77.0,0.287
16,박민,KIA,0.276,4,4,10,0.40,0,0.14,3.47,0.138,3.0,0.239
17,박정우,KIA,0.271,4,24,6,4.00,1,0.31,3.89,0.085,5.2,0.232
18,고종욱,KIA,0.267,3,13,3,4.33,1,0.50,3.45,0.167,3.6,0.258
19,이창진,KIA,0.263,11,50,55,0.91,1,1.22,4.05,0.070,30.3,0.265
20,김태군,KIA,0.259,13,86,63,1.37,3,0.50,3.36,0.116,26.0,0.24
21,김규성,KIA,0.250,1,2,3,0.67,0,0.50,4.20,0.083,1.8,0.244
21,오선우,KIA,0.250,0,1,1,1.00,0,0.00,3.25,0.000,0.2,0.175
23,최정용,KIA,0.222,0,2,2,1.00,0,0.00,4.00,0.000,0.0,0.155
24,예진원,KIA,0.211,1,6,1,6.00,0,0.25,3.86,0.053,1.1,0.194
25,김호령,KIA,0.135,3,10,11,0.91,0,0.29,4.51,0.096,2.5,0.164
26,곽도규,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김두현,KIA,0.000,0,0,2,0.00,0,-,3.00,0.000,-0.2,0.0
26,김사윤,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김승현,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
26,이형범,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
26,전상현,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
26,정해영,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
26,최지민,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
26,황동하,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
