순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김규성,KIA,0.500,1,0,0,-,0,2.00,5.00,0.500,1.3,0.588
2,박정우,KIA,0.389,3,8,1,8.00,1,0.50,3.68,0.167,2.8,0.328
3,김도영,KIA,0.343,43,66,97,0.68,9,0.58,3.77,0.270,84.5,0.339
4,이우성,KIA,0.317,20,80,52,1.54,5,0.56,4.00,0.133,45.9,0.289
5,김선빈,KIA,0.311,16,83,60,1.38,3,1.09,4.03,0.116,37.0,0.28
6,홍종표,KIA,0.311,6,20,9,2.22,0,0.23,3.78,0.108,10.4,0.268
7,박찬호,KIA,0.302,19,106,96,1.10,2,0.90,3.67,0.074,42.7,0.252
8,최원준,KIA,0.300,24,90,64,1.41,7,0.64,4.06,0.124,43.0,0.273
9,한준수,KIA,0.295,16,41,52,0.79,0,0.46,3.91,0.136,27.4,0.267
10,소크라테스,KIA,0.293,35,86,103,0.83,3,0.53,3.64,0.207,60.5,0.284
11,고종욱,KIA,0.292,3,10,3,3.33,1,0.75,3.59,0.208,3.6,0.292
12,황대인,KIA,0.286,1,3,1,3.00,0,0.00,3.14,0.143,0.8,0.236
13,최형우,KIA,0.283,38,76,91,0.84,7,0.62,4.07,0.232,58.7,0.292
14,박민,KIA,0.276,4,4,10,0.40,0,0.14,3.47,0.138,3.0,0.239
15,서건창,KIA,0.273,11,37,50,0.74,1,1.21,4.16,0.093,24.4,0.267
16,나성범,KIA,0.271,24,57,48,1.19,7,0.44,4.01,0.204,35.5,0.274
17,변우혁,KIA,0.254,4,12,14,0.86,0,0.17,3.53,0.136,5.2,0.228
18,김태군,KIA,0.253,9,57,41,1.39,2,0.64,3.49,0.127,16.7,0.241
19,이창진,KIA,0.250,6,32,37,0.86,1,1.35,4.09,0.048,20.5,0.262
20,김호령,KIA,0.147,1,6,6,1.00,0,0.29,4.56,0.088,2.4,0.174
21,곽도규,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
21,전상현,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
21,정해영,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
21,최지민,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
21,한승택,KIA,0.000,0,0,1,0.00,0,-,5.00,0.000,0.3,0.225
21,황동하,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
