순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김규성,KIA,0.375,1,1,2,0.50,0,1.00,4.27,0.125,2.2,0.35
2,김도영,KIA,0.343,72,97,135,0.72,13,0.56,3.83,0.295,127.3,0.347
3,한승택,KIA,0.333,0,1,3,0.33,0,-,3.71,0.000,1.0,0.276
4,김선빈,KIA,0.324,32,137,103,1.33,4,0.79,3.83,0.122,62.6,0.281
5,한준수,KIA,0.311,29,65,81,0.80,0,0.41,3.67,0.159,43.4,0.277
6,소크라테스,KIA,0.308,56,120,168,0.71,8,0.44,3.66,0.200,93.6,0.287
7,박찬호,KIA,0.307,28,160,142,1.13,7,1.13,3.78,0.076,67.4,0.259
8,서건창,KIA,0.304,15,48,61,0.79,3,1.24,4.14,0.093,35.4,0.286
9,변우혁,KIA,0.301,15,27,32,0.84,1,0.23,3.59,0.185,21.7,0.28
10,홍종표,KIA,0.301,7,27,15,1.80,0,0.20,3.57,0.097,14.0,0.255
11,이우성,KIA,0.299,24,103,81,1.27,6,0.49,3.99,0.109,54.2,0.268
12,박정우,KIA,0.298,4,19,5,3.80,1,0.44,3.98,0.106,5.5,0.26
13,나성범,KIA,0.293,39,92,80,1.15,9,0.38,3.87,0.220,67.5,0.289
14,고종욱,KIA,0.292,3,10,3,3.33,1,0.75,3.59,0.208,3.6,0.292
15,최원준,KIA,0.290,34,125,114,1.10,8,0.76,4.00,0.131,67.7,0.272
16,황대인,KIA,0.286,1,3,1,3.00,0,0.00,3.14,0.143,0.8,0.236
17,최형우,KIA,0.282,47,97,124,0.78,12,0.58,4.04,0.222,75.9,0.288
18,박민,KIA,0.276,4,4,10,0.40,0,0.14,3.47,0.138,3.0,0.239
19,이창진,KIA,0.269,11,47,51,0.92,1,1.29,4.04,0.074,30.1,0.272
20,김태군,KIA,0.261,13,86,61,1.41,3,0.50,3.38,0.117,26.2,0.242
21,예진원,KIA,0.211,1,6,1,6.00,0,0.25,3.86,0.053,1.1,0.194
22,김호령,KIA,0.146,3,9,10,0.90,0,0.23,4.36,0.104,2.2,0.164
23,곽도규,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
23,김두현,KIA,0.000,0,0,2,0.00,0,-,3.00,0.000,-0.2,0.0
23,김사윤,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
23,김승현,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
23,이형범,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
23,전상현,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
23,정해영,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
23,최지민,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
23,황동하,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
