순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김규성,KIA,0.600,1,0,0,-,0,1.00,5.43,0.200,2.2,0.521
2,한승택,KIA,0.500,0,0,1,0.00,0,-,4.67,0.000,0.8,0.425
3,김도영,KIA,0.345,66,91,121,0.75,11,0.59,3.83,0.299,119.2,0.35
4,한준수,KIA,0.308,26,60,78,0.77,0,0.42,3.68,0.142,38.9,0.271
5,변우혁,KIA,0.307,14,24,30,0.80,1,0.21,3.58,0.175,20.0,0.281
6,김선빈,KIA,0.306,28,123,97,1.27,3,0.76,3.88,0.118,52.9,0.271
7,소크라테스,KIA,0.306,52,108,152,0.71,6,0.46,3.69,0.207,86.6,0.289
8,이우성,KIA,0.306,22,99,69,1.43,5,0.54,4.00,0.115,51.9,0.276
9,홍종표,KIA,0.303,7,26,15,1.73,0,0.21,3.58,0.101,13.6,0.258
10,박찬호,KIA,0.301,23,146,132,1.11,6,1.05,3.78,0.063,57.1,0.251
11,최원준,KIA,0.292,32,119,101,1.18,8,0.72,4.01,0.129,63.3,0.273
12,고종욱,KIA,0.292,3,10,3,3.33,1,0.75,3.59,0.208,3.6,0.292
13,나성범,KIA,0.291,34,83,74,1.12,9,0.39,3.88,0.205,58.9,0.284
14,황대인,KIA,0.286,1,3,1,3.00,0,0.00,3.14,0.143,0.8,0.236
15,박정우,KIA,0.278,4,16,5,3.20,1,0.60,3.97,0.139,4.1,0.254
15,서건창,KIA,0.278,13,46,59,0.78,2,1.30,4.16,0.089,30.2,0.272
17,최형우,KIA,0.277,43,91,111,0.82,11,0.59,4.05,0.224,67.5,0.286
18,박민,KIA,0.276,4,4,10,0.40,0,0.14,3.47,0.138,3.0,0.239
19,김태군,KIA,0.270,13,79,53,1.49,3,0.50,3.43,0.128,25.8,0.252
20,이창진,KIA,0.260,9,47,50,0.94,1,1.38,4.04,0.065,28.4,0.266
21,예진원,KIA,0.211,1,6,1,6.00,0,0.25,3.86,0.053,1.1,0.194
22,김호령,KIA,0.149,3,8,10,0.80,0,0.23,4.35,0.106,2.7,0.168
23,곽도규,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
23,김두현,KIA,0.000,0,0,2,0.00,0,-,3.00,0.000,-0.2,0.0
23,김사윤,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
23,김승현,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
23,이형범,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
23,전상현,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
23,정해영,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
23,최지민,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
23,황동하,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
