순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,박찬호,KIA,유격수,84,724.1,1.221,13.24
2,김태군,KIA,포수,67,427.1,0.855,9.27
3,김호령,KIA,중견수,40,106.2,0.468,5.07
4,김도영,KIA,3루수,90,752.0,0.215,2.33
5,이우성,KIA,좌익수,2,6.0,0.21,2.28
6,한준수,KIA,포수,68,402.2,0.203,2.2
7,박민,KIA,유격수,10,40.0,0.202,2.19
8,최원준,KIA,중견수,67,456.1,0.201,2.18
9,박정우,KIA,중견수,24,52.0,0.17,1.85
10,서건창,KIA,2루수,30,144.0,0.155,1.68
11,김선빈,KIA,2루수,72,558.0,0.09,0.97
12,변우혁,KIA,3루수,6,30.0,0.073,0.79
13,홍종표,KIA,2루수,38,108.0,0.07,0.76
14,이창진,KIA,중견수,1,5.0,0.05,0.54
15,박정우,KIA,좌익수,3,3.0,-0.002,-0.02
16,박정우,KIA,우익수,1,9.0,-0.013,-0.14
17,김선빈,KIA,3루수,1,3.0,-0.024,-0.26
18,소크라테스,KIA,우익수,4,11.0,-0.035,-0.38
19,황대인,KIA,1루수,2,10.0,-0.044,-0.48
20,고종욱,KIA,좌익수,7,19.0,-0.045,-0.49
21,김규성,KIA,유격수,5,11.2,-0.083,-0.9
22,김규성,KIA,3루수,1,5.0,-0.11,-1.2
23,이창진,KIA,좌익수,35,177.2,-0.135,-1.46
24,한승택,KIA,포수,3,8.0,-0.145,-1.57
25,박민,KIA,2루수,4,28.0,-0.149,-1.61
25,이우성,KIA,우익수,16,105.0,-0.149,-1.62
27,변우혁,KIA,1루수,20,120.0,-0.161,-1.75
28,홍종표,KIA,유격수,10,59.0,-0.171,-1.85
29,소크라테스,KIA,중견수,31,218.0,-0.203,-2.2
30,최원준,KIA,우익수,61,240.2,-0.209,-2.26
31,홍종표,KIA,3루수,11,44.0,-0.26,-2.82
32,이창진,KIA,우익수,31,156.0,-0.264,-2.86
33,서건창,KIA,1루수,36,201.0,-0.336,-3.64
34,나성범,KIA,우익수,41,316.1,-0.411,-4.46
35,최형우,KIA,좌익수,13,92.0,-0.424,-4.59
36,이우성,KIA,1루수,64,507.0,-1.133,-12.28
37,소크라테스,KIA,좌익수,78,540.1,-1.22,-13.23
47,최지민,KIA,투수,42,36.1,nan,nan
47,김선빈,KIA,유격수,2,3.0,nan,nan
47,박민,KIA,3루수,3,4.0,nan,nan
47,이형범,KIA,투수,10,9.2,nan,nan
47,황동하,KIA,투수,15,58.0,nan,nan
47,전상현,KIA,투수,43,41.2,nan,nan
47,정해영,KIA,투수,32,32.0,nan,nan
47,김승현,KIA,투수,6,7.1,nan,nan
47,곽도규,KIA,투수,41,33.1,nan,nan
