순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김규성,KIA,0.500,1,0,0,-,0,2.00,5.00,0.500,1.3,0.588
2,김도영,KIA,0.354,54,75,104,0.72,10,0.58,3.79,0.299,99.3,0.353
3,박정우,KIA,0.350,3,9,1,9.00,1,0.33,3.81,0.150,2.6,0.296
4,이우성,KIA,0.317,20,80,52,1.54,5,0.56,4.00,0.133,45.9,0.289
5,한준수,KIA,0.312,19,45,61,0.74,0,0.50,3.83,0.136,32.5,0.276
6,홍종표,KIA,0.310,7,24,11,2.18,0,0.26,3.63,0.119,12.1,0.271
7,소크라테스,KIA,0.304,42,90,118,0.76,4,0.49,3.66,0.215,71.9,0.292
8,최원준,KIA,0.303,29,98,76,1.29,7,0.63,4.04,0.149,53.5,0.283
9,박찬호,KIA,0.293,19,118,104,1.13,3,0.88,3.72,0.068,44.6,0.245
10,고종욱,KIA,0.292,3,10,3,3.33,1,0.75,3.59,0.208,3.6,0.292
11,김선빈,KIA,0.290,19,96,74,1.30,3,0.87,3.98,0.124,40.0,0.266
12,최형우,KIA,0.287,41,83,98,0.85,9,0.61,4.11,0.230,66.0,0.295
13,황대인,KIA,0.286,1,3,1,3.00,0,0.00,3.14,0.143,0.8,0.236
14,서건창,KIA,0.285,13,40,54,0.74,1,1.23,4.17,0.097,28.5,0.277
15,변우혁,KIA,0.281,8,14,25,0.56,1,0.16,3.49,0.157,11.1,0.256
16,박민,KIA,0.276,4,4,10,0.40,0,0.14,3.47,0.138,3.0,0.239
17,나성범,KIA,0.274,29,67,55,1.22,8,0.44,3.94,0.208,43.1,0.277
18,김태군,KIA,0.263,10,62,44,1.41,2,0.45,3.51,0.117,18.8,0.242
19,이창진,KIA,0.252,7,35,42,0.83,1,1.37,4.06,0.052,22.5,0.261
20,예진원,KIA,0.211,1,6,1,6.00,0,0.25,3.86,0.053,1.1,0.194
21,김호령,KIA,0.147,1,6,6,1.00,0,0.29,4.56,0.088,2.4,0.174
22,곽도규,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
22,김승현,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
22,이형범,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
22,전상현,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
22,정해영,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
22,최지민,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
22,한승택,KIA,0.000,0,0,1,0.00,0,-,5.00,0.000,0.3,0.225
22,황동하,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
