순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,양의지,두산,0.338,26,71,121,0.59,11,0.69,3.67,0.156,60.6,0.297
2,전다민,두산,0.333,1,4,1,4.00,0,0.86,4.63,0.056,4.3,0.322
2,홍성호,두산,0.333,2,1,2,0.50,0,0.20,3.54,0.167,2.2,0.298
4,허경민,두산,0.329,26,93,105,0.89,4,1.37,3.71,0.120,55.9,0.29
5,라모스,두산,0.305,32,75,87,0.86,6,0.45,3.72,0.177,52.9,0.283
6,이유찬,두산,0.288,7,26,35,0.74,1,0.54,3.89,0.088,16.9,0.26
7,서예일,두산,0.286,0,3,4,0.75,0,0.00,4.29,0.000,1.1,0.2
8,강승호,두산,0.284,44,65,97,0.67,8,0.20,3.78,0.200,58.9,0.269
9,정수빈,두산,0.279,18,117,100,1.17,2,0.92,4.04,0.075,54.4,0.251
10,전민재,두산,0.272,7,48,39,1.23,1,0.24,3.52,0.065,16.7,0.225
11,조수행,두산,0.259,4,92,47,1.96,0,0.67,3.60,0.026,31.8,0.218
12,김재환,두산,0.256,37,49,82,0.60,5,0.35,4.14,0.220,56.7,0.273
13,김기연,두산,0.255,9,40,51,0.78,1,0.54,3.75,0.111,18.4,0.236
14,김재호,두산,0.250,4,12,21,0.57,1,0.90,4.01,0.071,7.1,0.241
14,윤준호,두산,0.250,0,1,1,1.00,0,0.00,4.50,0.000,0.2,0.175
16,양석환,두산,0.249,41,69,123,0.56,8,0.43,4.04,0.231,55.8,0.266
17,박준영,두산,0.233,17,32,51,0.63,1,0.40,4.37,0.188,25.2,0.25
18,김민혁,두산,0.200,1,0,1,0.00,0,1.00,5.25,0.600,2.1,0.425
18,박계범,두산,0.200,1,3,2,1.50,0,0.71,4.70,0.067,1.7,0.247
18,안승한,두산,0.200,0,1,2,0.50,0,0.00,3.80,0.000,0.1,0.14
18,장승현,두산,0.200,2,8,3,2.67,0,0.40,3.70,0.100,1.4,0.198
22,김인태,두산,0.174,1,9,4,2.25,0,0.29,3.38,0.130,1.9,0.18
23,양찬열,두산,0.167,0,3,2,1.50,1,-,4.78,0.000,1.1,0.242
24,김대한,두산,0.139,2,15,24,0.63,0,0.32,3.90,0.056,4.1,0.156
25,김태근,두산,0.095,0,4,5,0.80,0,0.00,4.13,0.000,-0.4,0.102
26,김동주,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김명신,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김민규,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김호준,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,박민준,두산,0.000,0,1,1,1.00,0,-,2.50,0.000,-0.2,0.0
26,박정수,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,박치국,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,오명진,두산,0.000,0,0,0,-,0,1.00,4.50,0.000,0.2,0.225
26,이교훈,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,이영하,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,정철원,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,최지강,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,홍건희,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
