순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,허경민,두산,0.339,26,90,100,0.90,4,1.44,3.72,0.124,56.7,0.298
2,전다민,두산,0.333,1,4,1,4.00,0,0.86,4.63,0.056,4.3,0.322
2,홍성호,두산,0.333,2,1,2,0.50,0,0.20,3.54,0.167,2.2,0.298
4,양의지,두산,0.328,24,70,120,0.58,11,0.66,3.68,0.147,56.3,0.288
5,라모스,두산,0.305,32,75,87,0.86,6,0.45,3.72,0.177,52.9,0.283
6,서예일,두산,0.286,0,3,4,0.75,0,0.00,4.29,0.000,1.1,0.2
6,이유찬,두산,0.286,6,24,34,0.71,1,0.48,3.90,0.084,15.7,0.255
8,강승호,두산,0.283,44,64,94,0.68,8,0.20,3.79,0.203,58.3,0.27
9,정수빈,두산,0.277,18,114,97,1.18,2,0.90,4.02,0.077,53.1,0.251
10,전민재,두산,0.273,7,47,39,1.21,1,0.25,3.52,0.067,16.9,0.227
11,조수행,두산,0.262,4,89,47,1.89,0,0.70,3.57,0.027,30.8,0.22
12,김기연,두산,0.260,9,39,50,0.78,1,0.54,3.70,0.113,17.9,0.239
13,김재환,두산,0.258,37,49,81,0.60,5,0.33,4.14,0.222,55.9,0.273
14,양석환,두산,0.251,41,68,120,0.57,8,0.40,4.02,0.234,54.8,0.266
15,김재호,두산,0.250,4,12,21,0.57,1,0.90,4.01,0.071,7.1,0.241
15,윤준호,두산,0.250,0,1,1,1.00,0,0.00,4.50,0.000,0.2,0.175
17,박준영,두산,0.233,17,31,50,0.62,1,0.38,4.35,0.192,25.0,0.25
18,김민혁,두산,0.200,1,0,1,0.00,0,1.00,5.25,0.600,2.1,0.425
18,박계범,두산,0.200,1,3,2,1.50,0,0.71,4.70,0.067,1.7,0.247
18,안승한,두산,0.200,0,1,2,0.50,0,0.00,3.80,0.000,0.1,0.14
18,장승현,두산,0.200,2,8,3,2.67,0,0.40,3.70,0.100,1.4,0.198
22,김인태,두산,0.174,1,9,4,2.25,0,0.29,3.38,0.130,1.9,0.18
23,양찬열,두산,0.167,0,3,2,1.50,1,-,4.78,0.000,1.1,0.242
24,김대한,두산,0.139,2,15,24,0.63,0,0.32,3.90,0.056,4.1,0.156
25,김태근,두산,0.095,0,4,5,0.80,0,0.00,4.13,0.000,-0.4,0.102
26,김동주,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김명신,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김민규,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김호준,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,박민준,두산,0.000,0,1,1,1.00,0,-,2.50,0.000,-0.2,0.0
26,박정수,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,박치국,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,오명진,두산,0.000,0,0,0,-,0,1.00,4.50,0.000,0.2,0.225
26,이교훈,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,이영하,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,정철원,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,최지강,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
26,홍건희,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
