순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,장규빈,두산,0.500,0,1,0,-,0,-,4.50,0.000,0.4,0.35
2,제러드,두산,0.438,4,2,5,0.40,1,2.50,3.95,0.500,6.7,0.491
3,양의지,두산,0.338,26,71,121,0.59,11,0.71,3.67,0.156,61.2,0.299
4,전다민,두산,0.333,1,4,1,4.00,0,0.86,4.63,0.056,4.3,0.322
4,허경민,두산,0.333,27,97,109,0.89,4,1.33,3.73,0.117,59.9,0.293
4,홍성호,두산,0.333,2,1,2,0.50,0,0.20,3.54,0.167,2.2,0.298
7,라모스,두산,0.305,32,75,87,0.86,6,0.45,3.72,0.177,52.9,0.283
8,김기연,두산,0.301,13,43,53,0.81,1,0.54,3.72,0.121,25.4,0.267
9,강승호,두산,0.289,48,69,101,0.68,8,0.21,3.80,0.209,64.3,0.276
10,서예일,두산,0.286,0,3,4,0.75,0,0.00,4.29,0.000,1.1,0.2
11,김재호,두산,0.284,4,13,25,0.52,1,0.82,3.88,0.060,9.1,0.253
12,이유찬,두산,0.276,7,28,38,0.74,1,0.55,3.92,0.082,17.2,0.252
13,정수빈,두산,0.273,20,124,104,1.19,2,0.90,4.04,0.078,54.8,0.247
14,조수행,두산,0.273,5,98,47,2.09,0,0.62,3.56,0.028,35.9,0.227
15,전민재,두산,0.268,8,50,42,1.19,1,0.27,3.51,0.073,18.2,0.227
16,김재환,두산,0.260,38,52,86,0.60,5,0.37,4.15,0.217,61.2,0.277
17,양석환,두산,0.254,45,70,131,0.53,9,0.44,4.06,0.239,61.1,0.271
18,윤준호,두산,0.250,0,1,1,1.00,0,0.00,4.50,0.000,0.2,0.175
19,박준영,두산,0.233,17,32,51,0.63,1,0.40,4.37,0.188,25.2,0.25
20,김민혁,두산,0.200,1,0,1,0.00,0,1.00,5.25,0.600,2.1,0.425
20,박계범,두산,0.200,1,3,2,1.50,0,0.71,4.70,0.067,1.7,0.247
20,안승한,두산,0.200,0,1,2,0.50,0,0.00,3.80,0.000,0.1,0.14
20,장승현,두산,0.200,2,8,3,2.67,0,0.40,3.70,0.100,1.4,0.198
24,김인태,두산,0.174,1,9,4,2.25,0,0.29,3.38,0.130,1.9,0.18
25,양찬열,두산,0.167,0,3,2,1.50,1,-,4.90,0.000,1.4,0.267
26,김대한,두산,0.139,2,15,24,0.63,0,0.32,3.90,0.056,4.1,0.156
27,김태근,두산,0.095,0,4,5,0.80,0,0.00,4.13,0.000,-0.4,0.102
28,권휘,두산,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
28,김동주,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,김명신,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,김민규,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,김호준,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,박민준,두산,0.000,0,1,1,1.00,0,-,2.50,0.000,-0.2,0.0
28,박정수,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,박치국,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,오명진,두산,0.000,0,0,0,-,0,1.00,4.50,0.000,0.2,0.225
28,이교훈,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,이영하,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,정철원,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,최승용,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,최지강,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
28,홍건희,두산,-,0,0,0,-,0,-,-,-,0.0,0.0
