순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,전다민,두산,0.381,21,27,21,8,8,2,0,0,10,1,0,0,6,0,0,7,0,0.476,0.519,0.995,0,0.375,0.5
2,제러드,두산,0.316,30,137,114,22,36,11,1,9,76,29,0,1,19,0,3,31,0,0.667,0.423,1.090,10,0.25,0.0
3,허경민,두산,0.315,111,463,406,68,128,28,0,7,177,60,0,6,34,0,17,24,8,0.436,0.387,0.823,38,0.301,0.5
4,양의지,두산,0.314,116,473,421,55,132,17,1,16,199,92,0,6,37,5,9,55,13,0.473,0.376,0.849,36,0.391,0.5
5,라모스,두산,0.305,80,348,311,43,95,19,3,10,150,48,1,6,27,1,3,60,5,0.482,0.360,0.842,27,0.257,0.0
6,이유찬,두산,0.290,96,241,210,36,61,10,0,3,80,20,7,1,22,0,1,44,8,0.381,0.359,0.740,15,0.271,0.333
7,홍성호,두산,0.286,15,15,14,0,4,2,0,0,6,1,0,0,1,0,0,7,0,0.429,0.333,0.762,0,0.167,0.2
8,김기연,두산,0.285,88,264,235,31,67,10,0,5,92,31,3,3,21,0,2,46,5,0.391,0.345,0.736,19,0.266,0.125
9,강승호,두산,0.283,136,552,508,76,144,34,7,16,240,77,2,4,31,4,7,158,8,0.472,0.331,0.803,38,0.293,0.2
10,정수빈,두산,0.283,129,574,484,88,137,20,3,4,175,45,9,7,67,1,7,68,8,0.362,0.373,0.735,41,0.252,0.0
11,김재호,두산,0.283,51,127,106,15,30,5,0,0,35,5,4,1,15,0,1,19,3,0.330,0.374,0.704,7,0.375,0.25
12,김재환,두산,0.270,128,520,444,70,120,22,0,26,220,83,0,9,61,3,6,158,8,0.495,0.360,0.855,25,0.236,0.667
13,조수행,두산,0.263,122,359,308,56,81,3,2,0,88,29,13,4,31,1,3,52,2,0.286,0.332,0.618,20,0.221,0.333
14,전민재,두산,0.254,95,260,236,32,60,5,1,2,73,32,3,3,15,1,3,52,8,0.309,0.304,0.613,17,0.303,0.0
15,윤준호,두산,0.250,3,4,4,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0.250,0.250,0.500,0,0.0,0.0
15,장규빈,두산,0.250,3,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.250,0.250,0.500,0,0.333,1.0
17,양석환,두산,0.246,135,565,509,77,125,24,1,31,244,97,0,3,47,1,6,126,15,0.479,0.315,0.794,33,0.274,0.667
18,박준영,두산,0.237,61,203,177,25,42,9,2,7,76,28,1,1,21,0,3,53,3,0.429,0.327,0.756,7,0.22,1.0
19,서예일,두산,0.222,24,20,18,2,4,0,0,0,4,1,0,0,2,0,0,5,0,0.222,0.300,0.522,1,0.667,0.0
20,김민혁,두산,0.200,5,8,5,1,1,0,0,1,4,2,0,0,3,0,0,3,0,0.800,0.500,1.300,0,0.0,0.0
20,박계범,두산,0.200,24,20,15,5,3,1,0,0,4,0,0,0,5,0,0,7,2,0.267,0.400,0.667,0,0.0,0.0
20,안승한,두산,0.200,4,5,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.200,0.200,0.400,0,0.0,0.5
20,장승현,두산,0.200,9,23,20,1,4,2,0,0,6,0,1,0,2,0,0,5,0,0.300,0.273,0.573,1,0.0,0.0
24,김인태,두산,0.174,10,26,23,3,4,0,0,1,7,2,0,1,2,0,0,7,1,0.304,0.231,0.535,0,0.167,0.0
25,김대한,두산,0.139,55,86,72,10,10,1,0,1,14,7,2,2,8,0,2,25,1,0.194,0.238,0.432,1,0.158,0.0
26,양찬열,두산,0.125,11,12,8,2,1,0,0,0,1,1,0,0,4,0,0,1,0,0.125,0.417,0.542,0,0.0,0.0
27,김태근,두산,0.087,43,27,23,7,2,0,0,0,2,1,1,0,0,0,3,10,0,0.087,0.192,0.279,0,0.25,0.0
28,권휘,두산,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
28,김강률,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,김동주,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,김명신,두산,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,김민규,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,김택연,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,김호준,두산,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,박민준,두산,0.000,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
28,박정수,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,박치국,두산,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,여동건,두산,0.000,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
28,오명진,두산,0.000,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.000,0.500,0.500,0,0.0,0.0
28,이교훈,두산,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,이병헌,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,이영하,두산,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,정철원,두산,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,최승용,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,최지강,두산,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,홍건희,두산,-,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
