순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,장규빈,두산,0.500,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.500,0.500,1.000,0,0.5,1.0
2,제러드,두산,0.438,4,21,16,6,7,2,0,2,15,8,0,0,5,0,0,2,0,0.938,0.571,1.509,1,0.25,0.0
3,양의지,두산,0.338,90,372,334,42,113,13,0,13,165,75,0,6,25,4,7,35,9,0.494,0.390,0.884,32,0.427,0.5
4,전다민,두산,0.333,17,24,18,6,6,1,0,0,7,1,0,0,6,0,0,7,0,0.389,0.500,0.889,0,0.375,0.333
4,허경민,두산,0.333,90,379,333,59,111,21,0,6,150,52,0,5,28,0,13,21,6,0.450,0.401,0.851,33,0.318,0.667
4,홍성호,두산,0.333,13,13,12,0,4,2,0,0,6,1,0,0,1,0,0,5,0,0.500,0.385,0.885,0,0.167,0.25
7,라모스,두산,0.305,80,348,311,43,95,19,3,10,150,48,1,6,27,1,3,60,5,0.482,0.360,0.842,27,0.257,0.0
8,김기연,두산,0.301,63,194,173,25,52,9,0,4,73,26,1,3,15,0,2,28,4,0.422,0.358,0.780,14,0.318,0.167
9,강승호,두산,0.289,107,434,401,60,116,27,6,15,200,62,1,3,25,3,4,118,5,0.499,0.335,0.834,32,0.282,0.25
10,서예일,두산,0.286,16,14,14,1,4,0,0,0,4,1,0,0,0,0,0,3,0,0.286,0.286,0.572,1,0.667,0.0
11,김재호,두산,0.284,33,80,67,8,19,4,0,0,23,3,2,1,9,0,1,11,2,0.343,0.372,0.715,5,0.333,0.25
12,이유찬,두산,0.276,72,154,134,26,37,5,0,2,48,9,2,0,17,0,1,31,5,0.358,0.362,0.720,9,0.22,0.333
13,정수빈,두산,0.273,100,436,373,67,102,14,3,3,131,30,7,6,44,1,6,49,7,0.351,0.354,0.705,30,0.239,0.0
14,조수행,두산,0.273,97,288,249,47,68,3,2,0,75,22,10,3,24,1,2,39,2,0.301,0.338,0.639,18,0.212,0.4
15,전민재,두산,0.268,74,196,179,26,48,5,1,2,61,25,2,2,11,1,2,41,7,0.341,0.314,0.655,13,0.32,0.0
16,김재환,두산,0.260,101,411,350,53,91,19,0,19,167,68,0,8,48,3,5,129,7,0.477,0.350,0.827,18,0.235,0.667
17,양석환,두산,0.254,106,439,393,64,100,20,1,24,194,78,0,2,41,1,3,94,13,0.494,0.328,0.822,30,0.294,0.667
18,윤준호,두산,0.250,3,4,4,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0.250,0.250,0.500,0,0.0,0.0
19,박준영,두산,0.233,60,202,176,25,41,8,2,7,74,27,1,1,21,0,3,53,3,0.420,0.323,0.743,7,0.207,1.0
20,김민혁,두산,0.200,5,8,5,1,1,0,0,1,4,2,0,0,3,0,0,3,0,0.800,0.500,1.300,0,0.0,0.0
20,박계범,두산,0.200,24,20,15,5,3,1,0,0,4,0,0,0,5,0,0,7,2,0.267,0.400,0.667,0,0.0,0.0
20,안승한,두산,0.200,4,5,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.200,0.200,0.400,0,0.0,0.5
20,장승현,두산,0.200,9,23,20,1,4,2,0,0,6,0,1,0,2,0,0,5,0,0.300,0.273,0.573,1,0.0,0.0
24,김인태,두산,0.174,10,26,23,3,4,0,0,1,7,2,0,1,2,0,0,7,1,0.304,0.231,0.535,0,0.167,0.0
25,양찬열,두산,0.167,8,10,6,2,1,0,0,0,1,1,0,0,4,0,0,0,0,0.167,0.500,0.667,0,0.0,0.0
26,김대한,두산,0.139,54,86,72,9,10,1,0,1,14,7,2,2,8,0,2,25,1,0.194,0.238,0.432,1,0.158,0.0
27,김태근,두산,0.095,30,24,21,3,2,0,0,0,2,1,1,0,0,0,2,10,0,0.095,0.174,0.269,0,0.333,0.0
28,권휘,두산,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
28,김동주,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,김명신,두산,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,김민규,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,김호준,두산,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
