순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,제러드,두산,0.667,2,11,9,5,6,2,0,2,14,8,0,0,2,0,0,1,0,1.556,0.727,2.283,1,0.4,0.0
2,장규빈,두산,0.500,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.500,0.500,1.000,0,0.5,1.0
3,양의지,두산,0.338,88,370,334,42,113,13,0,13,165,75,0,6,24,3,6,35,9,0.494,0.386,0.880,32,0.427,0.5
4,전다민,두산,0.333,17,24,18,6,6,1,0,0,7,1,0,0,6,0,0,7,0,0.389,0.500,0.889,0,0.375,0.333
4,홍성호,두산,0.333,13,13,12,0,4,2,0,0,6,1,0,0,1,0,0,5,0,0.500,0.385,0.885,0,0.167,0.25
6,허경민,두산,0.332,88,370,325,59,108,21,0,6,147,52,0,5,27,0,13,20,6,0.452,0.400,0.852,32,0.325,0.667
7,라모스,두산,0.305,80,348,311,43,95,19,3,10,150,48,1,6,27,1,3,60,5,0.482,0.360,0.842,27,0.257,0.0
8,강승호,두산,0.293,105,425,392,60,115,27,6,15,199,62,1,3,25,3,4,116,4,0.508,0.340,0.848,32,0.284,0.25
9,김재호,두산,0.286,31,76,63,8,18,4,0,0,22,3,2,1,9,0,1,10,2,0.349,0.378,0.727,5,0.375,0.25
9,서예일,두산,0.286,16,14,14,1,4,0,0,0,4,1,0,0,0,0,0,3,0,0.286,0.286,0.572,1,0.667,0.0
11,김기연,두산,0.285,61,185,165,25,47,9,0,4,68,26,1,3,14,0,2,27,4,0.412,0.342,0.754,12,0.326,0.167
12,이유찬,두산,0.276,71,154,134,26,37,5,0,2,48,9,2,0,17,0,1,31,5,0.358,0.362,0.720,9,0.22,0.333
13,정수빈,두산,0.275,98,426,363,67,100,12,3,3,127,30,7,6,44,1,6,49,7,0.350,0.358,0.708,29,0.247,0.0
14,전민재,두산,0.270,73,191,174,25,47,5,1,2,60,24,2,2,11,1,2,38,7,0.345,0.317,0.662,13,0.313,0.0
15,조수행,두산,0.269,95,281,242,47,65,2,2,0,71,21,10,3,24,1,2,37,2,0.293,0.336,0.629,17,0.215,0.4
16,김재환,두산,0.258,99,401,341,51,88,19,0,19,164,68,0,8,47,3,5,127,7,0.481,0.349,0.830,17,0.235,0.667
17,양석환,두산,0.258,104,429,384,63,99,20,1,23,190,76,0,2,40,1,3,91,13,0.495,0.331,0.826,30,0.307,0.667
18,윤준호,두산,0.250,3,4,4,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0.250,0.250,0.500,0,0.0,0.0
19,박준영,두산,0.233,60,202,176,25,41,8,2,7,74,27,1,1,21,0,3,53,3,0.420,0.323,0.743,7,0.207,1.0
20,김민혁,두산,0.200,5,8,5,1,1,0,0,1,4,2,0,0,3,0,0,3,0,0.800,0.500,1.300,0,0.0,0.0
20,박계범,두산,0.200,24,20,15,5,3,1,0,0,4,0,0,0,5,0,0,7,2,0.267,0.400,0.667,0,0.0,0.0
20,안승한,두산,0.200,4,5,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.200,0.200,0.400,0,0.0,0.5
