순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,제러드,두산,0.341,22,102,85,19,29,9,0,7,59,23,0,1,14,0,2,24,0,0.694,0.441,1.135,8,0.235,0.0
2,전다민,두산,0.333,17,24,18,6,6,1,0,0,7,1,0,0,6,0,0,7,0,0.389,0.500,0.889,0,0.375,0.333
2,홍성호,두산,0.333,13,13,12,0,4,2,0,0,6,1,0,0,1,0,0,5,0,0.500,0.385,0.885,0,0.167,0.25
4,허경민,두산,0.325,100,422,372,65,121,26,0,7,168,58,0,5,30,0,15,22,7,0.452,0.393,0.845,36,0.316,0.667
5,양의지,두산,0.320,105,426,381,47,122,15,0,15,182,86,0,6,32,5,7,49,13,0.478,0.378,0.856,34,0.408,0.5
6,라모스,두산,0.305,80,348,311,43,95,19,3,10,150,48,1,6,27,1,3,60,5,0.482,0.360,0.842,27,0.257,0.0
7,이유찬,두산,0.304,86,209,184,32,56,9,0,3,74,19,4,1,19,0,1,40,8,0.402,0.371,0.773,14,0.283,0.333
8,김기연,두산,0.295,79,244,217,28,64,10,0,4,86,30,2,3,20,0,2,41,4,0.396,0.355,0.751,18,0.283,0.125
9,김재호,두산,0.290,46,113,93,13,27,5,0,0,32,5,4,1,14,0,1,17,3,0.344,0.385,0.729,7,0.4,0.25
10,강승호,두산,0.290,125,509,469,72,136,32,7,16,230,72,2,3,29,4,6,144,8,0.490,0.337,0.827,37,0.287,0.2
11,정수빈,두산,0.283,118,521,438,83,124,17,3,3,156,35,8,6,63,1,6,57,8,0.356,0.376,0.732,37,0.231,0.0
12,김재환,두산,0.270,117,473,403,66,109,20,0,25,204,79,0,9,56,3,5,146,7,0.506,0.359,0.865,22,0.233,0.667
13,조수행,두산,0.265,112,337,291,52,77,3,2,0,84,29,12,4,28,1,2,48,2,0.289,0.329,0.618,19,0.232,0.333
14,전민재,두산,0.263,88,246,224,31,59,5,1,2,72,32,3,3,14,1,2,50,7,0.321,0.309,0.630,17,0.323,0.0
15,양석환,두산,0.254,124,521,468,72,119,24,1,28,229,90,0,3,44,1,6,116,14,0.489,0.324,0.813,33,0.283,0.667
