순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,송성문,키움,0.341,49,132,133,0.99,11,0.83,3.90,0.176,107.1,0.314
2,도슨,키움,0.330,44,100,104,0.96,9,0.72,3.66,0.178,69.8,0.307
3,김혜성,키움,0.324,40,129,153,0.84,9,0.75,3.79,0.134,87.3,0.285
4,이용규,키움,0.306,8,53,42,1.26,1,0.94,3.95,0.066,31.8,0.286
5,박수종,키움,0.273,5,33,35,0.94,0,1.00,3.77,0.045,13.2,0.239
6,이주형,키움,0.271,33,102,113,0.90,5,0.42,3.82,0.133,67.9,0.262
7,고영우,키움,0.256,14,52,69,0.75,4,0.39,4.01,0.063,27.9,0.228
8,변상권,키움,0.256,9,62,49,1.27,2,0.22,3.82,0.093,21.6,0.22
9,최주환,키움,0.254,36,102,160,0.64,7,0.51,4.10,0.133,60.2,0.243
10,김건희,키움,0.253,22,63,48,1.31,2,0.22,3.83,0.166,29.4,0.238
11,원성준,키움,0.250,7,20,28,0.71,1,0.29,4.22,0.102,12.7,0.227
12,김재현,키움,0.243,11,88,71,1.24,0,0.22,3.43,0.038,24.2,0.204
13,임병욱,키움,0.241,6,14,21,0.67,0,0.13,3.74,0.138,9.3,0.217
14,김태진,키움,0.229,8,49,56,0.88,0,0.26,3.43,0.060,11.5,0.187
15,박성빈,키움,0.222,1,3,2,1.50,0,0.50,2.91,0.111,1.3,0.247
16,이원석,키움,0.220,4,19,36,0.53,2,0.78,3.86,0.044,9.8,0.215
17,이형종,키움,0.216,7,22,31,0.71,3,0.81,3.94,0.147,15.6,0.253
18,김동헌,키움,0.200,0,2,2,1.00,0,-,2.86,0.000,0.8,0.243
18,주성원,키움,0.200,2,14,12,1.17,0,0.33,4.16,0.073,3.9,0.194
20,이재상,키움,0.190,2,17,18,0.94,0,0.06,3.66,0.048,4.2,0.162
21,김병휘,키움,0.189,4,5,14,0.36,0,0.25,3.92,0.113,6.3,0.223
22,김주형,키움,0.150,0,7,1,7.00,0,0.11,3.76,0.000,1.0,0.169
23,장재영,키움,0.149,5,13,17,0.76,0,0.27,4.11,0.089,7.2,0.184
24,김시앙,키움,0.143,0,3,2,1.50,0,0.00,2.43,0.000,0.0,0.1
25,이승원,키움,0.111,1,8,12,0.67,0,0.17,3.55,0.028,-0.7,0.106
26,김웅빈,키움,0.103,0,4,8,0.50,0,0.21,4.65,0.000,0.1,0.121
27,임지열,키움,0.102,1,13,16,0.81,0,0.44,4.25,0.061,1.4,0.136
28,박주홍,키움,0.098,1,13,10,1.30,0,0.71,4.49,0.024,2.2,0.154
29,김선기,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,김수환,키움,0.000,0,2,0,-,0,0.00,5.67,0.000,-0.3,0.0
29,김연주,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,김윤하,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,김재웅,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,문성현,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,박준형,키움,0.000,0,1,1,1.00,0,0.00,3.20,0.000,-0.5,0.0
29,송지후,키움,0.000,0,1,0,-,0,-,1.00,0.000,-0.1,0.0
29,신준우,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,양지율,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,윤정현,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
29,주승우,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
