순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,송성문,키움,0.344,33,89,100,0.89,7,0.88,3.84,0.176,75.4,0.315
2,김혜성,키움,0.336,35,93,114,0.82,8,1.00,3.87,0.167,71.2,0.305
3,도슨,키움,0.330,44,100,104,0.96,9,0.72,3.66,0.178,69.8,0.307
4,이용규,키움,0.311,8,50,41,1.22,1,0.94,3.97,0.068,30.7,0.286
5,고영우,키움,0.284,11,38,54,0.70,3,0.47,3.94,0.068,24.6,0.247
6,이주형,키움,0.284,23,62,71,0.87,3,0.49,3.87,0.156,48.8,0.28
7,임병욱,키움,0.277,2,9,10,0.90,0,0.20,3.56,0.085,5.3,0.235
8,변상권,키움,0.265,5,29,28,1.04,1,0.30,4.00,0.097,12.9,0.233
9,원성준,키움,0.250,5,8,7,1.14,1,0.18,4.59,0.146,6.4,0.235
10,김건희,키움,0.241,6,26,19,1.37,0,0.21,3.95,0.089,10.6,0.214
10,김재현,키움,0.241,10,71,56,1.27,0,0.21,3.47,0.045,18.9,0.203
12,최주환,키움,0.239,23,71,120,0.59,5,0.47,4.09,0.126,38.0,0.229
13,김태진,키움,0.235,6,35,39,0.90,0,0.36,3.18,0.061,8.8,0.194
14,이원석,키움,0.220,4,19,36,0.53,2,0.78,3.86,0.044,9.8,0.215
15,이형종,키움,0.213,7,21,28,0.75,2,0.72,3.91,0.160,13.8,0.248
15,장재영,키움,0.213,3,8,3,2.67,0,0.31,4.04,0.106,5.5,0.238
15,주성원,키움,0.213,2,13,9,1.44,0,0.27,4.17,0.085,3.4,0.198
18,김동헌,키움,0.200,0,2,2,1.00,0,-,2.86,0.000,0.8,0.243
19,이재상,키움,0.193,2,17,17,1.00,0,0.06,3.68,0.048,4.3,0.164
20,박수종,키움,0.191,1,21,27,0.78,0,0.86,3.74,0.015,4.3,0.176
21,김시앙,키움,0.143,0,3,2,1.50,0,0.00,2.43,0.000,0.0,0.1
22,김주형,키움,0.125,0,5,1,5.00,0,0.13,3.90,0.000,0.8,0.166
22,박성빈,키움,0.125,0,3,2,1.50,0,0.50,2.78,0.000,0.2,0.131
24,김웅빈,키움,0.103,0,4,8,0.50,0,0.21,4.65,0.000,0.1,0.121
25,임지열,키움,0.102,1,13,16,0.81,0,0.44,4.25,0.061,1.4,0.136
26,김병휘,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김선기,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김수환,키움,0.000,0,0,0,-,0,0.00,6.00,0.000,-0.1,0.0
26,김연주,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김윤하,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김재웅,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,문성현,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,박주홍,키움,0.000,0,3,3,1.00,0,0.33,4.20,0.000,-0.5,0.045
26,박준형,키움,0.000,0,1,1,1.00,0,0.00,3.20,0.000,-0.5,0.0
26,송지후,키움,0.000,0,1,0,-,0,-,1.00,0.000,-0.1,0.0
26,신준우,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,양지율,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,이승원,키움,0.000,0,2,2,1.00,0,0.00,2.88,0.000,-0.6,0.0
26,주승우,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
