순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,송성문,키움,0.347,95,387,334,52,116,16,3,12,174,71,0,8,43,1,2,45,3,0.521,0.416,0.937,32,0.396,0.333
2,김혜성,키움,0.334,87,387,344,61,115,20,3,11,174,57,0,4,35,2,4,35,6,0.506,0.398,0.904,33,0.398,0.0
3,도슨,키움,0.330,93,422,376,69,124,31,2,11,192,55,0,2,38,0,6,54,10,0.511,0.398,0.909,38,0.329,0.5
4,이용규,키움,0.299,53,201,164,23,49,4,2,1,60,10,3,1,27,0,6,30,3,0.366,0.414,0.780,10,0.171,0.5
5,이주형,키움,0.294,68,314,272,59,80,10,2,9,121,36,0,1,35,1,6,66,4,0.445,0.385,0.830,21,0.271,0.0
6,고영우,키움,0.285,70,211,186,18,53,9,2,0,66,25,2,2,21,0,0,46,4,0.355,0.354,0.709,12,0.34,0.333
7,임병욱,키움,0.267,24,48,45,7,12,1,0,1,16,5,0,0,3,0,0,15,1,0.356,0.313,0.669,1,0.444,0.4
8,변상권,키움,0.257,42,114,105,7,27,1,0,3,37,12,0,1,8,0,0,26,3,0.352,0.307,0.659,8,0.217,0.214
9,김건희,키움,0.250,39,114,104,12,26,3,0,2,35,17,0,2,8,0,0,40,4,0.337,0.298,0.635,6,0.345,0.125
9,원성준,키움,0.250,20,54,48,6,12,4,0,1,19,6,1,1,4,0,0,22,0,0.396,0.302,0.698,3,0.2,0.333
11,김재현,키움,0.242,80,246,219,21,53,10,0,0,63,24,7,4,9,0,7,47,6,0.288,0.289,0.577,9,0.226,0.0
12,최주환,키움,0.236,86,350,314,29,74,14,0,7,109,46,0,7,25,1,4,61,9,0.347,0.294,0.641,21,0.245,0.0
13,이원석,키움,0.220,39,109,91,5,20,4,0,0,24,8,0,2,14,0,2,18,2,0.264,0.330,0.594,5,0.185,0.25
14,주성원,키움,0.217,22,51,46,7,10,1,0,1,14,5,1,0,4,0,0,15,2,0.304,0.280,0.584,1,0.25,0.143
15,김태진,키움,0.216,45,110,102,11,22,4,0,0,26,3,3,0,5,1,0,13,0,0.255,0.252,0.507,5,0.174,0.267
16,이형종,키움,0.213,32,114,94,19,20,3,0,4,35,17,1,0,18,1,1,25,1,0.372,0.345,0.717,3,0.375,0.333
16,장재영,키움,0.213,17,57,47,7,10,2,0,1,15,4,0,0,8,0,2,26,2,0.319,0.351,0.670,2,0.273,0.0
18,박수종,키움,0.203,44,73,64,11,13,1,0,0,14,3,2,0,5,0,2,6,1,0.219,0.282,0.501,3,0.2,0.0
19,김동헌,키움,0.200,2,7,5,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.200,0.429,0.629,0,1.0,0.0
20,이재상,키움,0.195,34,87,82,7,16,1,0,1,20,5,1,0,2,0,2,33,0,0.244,0.233,0.477,4,0.136,0.0
21,김시앙,키움,0.143,6,7,7,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.143,0.143,0.286,0,0.0,0.0
22,김웅빈,키움,0.136,9,27,22,2,3,0,0,0,3,2,1,0,3,0,1,8,1,0.136,0.269,0.405,0,0.25,0.0
23,김주형,키움,0.125,19,21,16,0,2,0,0,0,2,1,1,0,1,0,3,8,0,0.125,0.300,0.425,0,0.5,0.0
23,박성빈,키움,0.125,6,9,8,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0.125,0.222,0.347,0,0.0,0.0
25,임지열,키움,0.102,22,57,49,4,5,0,0,1,8,5,0,1,7,0,0,16,2,0.163,0.211,0.374,1,0.0,0.0
26,김병휘,키움,-,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,김선기,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,김연주,키움,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,김윤하,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,김재웅,키움,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,문성현,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,박주홍,키움,0.000,4,10,9,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0.000,0.100,0.100,0,0.0,0.0
26,박준형,키움,0.000,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000,0,0.0,0.0
26,송지후,키움,0.000,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
26,신준우,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,양지율,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,이승원,키움,0.000,3,5,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.000,0.000,0.000,0,0.0,0.0
26,주승우,키움,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
