순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,송성문,키움,0.343,126,527,461,75,158,25,3,17,240,93,0,8,55,2,3,66,5,0.521,0.410,0.931,42,0.378,0.333
2,도슨,키움,0.330,95,429,382,69,126,31,2,11,194,57,0,2,39,0,6,54,10,0.508,0.399,0.907,38,0.333,0.5
3,김혜성,키움,0.322,112,499,450,76,145,23,4,11,209,67,0,5,40,2,4,55,6,0.464,0.379,0.843,42,0.393,0.0
4,이용규,키움,0.306,60,227,183,27,56,5,2,1,68,12,3,1,31,0,9,33,4,0.372,0.429,0.801,12,0.182,0.5
5,이주형,키움,0.273,99,458,403,74,110,15,3,12,167,50,0,1,42,1,12,104,4,0.414,0.358,0.772,30,0.262,0.0
6,변상권,키움,0.263,67,210,198,14,52,3,1,5,72,19,0,1,10,0,1,45,4,0.364,0.300,0.664,16,0.208,0.214
7,김건희,키움,0.261,67,215,199,23,52,11,0,7,84,27,0,2,14,0,0,61,5,0.422,0.307,0.729,12,0.26,0.25
8,고영우,키움,0.261,92,285,249,21,65,12,2,0,81,34,4,3,28,0,1,71,5,0.325,0.335,0.660,15,0.338,0.5
9,김병휘,키움,0.250,17,27,24,3,6,2,0,1,11,2,0,0,3,0,0,10,0,0.458,0.333,0.791,1,0.0,0.0
10,김재현,키움,0.246,101,299,264,24,65,10,0,0,75,25,9,4,12,0,10,54,7,0.284,0.300,0.584,13,0.239,0.0
11,임병욱,키움,0.241,42,92,87,14,21,3,0,3,33,10,0,1,4,0,0,32,1,0.379,0.272,0.651,3,0.368,0.182
12,최주환,키움,0.235,114,473,417,41,98,17,0,11,148,68,0,8,42,2,6,83,11,0.355,0.309,0.664,27,0.274,0.0
13,원성준,키움,0.231,38,102,91,9,21,5,0,2,32,9,1,1,9,0,0,31,2,0.352,0.297,0.649,5,0.261,0.182
14,박수종,키움,0.224,65,99,85,17,19,4,0,0,23,4,2,0,10,0,2,9,1,0.271,0.320,0.591,5,0.182,0.0
15,박성빈,키움,0.222,9,11,9,1,2,1,0,0,3,2,0,0,1,0,1,2,0,0.333,0.364,0.697,0,1.0,0.0
16,이원석,키움,0.220,39,109,91,5,20,4,0,0,24,8,0,2,14,0,2,18,2,0.264,0.330,0.594,5,0.185,0.25
17,이형종,키움,0.216,35,126,102,19,22,3,0,4,37,19,1,0,22,1,1,27,1,0.363,0.360,0.723,3,0.385,0.333
18,김태진,키움,0.214,69,164,154,19,33,5,1,0,40,7,5,0,5,1,0,21,1,0.260,0.239,0.499,7,0.216,0.273
19,김동헌,키움,0.200,2,7,5,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.200,0.429,0.629,0,1.0,0.0
19,주성원,키움,0.200,27,62,55,7,11,1,0,1,15,5,1,0,6,0,0,18,2,0.273,0.279,0.552,1,0.2,0.125
21,이재상,키움,0.190,36,89,84,7,16,1,0,1,20,5,1,0,2,0,2,33,0,0.238,0.227,0.465,4,0.13,0.0
22,장재영,키움,0.172,22,77,64,8,11,2,0,2,19,5,0,0,11,0,2,35,2,0.297,0.312,0.609,2,0.2,0.0
23,김주형,키움,0.150,22,25,20,0,3,0,0,0,3,2,1,0,1,0,3,9,0,0.150,0.292,0.442,0,0.5,0.0
24,김시앙,키움,0.143,6,7,7,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.143,0.143,0.286,0,0.0,0.0
25,박주홍,키움,0.111,16,41,36,3,4,1,0,0,5,1,0,0,5,0,0,13,0,0.139,0.220,0.359,0,0.1,0.0
25,이승원,키움,0.111,19,40,36,3,4,1,0,0,5,1,2,0,2,0,0,12,2,0.139,0.158,0.297,0,0.091,0.0
27,김웅빈,키움,0.103,11,34,29,2,3,0,0,0,3,2,1,0,3,0,1,14,1,0.103,0.212,0.315,0,0.143,0.0
28,임지열,키움,0.102,22,57,49,4,5,0,0,1,8,5,0,1,7,0,0,16,2,0.163,0.211,0.374,1,0.0,0.0
29,김선기,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,김수환,키움,0.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
29,김연주,키움,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,김윤하,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,김재웅,키움,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,문성현,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,박준형,키움,0.000,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000,0,0.0,0.0
29,송지후,키움,0.000,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
29,신준우,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,양지율,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,윤정현,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,주승우,키움,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
