순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,송성문,키움,0.338,132,554,485,77,164,27,3,17,248,97,0,8,58,2,3,72,5,0.511,0.406,0.917,43,0.378,0.333
2,도슨,키움,0.330,95,429,382,69,126,31,2,11,194,57,0,2,39,0,6,54,10,0.508,0.399,0.907,38,0.333,0.5
3,김혜성,키움,0.328,118,524,472,81,155,25,4,11,221,70,0,7,41,2,4,58,6,0.468,0.382,0.850,46,0.385,0.0
4,이용규,키움,0.306,60,227,183,27,56,5,2,1,68,12,3,1,31,0,9,33,4,0.372,0.429,0.801,12,0.182,0.5
5,이주형,키움,0.275,105,487,429,77,118,18,3,12,178,55,0,1,45,1,12,109,4,0.415,0.359,0.774,33,0.264,0.0
6,박수종,키움,0.258,70,114,97,18,25,5,0,0,30,6,3,0,12,0,2,11,3,0.309,0.351,0.660,7,0.25,0.0
7,김건희,키움,0.257,73,239,222,26,57,12,0,8,93,31,0,3,14,0,0,67,7,0.419,0.297,0.716,13,0.25,0.308
8,고영우,키움,0.256,94,290,254,21,65,12,2,0,81,35,4,3,28,0,1,71,5,0.319,0.329,0.648,15,0.324,0.5
9,변상권,키움,0.255,70,216,204,14,52,3,1,5,72,20,0,1,10,0,1,47,4,0.353,0.292,0.645,16,0.2,0.188
10,원성준,키움,0.253,43,111,99,11,25,5,0,2,36,10,1,1,10,0,0,34,2,0.364,0.318,0.682,6,0.269,0.214
11,최주환,키움,0.248,120,499,440,45,109,20,1,12,167,74,0,8,45,2,6,86,11,0.380,0.321,0.701,31,0.29,0.0
12,임병욱,키움,0.241,42,92,87,14,21,3,0,3,33,10,0,1,4,0,0,32,1,0.379,0.272,0.651,3,0.368,0.182
13,김재현,키움,0.239,107,318,280,27,67,11,0,0,78,26,10,4,14,0,10,62,8,0.279,0.295,0.574,13,0.233,0.0
14,김병휘,키움,0.233,23,51,43,6,10,3,0,1,16,2,0,0,4,0,4,19,0,0.372,0.353,0.725,2,0.0,0.0
15,박성빈,키움,0.222,10,11,9,1,2,1,0,0,3,2,0,0,1,0,1,2,0,0.333,0.364,0.697,0,1.0,0.0
16,이원석,키움,0.220,39,109,91,5,20,4,0,0,24,8,0,2,14,0,2,18,2,0.264,0.330,0.594,5,0.185,0.25
17,김태진,키움,0.218,72,166,156,20,34,5,1,0,41,7,5,0,5,1,0,22,1,0.263,0.242,0.505,7,0.211,0.273
18,이형종,키움,0.216,35,126,102,19,22,3,0,4,37,19,1,0,22,1,1,27,1,0.363,0.360,0.723,3,0.385,0.333
19,김동헌,키움,0.200,2,7,5,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.200,0.429,0.629,0,1.0,0.0
19,주성원,키움,0.200,27,62,55,7,11,1,0,1,15,5,1,0,6,0,0,18,2,0.273,0.279,0.552,1,0.2,0.125
21,이재상,키움,0.190,36,89,84,7,16,1,0,1,20,5,1,0,2,0,2,33,0,0.238,0.227,0.465,4,0.13,0.0
22,김주형,키움,0.150,22,25,20,0,3,0,0,0,3,2,1,0,1,0,3,9,0,0.150,0.292,0.442,0,0.5,0.0
23,장재영,키움,0.149,28,104,87,12,13,3,0,2,22,6,0,0,15,0,2,47,2,0.253,0.288,0.541,2,0.182,0.0
24,김시앙,키움,0.143,6,7,7,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.143,0.143,0.286,0,0.0,0.0
25,이승원,키움,0.111,19,40,36,3,4,1,0,0,5,1,2,0,2,0,0,12,2,0.139,0.158,0.297,0,0.091,0.0
26,김웅빈,키움,0.103,11,34,29,2,3,0,0,0,3,2,1,0,3,0,1,14,1,0.103,0.212,0.315,0,0.143,0.0
27,박주홍,키움,0.103,18,45,39,4,4,1,0,0,5,1,0,0,6,0,0,13,1,0.128,0.222,0.350,0,0.091,0.0
28,임지열,키움,0.102,22,57,49,4,5,0,0,1,8,5,0,1,7,0,0,16,2,0.163,0.211,0.374,1,0.0,0.0
29,김선기,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,김수환,키움,0.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
29,김연주,키움,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,김윤하,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,김재웅,키움,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,문성현,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,박준형,키움,0.000,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000,0,0.0,0.0
29,송지후,키움,0.000,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
29,신준우,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,양지율,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,윤정현,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,주승우,키움,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
