순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,송성문,키움,0.341,139,587,513,84,175,28,4,19,268,103,0,8,63,2,3,78,5,0.522,0.411,0.933,46,0.37,0.333
2,도슨,키움,0.330,95,429,382,69,126,31,2,11,194,57,0,2,39,0,6,54,10,0.508,0.399,0.907,38,0.333,0.5
3,김혜성,키움,0.325,125,557,501,88,163,25,4,11,229,73,0,7,45,2,4,60,6,0.457,0.381,0.838,48,0.367,0.0
4,이용규,키움,0.306,60,227,183,27,56,5,2,1,68,12,3,1,31,0,9,33,4,0.372,0.429,0.801,12,0.182,0.5
5,이주형,키움,0.269,112,522,458,80,123,18,3,13,186,58,0,1,49,1,14,117,4,0.406,0.356,0.762,35,0.265,0.0
6,박수종,키움,0.263,77,136,118,20,31,5,0,0,36,6,4,0,12,0,2,15,3,0.305,0.341,0.646,9,0.176,0.0
7,원성준,키움,0.257,49,122,109,12,28,5,0,2,39,11,1,2,10,0,0,35,2,0.358,0.314,0.672,6,0.259,0.263
8,고영우,키움,0.256,94,290,254,21,65,12,2,0,81,35,4,3,28,0,1,71,5,0.319,0.329,0.648,15,0.324,0.5
9,변상권,키움,0.255,75,229,216,16,55,3,1,5,75,21,0,1,11,0,1,50,4,0.347,0.293,0.640,17,0.192,0.263
10,최주환,키움,0.253,127,529,467,47,118,23,1,12,179,79,0,9,47,2,6,92,11,0.383,0.323,0.706,34,0.301,0.0
11,김건희,키움,0.249,80,269,249,27,62,14,0,9,103,37,0,4,16,0,0,77,7,0.414,0.290,0.704,13,0.258,0.308
12,김재현,키움,0.243,110,326,288,27,70,11,0,0,81,26,10,4,14,0,10,63,8,0.281,0.297,0.578,14,0.237,0.0
13,임병욱,키움,0.241,42,92,87,14,21,3,0,3,33,10,0,1,4,0,0,32,1,0.379,0.272,0.651,3,0.368,0.182
14,김태진,키움,0.227,78,187,176,24,40,6,2,0,50,9,5,0,6,1,0,26,1,0.284,0.253,0.537,9,0.22,0.304
15,박성빈,키움,0.222,12,11,9,1,2,1,0,0,3,2,0,0,1,0,1,2,0,0.333,0.364,0.697,0,1.0,0.0
16,이원석,키움,0.220,39,109,91,5,20,4,0,0,24,8,0,2,14,0,2,18,2,0.264,0.330,0.594,5,0.185,0.25
17,이형종,키움,0.216,35,126,102,19,22,3,0,4,37,19,1,0,22,1,1,27,1,0.363,0.360,0.723,3,0.385,0.333
18,김동헌,키움,0.200,2,7,5,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.200,0.429,0.629,0,1.0,0.0
18,주성원,키움,0.200,27,62,55,7,11,1,0,1,15,5,1,0,6,0,0,18,2,0.273,0.279,0.552,1,0.2,0.125
20,이재상,키움,0.190,36,89,84,7,16,1,0,1,20,5,1,0,2,0,2,33,0,0.238,0.227,0.465,4,0.13,0.0
21,김병휘,키움,0.179,27,68,56,6,10,3,0,1,16,3,1,0,6,0,5,25,0,0.286,0.313,0.599,2,0.0,0.0
22,장재영,키움,0.167,35,126,108,13,18,3,0,3,30,9,0,0,15,0,3,58,2,0.278,0.286,0.564,4,0.207,0.0
23,김주형,키움,0.150,22,25,20,0,3,0,0,0,3,2,1,0,1,0,3,9,0,0.150,0.292,0.442,0,0.5,0.0
24,김시앙,키움,0.143,6,7,7,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.143,0.143,0.286,0,0.0,0.0
25,박주홍,키움,0.111,23,55,45,5,5,2,0,0,7,1,0,0,10,0,0,15,1,0.156,0.273,0.429,0,0.083,0.0
25,이승원,키움,0.111,19,40,36,3,4,1,0,0,5,1,2,0,2,0,0,12,2,0.139,0.158,0.297,0,0.091,0.0
27,김웅빈,키움,0.103,11,34,29,2,3,0,0,0,3,2,1,0,3,0,1,14,1,0.103,0.212,0.315,0,0.143,0.0
28,임지열,키움,0.102,22,57,49,4,5,0,0,1,8,5,0,1,7,0,0,16,2,0.163,0.211,0.374,1,0.0,0.0
29,김선기,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,김수환,키움,0.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
29,김연주,키움,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,김윤하,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,김재웅,키움,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,문성현,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,박준형,키움,0.000,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000,0,0.0,0.0
29,송지후,키움,0.000,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
29,신준우,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,양지율,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,윤정현,키움,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,주승우,키움,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
