순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,송성문,키움,0.346,31,85,98,0.87,7,0.93,3.83,0.172,73.2,0.316
2,김혜성,키움,0.337,34,91,109,0.83,7,1.00,3.84,0.170,69.1,0.306
3,도슨,키움,0.330,44,99,103,0.96,9,0.72,3.65,0.179,69.5,0.307
4,이용규,키움,0.295,7,47,41,1.15,1,0.97,3.98,0.066,27.6,0.277
5,이주형,키움,0.291,21,58,70,0.83,3,0.53,3.86,0.149,47.1,0.284
6,고영우,키움,0.285,11,37,52,0.71,2,0.46,3.97,0.070,23.7,0.248
7,임병욱,키움,0.267,2,9,9,1.00,0,0.20,3.58,0.089,4.9,0.23
8,변상권,키움,0.257,4,27,26,1.04,1,0.31,4.06,0.095,11.3,0.226
9,원성준,키움,0.250,5,8,7,1.14,1,0.18,4.59,0.146,6.4,0.235
10,김재현,키움,0.242,10,70,53,1.32,0,0.19,3.48,0.046,18.0,0.202
11,김건희,키움,0.241,5,24,19,1.26,0,0.20,3.94,0.083,9.8,0.211
12,최주환,키움,0.240,22,70,117,0.60,5,0.43,4.08,0.120,35.5,0.225
13,이원석,키움,0.220,4,19,36,0.53,2,0.78,3.86,0.044,9.8,0.215
14,김태진,키움,0.219,4,31,38,0.82,0,0.38,3.18,0.038,6.6,0.179
15,주성원,키움,0.217,2,12,9,1.33,0,0.27,4.16,0.087,3.5,0.202
16,이형종,키움,0.213,7,21,28,0.75,2,0.72,3.91,0.160,13.8,0.248
16,장재영,키움,0.213,3,8,3,2.67,0,0.31,4.04,0.106,5.5,0.238
18,김동헌,키움,0.200,0,2,2,1.00,0,-,2.86,0.000,0.8,0.243
18,박수종,키움,0.200,1,20,26,0.77,0,0.83,3.65,0.015,4.3,0.179
20,이재상,키움,0.193,2,17,17,1.00,0,0.06,3.68,0.048,4.3,0.164
21,김시앙,키움,0.143,0,3,2,1.50,0,0.00,2.43,0.000,0.0,0.1
22,김주형,키움,0.125,0,5,1,5.00,0,0.13,3.90,0.000,0.8,0.166
22,박성빈,키움,0.125,0,3,2,1.50,0,0.50,2.78,0.000,0.2,0.131
24,김웅빈,키움,0.115,0,4,8,0.50,0,0.27,4.35,0.000,0.4,0.134
25,임지열,키움,0.102,1,13,16,0.81,0,0.44,4.25,0.061,1.4,0.136
26,김병휘,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김선기,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김연주,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김윤하,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김재웅,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,문성현,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,박주홍,키움,0.000,0,3,3,1.00,0,0.33,4.20,0.000,-0.5,0.045
26,박준형,키움,0.000,0,1,1,1.00,0,0.00,3.20,0.000,-0.5,0.0
26,송지후,키움,0.000,0,1,0,-,0,-,1.00,0.000,-0.1,0.0
26,신준우,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,양지율,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
26,이승원,키움,0.000,0,2,0,-,0,0.00,3.00,0.000,-0.3,0.0
26,주승우,키움,-,0,0,0,-,0,-,-,-,0.0,0.0
