순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,박경수,KT,0.667,5,3,3,2,2,1,0,0,3,1,0,0,0,0,0,1,0,1.000,0.667,1.667,0,1.0,0.5
2,조대현,KT,0.500,8,10,6,0,3,0,0,0,3,1,1,0,3,0,0,2,0,0.500,0.667,1.167,1,0.0,0.0
3,로하스,KT,0.329,91,425,359,71,118,24,0,23,211,76,0,2,58,5,6,78,6,0.588,0.428,1.016,34,0.322,0.0
4,강현우,KT,0.318,14,27,22,3,7,1,0,1,11,5,0,0,5,0,0,9,0,0.500,0.444,0.944,2,0.333,0.0
5,강백호,KT,0.302,91,408,367,66,111,18,0,23,198,70,0,2,38,3,1,83,3,0.540,0.368,0.908,33,0.252,0.5
6,천성호,KT,0.295,60,229,210,38,62,8,3,1,79,17,1,1,16,0,1,37,5,0.376,0.346,0.722,17,0.367,0.0
7,신본기,KT,0.292,60,117,89,14,26,3,0,3,38,15,7,2,16,0,3,21,3,0.427,0.409,0.836,3,0.259,1.0
8,김민혁,KT,0.291,63,197,175,14,51,5,0,0,56,21,1,1,19,1,1,23,6,0.320,0.362,0.682,15,0.308,0.267
9,배정대,KT,0.284,60,258,222,30,63,16,1,4,93,27,3,5,25,1,3,52,3,0.419,0.357,0.776,18,0.245,1.0
10,안현민,KT,0.278,9,21,18,4,5,0,1,1,10,2,0,1,1,0,1,6,0,0.556,0.333,0.889,1,0.0,0.0
11,김병준,KT,0.273,25,13,11,7,3,0,0,0,3,0,0,0,2,0,0,2,0,0.273,0.385,0.658,1,0.0,0.0
12,김상수,KT,0.272,73,266,232,40,63,10,2,4,89,33,7,1,21,0,5,39,9,0.384,0.344,0.728,14,0.317,0.0
13,장성우,KT,0.258,84,301,256,28,66,11,0,10,107,48,1,3,41,0,0,53,6,0.418,0.357,0.775,19,0.275,0.182
14,문상철,KT,0.257,80,267,230,31,59,4,0,11,96,37,1,2,28,1,6,61,6,0.417,0.350,0.767,14,0.246,0.278
15,박민석,KT,0.250,8,4,4,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0.250,0.250,0.500,0,0.0,0.0
15,심우준,KT,0.250,2,4,4,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0.250,0.250,0.500,0,1.0,0.0
15,안치영,KT,0.250,31,48,44,12,11,0,0,0,11,3,2,0,2,0,0,12,0,0.250,0.283,0.533,2,0.182,0.0
18,오윤석,KT,0.248,51,139,121,19,30,6,1,3,47,15,1,2,14,0,1,30,6,0.388,0.326,0.714,7,0.125,0.333
19,황재균,KT,0.247,89,344,312,39,77,15,0,5,107,32,4,1,26,0,1,64,6,0.343,0.306,0.649,19,0.253,0.25
20,조용호,KT,0.243,54,150,136,15,33,4,0,0,37,11,3,0,11,0,0,24,5,0.272,0.299,0.571,6,0.289,0.286
21,김준태,KT,0.240,23,30,25,6,6,2,0,0,8,3,0,0,5,0,0,6,0,0.320,0.367,0.687,0,0.333,0.0
22,홍현빈,KT,0.235,25,21,17,4,4,0,1,0,6,2,1,0,3,0,0,6,0,0.353,0.350,0.703,0,1.0,0.0
23,오재일,KT,0.231,59,192,169,18,39,11,1,7,73,22,0,4,19,0,0,55,6,0.432,0.302,0.734,8,0.219,0.333
24,정준영,KT,0.220,29,59,50,7,11,1,0,0,12,2,2,0,7,0,0,14,1,0.240,0.316,0.556,2,0.091,0.0
25,이호연,KT,0.152,23,35,33,2,5,1,0,0,6,0,1,0,1,0,0,8,2,0.182,0.176,0.358,1,0.0,0.125
26,김건형,KT,0.125,13,25,24,2,3,1,0,0,4,1,0,0,1,0,0,8,0,0.167,0.160,0.327,1,0.0,0.0
27,장준원,KT,0.071,17,18,14,1,1,0,0,0,1,0,0,0,4,0,0,5,0,0.071,0.278,0.349,0,0.0,0.0
28,강건,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,권동진,KT,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
28,김민,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,박시영,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,박영현,KT,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,성재헌,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,손동현,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,송민섭,KT,0.000,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
28,우규민,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,윤준혁,KT,0.000,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000,0,0.0,0.0
28,이선우,KT,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
28,주권,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
