순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,박경수,KT,0.667,5,3,3,2,2,1,0,0,3,1,0,0,0,0,0,1,0,1.0,0.667,1.667,0,1.0,0.5
2,조대현,KT,0.345,18,35,29,2,10,2,0,0,12,2,3,0,3,0,0,11,1,0.414,0.406,0.82,2,0.143,0.0
3,김민혁,KT,0.345,98,329,293,35,101,12,1,1,118,28,2,3,30,1,1,40,8,0.403,0.404,0.807,30,0.286,0.235
4,로하스,KT,0.333,127,590,507,98,169,36,1,30,297,98,0,3,74,8,6,100,10,0.586,0.422,1.008,50,0.304,0.0
5,강현우,KT,0.308,18,36,26,4,8,1,0,1,12,8,2,0,8,0,0,10,0,0.462,0.471,0.933,2,0.286,0.0
5,김병준,KT,0.308,26,15,13,7,4,0,0,0,4,0,0,0,2,0,0,2,0,0.308,0.4,0.708,1,0.0,0.0
7,천성호,KT,0.295,74,255,234,40,69,8,3,1,86,17,1,1,18,0,1,43,5,0.368,0.346,0.714,18,0.346,0.2
8,강백호,KT,0.283,127,550,492,77,139,21,0,25,235,87,0,2,53,4,3,117,6,0.478,0.355,0.833,39,0.271,0.143
9,안현민,KT,0.278,9,21,18,4,5,0,1,1,10,2,0,1,1,0,1,6,0,0.556,0.333,0.889,1,0.0,0.0
10,김상수,KT,0.277,100,375,328,51,91,13,3,4,122,41,7,1,33,0,6,51,11,0.372,0.353,0.725,20,0.306,0.5
11,신본기,KT,0.276,76,146,116,17,32,3,0,3,44,19,9,2,16,0,3,28,3,0.379,0.372,0.751,4,0.244,0.5
12,배정대,KT,0.275,96,404,345,43,95,21,1,7,139,49,7,7,42,1,3,91,3,0.403,0.353,0.756,24,0.305,1.0
12,오윤석,KT,0.275,58,160,138,25,38,7,2,5,64,20,2,2,17,0,1,34,7,0.464,0.354,0.818,10,0.147,0.5
14,장성우,KT,0.264,115,419,363,41,96,15,0,14,153,63,1,6,49,1,0,76,6,0.421,0.347,0.768,26,0.26,0.133
15,황재균,KT,0.264,123,481,443,56,117,22,0,12,175,54,5,1,31,0,1,87,12,0.395,0.313,0.708,31,0.237,0.2
16,문상철,KT,0.257,111,352,300,44,77,7,0,16,132,50,1,3,41,2,7,77,8,0.44,0.356,0.796,18,0.25,0.25
17,심우준,KT,0.25,37,133,116,13,29,1,0,2,36,18,3,0,14,0,0,24,3,0.31,0.331,0.641,8,0.424,0.0
17,안치영,KT,0.25,31,48,44,12,11,0,0,0,11,3,2,0,2,0,0,12,0,0.25,0.283,0.533,2,0.182,0.0
