순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,박경수,KT,0.667,1,0,0,-,0,0.0,3.67,0.333,1.1,0.55
2,김병준,KT,0.357,0,4,3,1.33,0,1.0,3.56,0.0,2.4,0.286
3,김민혁,KT,0.34,14,110,53,2.08,2,0.76,3.71,0.056,46.7,0.279
4,조대현,KT,0.333,2,4,5,0.80,0,0.27,3.86,0.067,4.3,0.277
5,로하스,KT,0.331,69,105,145,0.72,12,0.74,3.96,0.249,116.3,0.334
6,강현우,KT,0.308,2,5,3,1.67,1,0.8,3.97,0.154,6.3,0.327
7,천성호,KT,0.295,12,82,41,2.00,2,0.42,3.61,0.073,29.9,0.248
8,강백호,KT,0.289,47,132,113,1.17,8,0.46,4.03,0.191,86.6,0.282
9,김상수,KT,0.281,22,87,108,0.81,2,0.61,3.89,0.096,44.2,0.253
10,신본기,KT,0.281,6,33,28,1.18,0,0.57,3.72,0.099,19.2,0.263
11,오윤석,KT,0.275,14,44,27,1.63,2,0.5,3.87,0.183,21.3,0.273
12,배정대,KT,0.272,30,79,93,0.85,2,0.45,3.99,0.125,53.8,0.257
13,황재균,KT,0.264,34,101,140,0.72,5,0.36,3.83,0.131,50.3,0.239
14,문상철,KT,0.262,25,69,85,0.81,3,0.51,4.02,0.188,51.9,0.273
15,장성우,KT,0.261,29,80,123,0.65,12,0.64,4.12,0.152,58.2,0.259
16,심우준,KT,0.256,4,36,35,1.03,3,0.6,4.02,0.062,14.7,0.229
17,송민섭,KT,0.25,0,2,1,2.00,0,0.5,4.88,0.0,2.0,0.274
17,안치영,KT,0.25,0,10,11,0.91,0,0.17,4.13,0.0,2.9,0.19
19,조용호,KT,0.248,5,48,39,1.23,1,0.52,3.73,0.034,12.6,0.21
20,김준태,KT,0.24,2,6,7,0.86,0,0.83,3.8,0.08,3.4,0.245
21,안현민,KT,0.238,2,7,2,3.50,0,0.13,3.71,0.238,3.5,0.25
22,오재일,KT,0.234,27,40,90,0.44,3,0.34,3.77,0.186,37.7,0.242
23,권동진,KT,0.222,0,3,2,1.50,0,0.5,4.1,0.0,0.7,0.191
23,홍현빈,KT,0.222,1,4,3,1.33,1,0.43,4.45,0.111,2.3,0.233
25,박민석,KT,0.214,0,3,1,3.00,0,0.0,4.57,0.0,0.1,0.15
26,윤준혁,KT,0.2,2,2,4,0.50,0,0.17,3.0,0.133,1.2,0.196
27,정준영,KT,0.196,1,21,9,2.33,0,0.53,4.11,0.018,4.0,0.187
28,이호연,KT,0.146,1,10,13,0.77,0,0.08,3.98,0.024,-0.4,0.118
29,김건형,KT,0.125,1,8,5,1.60,0,0.13,4.16,0.042,0.1,0.114
30,장준원,KT,0.071,0,4,4,1.00,0,0.8,4.39,0.0,0.7,0.143
31,강건,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,강민성,KT,0.000,0,0,1,0.00,0,-,5.00,0.000,-0.1,0.0
31,김민,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,김영현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,박세진,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,박시영,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,박영현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,성재헌,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,손동현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,우규민,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,이선우,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,주권,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
