순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,박경수,KT,0.667,1,0,0,-,0,0.0,3.67,0.333,1.1,0.55
2,김병준,KT,0.357,0,4,3,1.33,0,1.0,3.56,0.0,2.4,0.286
3,김민혁,KT,0.353,18,124,61,2.03,2,0.78,3.64,0.066,57.0,0.289
4,로하스,KT,0.329,72,112,161,0.70,12,0.77,4.0,0.24,126.7,0.331
5,강현우,KT,0.308,2,5,3,1.67,1,0.8,3.97,0.154,6.3,0.327
6,조대현,KT,0.306,2,4,10,0.40,0,0.25,3.58,0.056,4.8,0.248
7,천성호,KT,0.295,12,82,41,2.00,2,0.42,3.61,0.073,29.9,0.248
8,오윤석,KT,0.293,20,50,34,1.47,2,0.44,3.82,0.195,28.9,0.288
9,강백호,KT,0.289,53,139,127,1.09,9,0.46,4.0,0.191,93.4,0.282
10,신본기,KT,0.279,6,33,29,1.14,0,0.57,3.7,0.098,19.1,0.261
11,김상수,KT,0.276,26,92,117,0.79,3,0.63,3.89,0.103,47.1,0.253
12,배정대,KT,0.275,33,86,100,0.86,3,0.44,4.0,0.119,59.5,0.258
13,장성우,KT,0.268,38,90,138,0.65,14,0.7,4.09,0.182,71.4,0.272
14,심우준,KT,0.266,7,51,44,1.16,5,0.59,4.1,0.077,21.0,0.237
15,황재균,KT,0.26,35,113,159,0.71,5,0.36,3.84,0.124,53.5,0.235
16,문상철,KT,0.256,28,79,96,0.82,3,0.52,4.03,0.179,55.4,0.267
17,안치영,KT,0.25,0,10,11,0.91,0,0.17,4.13,0.0,2.9,0.19
18,조용호,KT,0.248,5,48,39,1.23,1,0.52,3.73,0.034,12.6,0.21
19,오재일,KT,0.243,30,47,98,0.48,4,0.41,3.77,0.179,43.6,0.25
20,김준태,KT,0.24,2,6,7,0.86,0,0.83,3.8,0.08,3.4,0.245
21,정준영,KT,0.226,2,22,10,2.20,0,0.5,4.03,0.032,5.8,0.21
22,권동진,KT,0.222,0,3,2,1.50,0,0.5,4.1,0.0,0.7,0.191
22,홍현빈,KT,0.222,1,4,3,1.33,1,0.43,4.45,0.111,2.3,0.233
24,박민석,KT,0.214,0,3,1,3.00,0,0.0,4.57,0.0,0.1,0.15
24,송민섭,KT,0.214,0,3,2,1.50,0,0.5,4.5,0.0,1.9,0.243
26,안현민,KT,0.2,2,7,4,1.75,0,0.2,3.69,0.2,3.5,0.224
27,윤준혁,KT,0.176,2,2,6,0.33,0,0.17,3.0,0.118,1.0,0.173
28,이호연,KT,0.146,1,10,13,0.77,0,0.08,3.98,0.024,-0.4,0.118
29,김건형,KT,0.125,1,8,5,1.60,0,0.13,4.16,0.042,0.1,0.114
30,장준원,KT,0.071,0,4,4,1.00,0,0.8,4.39,0.0,0.7,0.143
31,강건,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,강민성,KT,0.000,0,0,1,0.00,0,-,5.00,0.000,-0.1,0.0
31,김민,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,김영현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,박세진,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,박시영,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,박영현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,성재헌,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,손동현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,우규민,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,이선우,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,주권,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
