순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,박경수,KT,0.667,1,0,0,-,0,0.00,3.67,0.333,1.1,0.55
2,조대현,KT,0.500,1,0,1,0.00,0,1.00,3.92,0.125,2.9,0.442
3,심우준,KT,0.342,2,11,9,1.22,1,0.60,4.09,0.105,6.7,0.287
4,로하스,KT,0.340,53,80,106,0.75,11,0.76,4.01,0.256,94.2,0.344
5,강현우,KT,0.308,2,5,3,1.67,1,0.80,3.97,0.154,6.3,0.327
6,강백호,KT,0.304,44,102,93,1.10,6,0.46,4.01,0.225,76.2,0.298
7,신본기,KT,0.301,6,24,22,1.09,0,0.76,3.81,0.129,18.2,0.293
8,천성호,KT,0.295,12,73,39,1.87,2,0.43,3.61,0.081,27.3,0.25
9,김민혁,KT,0.292,9,81,38,2.13,1,0.63,3.59,0.047,24.8,0.245
10,박민석,KT,0.286,0,1,1,1.00,0,0.00,5.14,0.000,0.2,0.2
11,안현민,KT,0.278,2,6,2,3.00,0,0.17,3.62,0.278,3.8,0.289
12,배정대,KT,0.276,25,54,73,0.74,0,0.45,3.87,0.148,41.0,0.264
13,김병준,KT,0.273,0,3,3,1.00,0,1.00,3.92,0.000,1.4,0.242
14,장성우,KT,0.268,24,64,90,0.71,9,0.70,4.11,0.160,46.6,0.268
15,김상수,KT,0.267,17,72,84,0.86,2,0.58,3.86,0.100,32.3,0.244
16,문상철,KT,0.260,17,54,69,0.78,2,0.48,4.04,0.161,39.1,0.265
17,황재균,KT,0.251,22,83,108,0.77,3,0.36,3.86,0.103,35.6,0.225
18,안치영,KT,0.250,0,10,11,0.91,0,0.17,4.13,0.000,2.9,0.19
19,조용호,KT,0.248,5,44,37,1.19,1,0.48,3.79,0.035,11.8,0.209
20,오윤석,KT,0.248,10,39,24,1.63,2,0.47,3.96,0.140,14.9,0.244
21,김준태,KT,0.240,2,6,7,0.86,0,0.83,3.80,0.080,3.4,0.245
22,오재일,KT,0.232,21,32,56,0.57,2,0.32,3.89,0.192,26.9,0.243
23,권동진,KT,0.222,0,3,2,1.50,0,0.50,4.10,0.000,0.7,0.191
23,홍현빈,KT,0.222,1,4,3,1.33,1,0.43,4.45,0.111,2.3,0.233
25,정준영,KT,0.196,1,21,9,2.33,0,0.53,4.11,0.018,4.0,0.187
26,이호연,KT,0.152,1,7,13,0.54,0,0.13,3.86,0.030,-0.2,0.125
27,김건형,KT,0.125,1,8,5,1.60,0,0.13,4.16,0.042,0.1,0.114
27,윤준혁,KT,0.125,0,1,1,1.00,0,0.00,3.50,0.000,-0.2,0.088
29,장준원,KT,0.071,0,4,4,1.00,0,0.80,4.39,0.000,0.7,0.143
30,강건,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,김민,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,박세진,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,박시영,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,박영현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,성재헌,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,손동현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,송민섭,KT,0.000,0,0,1,0.00,0,2.00,5.50,0.000,0.2,0.225
30,우규민,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,이선우,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,주권,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
