순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,박경수,KT,0.667,5,3,3,2,2,1,0,0,3,1,0,0,0,0,0,1,0,1.0,0.667,1.667,0,1.0,0.5
2,김병준,KT,0.357,32,16,14,8,5,0,0,0,5,1,0,0,2,0,0,2,0,0.357,0.438,0.795,1,0.25,0.0
3,김민혁,KT,0.335,108,365,325,40,109,13,1,1,127,30,3,3,33,1,1,43,9,0.391,0.395,0.786,32,0.298,0.235
4,로하스,KT,0.333,137,633,541,104,180,39,1,32,317,109,0,4,82,8,6,107,10,0.586,0.423,1.009,51,0.325,0.0
5,조대현,KT,0.314,25,42,35,2,11,2,0,0,13,3,3,1,3,0,0,11,1,0.371,0.359,0.73,2,0.143,0.0
6,강현우,KT,0.308,18,36,26,4,8,1,0,1,12,8,2,0,8,0,0,10,0,0.462,0.471,0.933,2,0.286,0.0
7,천성호,KT,0.295,74,255,234,40,69,8,3,1,86,17,1,1,18,0,1,43,5,0.368,0.346,0.714,18,0.346,0.2
8,강백호,KT,0.288,137,590,527,87,152,24,0,25,251,93,0,2,58,4,3,123,6,0.476,0.361,0.837,42,0.282,0.222
9,오윤석,KT,0.282,66,171,149,27,42,8,2,5,69,24,2,2,17,0,1,36,7,0.463,0.355,0.818,11,0.179,0.5
10,신본기,KT,0.281,80,151,121,18,34,3,0,3,46,19,9,2,16,0,3,28,3,0.38,0.373,0.753,5,0.233,0.5
11,김상수,KT,0.278,110,414,363,60,101,18,4,4,139,44,7,1,37,0,6,57,12,0.383,0.354,0.737,22,0.284,0.5
12,배정대,KT,0.266,106,444,379,46,101,23,1,7,147,55,7,7,48,1,3,106,4,0.388,0.348,0.736,26,0.309,1.0
13,문상철,KT,0.266,120,390,334,49,89,11,0,17,151,58,1,3,45,2,7,82,8,0.452,0.362,0.814,23,0.273,0.25
14,장성우,KT,0.264,124,455,390,47,103,17,0,15,165,67,2,6,56,1,1,83,7,0.423,0.353,0.776,26,0.255,0.133
