순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,박경수,KT,0.667,1,0,0,-,0,0.00,3.67,0.333,1.1,0.55
2,조대현,KT,0.500,1,0,1,0.00,0,1.00,3.92,0.125,2.9,0.442
3,심우준,KT,0.381,2,12,9,1.33,1,1.00,4.06,0.095,8.8,0.32
4,로하스,KT,0.338,54,82,108,0.76,11,0.78,4.00,0.255,95.2,0.343
5,강현우,KT,0.308,2,5,3,1.67,1,0.80,3.97,0.154,6.3,0.327
6,강백호,KT,0.305,44,104,93,1.12,6,0.47,4.01,0.223,76.9,0.299
7,신본기,KT,0.301,6,24,22,1.09,0,0.76,3.81,0.129,18.2,0.293
8,천성호,KT,0.295,12,73,39,1.87,2,0.43,3.61,0.081,27.3,0.25
9,김민혁,KT,0.292,9,81,39,2.08,1,0.63,3.58,0.047,25.2,0.244
10,박민석,KT,0.286,0,1,1,1.00,0,0.00,5.14,0.000,0.2,0.2
11,안현민,KT,0.278,2,6,2,3.00,0,0.17,3.62,0.278,3.8,0.289
12,배정대,KT,0.275,25,56,74,0.76,0,0.45,3.86,0.145,41.2,0.262
13,김병준,KT,0.273,0,3,3,1.00,0,1.00,3.92,0.000,1.4,0.242
14,장성우,KT,0.270,25,64,92,0.70,10,0.68,4.11,0.167,48.2,0.27
15,김상수,KT,0.267,18,72,85,0.85,2,0.64,3.90,0.103,33.8,0.248
16,문상철,KT,0.260,17,54,69,0.78,2,0.48,4.04,0.161,39.1,0.265
17,황재균,KT,0.258,24,83,109,0.76,3,0.36,3.86,0.107,37.5,0.231
18,조용호,KT,0.255,5,46,37,1.24,1,0.48,3.74,0.034,12.6,0.213
19,안치영,KT,0.250,0,10,11,0.91,0,0.17,4.13,0.000,2.9,0.19
20,오윤석,KT,0.248,10,39,24,1.63,2,0.47,3.96,0.140,14.9,0.244
21,김준태,KT,0.240,2,6,7,0.86,0,0.83,3.80,0.080,3.4,0.245
22,오재일,KT,0.233,21,32,58,0.55,2,0.34,3.88,0.188,27.8,0.245
23,권동진,KT,0.222,0,3,2,1.50,0,0.50,4.10,0.000,0.7,0.191
23,홍현빈,KT,0.222,1,4,3,1.33,1,0.43,4.45,0.111,2.3,0.233
25,정준영,KT,0.196,1,21,9,2.33,0,0.53,4.11,0.018,4.0,0.187
26,이호연,KT,0.152,1,7,13,0.54,0,0.13,3.86,0.030,-0.2,0.125
27,김건형,KT,0.125,1,8,5,1.60,0,0.13,4.16,0.042,0.1,0.114
27,윤준혁,KT,0.125,0,1,1,1.00,0,0.00,3.50,0.000,-0.2,0.088
29,장준원,KT,0.071,0,4,4,1.00,0,0.80,4.39,0.000,0.7,0.143
30,강건,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,김민,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,박세진,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,박시영,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,박영현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,성재헌,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,손동현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,송민섭,KT,0.000,0,0,1,0.00,0,1.00,5.80,0.000,0.1,0.18
30,우규민,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,이선우,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,주권,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
