순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,박경수,KT,0.667,1,0,0,-,0,0.00,3.67,0.333,1.1,0.55
2,조대현,KT,0.444,1,0,1,0.00,0,0.75,3.92,0.111,2.8,0.401
3,심우준,KT,0.356,2,13,10,1.30,1,1.00,4.13,0.089,8.5,0.305
4,로하스,KT,0.340,55,83,109,0.76,11,0.78,4.01,0.260,97.0,0.345
5,신본기,KT,0.309,6,24,22,1.09,0,0.76,3.79,0.128,18.7,0.297
6,강현우,KT,0.308,2,5,3,1.67,1,0.80,3.97,0.154,6.3,0.327
7,강백호,KT,0.304,44,105,93,1.13,6,0.50,4.02,0.222,78.1,0.301
8,김민혁,KT,0.296,9,81,39,2.08,1,0.63,3.59,0.047,25.7,0.246
9,천성호,KT,0.295,12,73,39,1.87,2,0.43,3.61,0.081,27.3,0.25
10,안현민,KT,0.278,2,6,2,3.00,0,0.17,3.62,0.278,3.8,0.289
11,배정대,KT,0.274,25,58,74,0.78,0,0.46,3.88,0.143,41.7,0.261
12,김병준,KT,0.273,0,3,3,1.00,0,1.00,3.92,0.000,1.4,0.242
13,장성우,KT,0.270,25,64,94,0.68,10,0.69,4.11,0.166,48.8,0.271
14,김상수,KT,0.264,18,74,86,0.86,2,0.66,3.91,0.101,33.9,0.246
15,문상철,KT,0.258,17,54,71,0.76,2,0.48,4.04,0.160,39.0,0.264
16,황재균,KT,0.256,24,85,110,0.77,3,0.35,3.87,0.106,37.2,0.228
17,조용호,KT,0.252,5,46,39,1.18,1,0.52,3.74,0.034,12.8,0.212
18,박민석,KT,0.250,0,1,1,1.00,0,0.00,5.13,0.000,0.1,0.175
18,안치영,KT,0.250,0,10,11,0.91,0,0.17,4.13,0.000,2.9,0.19
20,오윤석,KT,0.248,10,39,24,1.63,2,0.47,3.96,0.140,14.9,0.244
21,오재일,KT,0.242,23,32,59,0.54,2,0.34,3.86,0.193,29.6,0.251
22,김준태,KT,0.240,2,6,7,0.86,0,0.83,3.80,0.080,3.4,0.245
23,권동진,KT,0.222,0,3,2,1.50,0,0.50,4.10,0.000,0.7,0.191
23,홍현빈,KT,0.222,1,4,3,1.33,1,0.43,4.45,0.111,2.3,0.233
25,정준영,KT,0.196,1,21,9,2.33,0,0.53,4.11,0.018,4.0,0.187
26,이호연,KT,0.152,1,7,13,0.54,0,0.13,3.86,0.030,-0.2,0.125
27,김건형,KT,0.125,1,8,5,1.60,0,0.13,4.16,0.042,0.1,0.114
27,윤준혁,KT,0.125,0,1,1,1.00,0,0.00,3.50,0.000,-0.2,0.088
29,장준원,KT,0.071,0,4,4,1.00,0,0.80,4.39,0.000,0.7,0.143
30,강건,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,김민,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,박세진,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,박시영,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,박영현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,성재헌,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,손동현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,송민섭,KT,0.000,0,0,1,0.00,0,1.00,5.71,0.000,0.3,0.193
30,우규민,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,이선우,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,주권,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
