순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,박경수,KT,0.667,5,3,3,2,2,1,0,0,3,1,0,0,0,0,0,1,0,1.000,0.667,1.667,0,1.0,0.5
2,조대현,KT,0.500,8,10,6,0,3,0,0,0,3,1,1,0,3,0,0,2,0,0.500,0.667,1.167,1,0.0,0.0
3,권동진,KT,0.400,4,6,5,3,2,0,0,0,2,0,0,0,1,0,0,1,0,0.400,0.500,0.900,1,0.5,0.0
4,심우준,KT,0.333,4,13,12,3,4,0,0,0,4,2,0,0,1,0,0,3,0,0.333,0.385,0.718,1,0.4,0.0
5,로하스,KT,0.330,93,434,367,72,121,26,0,23,216,78,0,2,59,5,6,79,6,0.589,0.429,1.018,35,0.326,0.0
6,강현우,KT,0.318,15,30,22,4,7,1,0,1,11,8,0,0,8,0,0,9,0,0.500,0.500,1.000,2,0.333,0.0
7,강백호,KT,0.303,93,418,376,69,114,18,0,23,201,71,0,2,39,3,1,85,4,0.535,0.368,0.903,34,0.257,0.5
8,천성호,KT,0.295,60,229,210,38,62,8,3,1,79,17,1,1,16,0,1,37,5,0.376,0.346,0.722,17,0.367,0.0
9,김민혁,KT,0.294,65,203,180,15,53,5,1,0,60,21,1,1,20,1,1,25,6,0.333,0.366,0.699,16,0.296,0.267
10,신본기,KT,0.292,60,117,89,14,26,3,0,3,38,15,7,2,16,0,3,21,3,0.427,0.409,0.836,3,0.259,1.0
11,배정대,KT,0.279,62,268,229,31,64,16,1,5,97,34,3,7,26,1,3,52,3,0.424,0.351,0.775,18,0.245,1.0
12,안현민,KT,0.278,9,21,18,4,5,0,1,1,10,2,0,1,1,0,1,6,0,0.556,0.333,0.889,1,0.0,0.0
13,김병준,KT,0.273,25,13,11,7,3,0,0,0,3,0,0,0,2,0,0,2,0,0.273,0.385,0.658,1,0.0,0.0
14,김상수,KT,0.270,75,271,237,41,64,10,2,4,90,33,7,1,21,0,5,40,9,0.380,0.341,0.721,14,0.317,0.5
15,장성우,KT,0.270,86,308,263,28,71,12,0,10,113,49,1,3,41,0,0,55,6,0.430,0.365,0.795,21,0.284,0.182
16,문상철,KT,0.260,82,273,235,34,61,4,0,12,101,40,1,2,29,1,6,61,6,0.430,0.353,0.783,14,0.271,0.278
17,박민석,KT,0.250,8,4,4,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0.250,0.250,0.500,0,0.0,0.0
17,안치영,KT,0.250,31,48,44,12,11,0,0,0,11,3,2,0,2,0,0,12,0,0.250,0.283,0.533,2,0.182,0.0
19,오윤석,KT,0.248,51,139,121,19,30,6,1,3,47,15,1,2,14,0,1,30,6,0.388,0.326,0.714,7,0.125,0.333
20,조용호,KT,0.243,54,150,136,15,33,4,0,0,37,11,3,0,11,0,0,24,5,0.272,0.299,0.571,6,0.289,0.286
21,황재균,KT,0.241,91,351,319,39,77,15,0,5,107,32,4,1,26,0,1,67,6,0.335,0.300,0.635,19,0.247,0.25
22,김준태,KT,0.240,23,30,25,6,6,2,0,0,8,3,0,0,5,0,0,6,0,0.320,0.367,0.687,0,0.333,0.0
23,홍현빈,KT,0.235,26,21,17,5,4,0,1,0,6,2,1,0,3,0,0,6,0,0.353,0.350,0.703,0,1.0,0.0
24,오재일,KT,0.225,60,198,173,18,39,11,1,7,73,22,0,4,20,0,1,58,6,0.422,0.303,0.725,8,0.212,0.333
25,정준영,KT,0.212,31,62,52,8,11,1,0,0,12,2,2,0,8,0,0,14,1,0.231,0.317,0.548,2,0.083,0.0
26,이호연,KT,0.152,23,35,33,2,5,1,0,0,6,0,1,0,1,0,0,8,2,0.182,0.176,0.358,1,0.0,0.125
27,윤준혁,KT,0.143,4,7,7,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0.143,0.143,0.286,0,0.333,0.0
28,김건형,KT,0.125,13,25,24,2,3,1,0,0,4,1,0,0,1,0,0,8,0,0.167,0.160,0.327,1,0.0,0.0
29,장준원,KT,0.071,17,18,14,1,1,0,0,0,1,0,0,0,4,0,0,5,0,0.071,0.278,0.349,0,0.0,0.0
30,강건,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
30,김민,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
30,박시영,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
30,박영현,KT,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
30,성재헌,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
30,손동현,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
30,송민섭,KT,0.000,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
30,우규민,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
30,이선우,KT,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
30,주권,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
