순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,박경수,KT,0.667,1,0,0,-,0,0.0,3.67,0.333,1.1,0.55
2,조대현,KT,0.391,2,2,4,0.50,0,0.38,3.86,0.087,4.8,0.327
3,김민혁,KT,0.34,14,98,43,2.28,2,0.68,3.74,0.063,40.9,0.279
4,로하스,KT,0.332,60,97,128,0.76,11,0.74,3.99,0.245,104.6,0.334
5,강현우,KT,0.308,2,5,3,1.67,1,0.8,3.97,0.154,6.3,0.327
6,천성호,KT,0.296,12,79,40,1.98,2,0.44,3.61,0.075,29.5,0.251
7,강백호,KT,0.289,44,118,104,1.13,6,0.44,4.01,0.199,79.3,0.284
8,신본기,KT,0.288,6,29,27,1.07,0,0.64,3.74,0.108,18.9,0.273
9,안현민,KT,0.278,2,6,2,3.00,0,0.17,3.62,0.278,3.8,0.289
10,배정대,KT,0.274,28,71,83,0.86,0,0.45,3.95,0.129,48.2,0.258
11,김병준,KT,0.273,0,3,3,1.00,0,1.0,3.92,0.0,1.4,0.242
12,김상수,KT,0.269,19,83,104,0.80,2,0.63,3.88,0.09,38.9,0.244
13,황재균,KT,0.262,31,95,129,0.74,5,0.36,3.86,0.125,45.3,0.237
14,장성우,KT,0.258,28,74,108,0.69,11,0.64,4.14,0.166,52.3,0.261
15,심우준,KT,0.255,3,26,24,1.08,3,0.55,4.07,0.074,10.9,0.232
16,안치영,KT,0.25,0,10,11,0.91,0,0.17,4.13,0.0,2.9,0.19
17,문상철,KT,0.249,18,62,77,0.81,2,0.52,3.98,0.152,40.6,0.258
18,조용호,KT,0.248,5,48,39,1.23,1,0.52,3.73,0.034,12.6,0.21
19,오윤석,KT,0.248,10,39,24,1.63,2,0.47,3.96,0.14,14.9,0.244
20,김준태,KT,0.24,2,6,7,0.86,0,0.83,3.8,0.08,3.4,0.245
20,오재일,KT,0.24,26,36,80,0.45,3,0.36,3.8,0.188,35.3,0.249
22,박민석,KT,0.231,0,3,1,3.00,0,0.0,4.54,0.0,0.2,0.162
23,권동진,KT,0.222,0,3,2,1.50,0,0.5,4.1,0.0,0.7,0.191
23,홍현빈,KT,0.222,1,4,3,1.33,1,0.43,4.45,0.111,2.3,0.233
25,정준영,KT,0.196,1,21,9,2.33,0,0.53,4.11,0.018,4.0,0.187
26,이호연,KT,0.152,1,7,13,0.54,0,0.13,3.86,0.03,-0.2,0.125
27,김건형,KT,0.125,1,8,5,1.60,0,0.13,4.16,0.042,0.1,0.114
27,송민섭,KT,0.125,0,1,1,1.00,0,0.6,5.27,0.0,0.5,0.195
27,윤준혁,KT,0.125,0,1,1,1.00,0,0.0,3.5,0.0,-0.2,0.088
30,장준원,KT,0.071,0,4,4,1.00,0,0.8,4.39,0.0,0.7,0.143
31,강건,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,김민,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,박세진,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,박시영,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,박영현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,성재헌,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,손동현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,우규민,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,이선우,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
31,주권,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
