순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,박경수,KT,0.667,5,3,3,2,2,1,0,0,3,1,0,0,0,0,0,1,0,1.0,0.667,1.667,0,1.0,0.5
2,김병준,KT,0.357,30,16,14,8,5,0,0,0,5,1,0,0,2,0,0,2,0,0.357,0.438,0.795,1,0.25,0.0
3,김민혁,KT,0.34,103,345,306,38,104,12,1,1,121,29,2,3,33,1,1,42,9,0.395,0.402,0.797,31,0.296,0.235
4,조대현,KT,0.333,22,36,30,2,10,2,0,0,12,2,3,0,3,0,0,11,1,0.4,0.394,0.794,2,0.143,0.0
5,로하스,KT,0.331,132,613,526,100,174,38,1,30,304,104,0,4,77,8,6,104,10,0.578,0.419,0.997,50,0.325,0.0
6,강현우,KT,0.308,18,36,26,4,8,1,0,1,12,8,2,0,8,0,0,10,0,0.462,0.471,0.933,2,0.286,0.0
7,천성호,KT,0.295,74,255,234,40,69,8,3,1,86,17,1,1,18,0,1,43,5,0.368,0.346,0.714,18,0.346,0.2
8,강백호,KT,0.29,132,574,514,85,149,24,0,25,248,92,0,2,55,4,3,120,6,0.482,0.361,0.843,42,0.279,0.143
9,신본기,KT,0.281,80,151,121,18,34,3,0,3,46,19,9,2,16,0,3,28,3,0.38,0.373,0.753,5,0.233,0.5
10,김상수,KT,0.281,105,397,349,58,98,15,4,4,133,43,7,1,34,0,6,54,11,0.381,0.354,0.735,22,0.293,0.5
11,오윤석,KT,0.275,63,164,142,25,39,7,2,5,65,22,2,2,17,0,1,34,7,0.458,0.352,0.81,10,0.167,0.5
12,배정대,KT,0.269,101,426,364,44,98,22,1,7,143,53,7,7,45,1,3,99,3,0.393,0.348,0.741,25,0.308,1.0
13,문상철,KT,0.268,115,370,317,48,85,9,0,17,145,57,1,3,42,2,7,81,8,0.457,0.363,0.82,21,0.277,0.25
14,황재균,KT,0.267,125,487,449,57,120,22,0,12,178,56,5,1,31,0,1,87,12,0.396,0.315,0.711,32,0.248,0.2
15,장성우,KT,0.261,120,441,380,43,99,16,0,14,157,63,2,6,53,1,0,82,6,0.413,0.346,0.759,26,0.257,0.133
16,심우준,KT,0.258,42,152,132,18,34,2,0,3,45,24,4,0,16,0,0,25,3,0.341,0.338,0.679,8,0.462,0.0
17,송민섭,KT,0.25,27,17,12,7,3,0,0,0,3,0,0,0,3,0,2,6,0,0.25,0.471,0.721,1,0.167,0.0
17,안치영,KT,0.25,31,48,44,12,11,0,0,0,11,3,2,0,2,0,0,12,0,0.25,0.283,0.533,2,0.182,0.0
19,조용호,KT,0.248,60,165,149,17,37,5,0,0,42,13,3,0,13,0,0,25,5,0.282,0.309,0.591,8,0.286,0.25
20,김준태,KT,0.24,23,30,25,6,6,2,0,0,8,3,0,0,5,0,0,6,0,0.32,0.367,0.687,0,0.333,0.0
21,오재일,KT,0.233,95,310,270,30,63,15,1,11,113,40,0,9,29,0,2,85,7,0.419,0.303,0.722,13,0.263,0.32
22,권동진,KT,0.222,8,10,9,3,2,0,0,0,2,0,0,0,1,0,0,2,0,0.222,0.3,0.522,1,0.333,0.0
22,홍현빈,KT,0.222,28,22,18,5,4,0,1,0,6,2,1,0,3,0,0,7,0,0.333,0.333,0.666,0,1.0,0.0
24,안현민,KT,0.217,14,26,23,4,5,0,1,1,10,2,0,1,1,0,1,8,0,0.435,0.269,0.704,1,0.0,0.0
25,박민석,KT,0.214,20,14,14,6,3,0,0,0,3,0,0,0,0,0,0,7,0,0.214,0.214,0.428,0,0.25,0.0
26,윤준혁,KT,0.2,11,16,15,3,3,2,0,0,5,0,0,0,1,0,0,6,0,0.333,0.25,0.583,0,0.2,0.0
27,정준영,KT,0.196,36,66,56,8,11,1,0,0,12,2,2,0,8,0,0,15,1,0.214,0.297,0.511,2,0.083,0.0
28,이호연,KT,0.146,27,43,41,3,6,1,0,0,7,0,1,0,1,0,0,12,2,0.171,0.167,0.338,1,0.0,0.125
29,김건형,KT,0.125,13,25,24,2,3,1,0,0,4,1,0,0,1,0,0,8,0,0.167,0.16,0.327,1,0.0,0.0
30,장준원,KT,0.071,17,18,14,1,1,0,0,0,1,0,0,0,4,0,0,5,0,0.071,0.278,0.349,0,0.0,0.0
31,강건,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,강민성,KT,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
31,김민,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,김영현,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,박세진,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,박시영,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,박영현,KT,-,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,성재헌,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,손동현,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,우규민,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,이선우,KT,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,주권,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
