순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,박경수,KT,0.667,5,3,3,2,2,1,0,0,3,1,0,0,0,0,0,1,0,1.0,0.667,1.667,0,1.0,0.5
2,조대현,KT,0.345,19,35,29,2,10,2,0,0,12,2,3,0,3,0,0,11,1,0.414,0.406,0.82,2,0.143,0.0
3,김민혁,KT,0.343,99,333,297,35,102,12,1,1,119,28,2,3,30,1,1,41,8,0.401,0.402,0.803,30,0.295,0.235
4,로하스,KT,0.333,128,594,511,98,170,37,1,30,299,99,0,3,74,8,6,100,10,0.585,0.421,1.006,50,0.31,0.0
5,강현우,KT,0.308,18,36,26,4,8,1,0,1,12,8,2,0,8,0,0,10,0,0.462,0.471,0.933,2,0.286,0.0
5,김병준,KT,0.308,26,15,13,7,4,0,0,0,4,0,0,0,2,0,0,2,0,0.308,0.4,0.708,1,0.0,0.0
7,천성호,KT,0.295,74,255,234,40,69,8,3,1,86,17,1,1,18,0,1,43,5,0.368,0.346,0.714,18,0.346,0.2
8,강백호,KT,0.282,128,554,496,79,140,21,0,25,236,87,0,2,53,4,3,117,6,0.476,0.354,0.83,39,0.269,0.143
9,배정대,KT,0.279,97,408,348,44,97,22,1,7,142,51,7,7,43,1,3,91,3,0.408,0.357,0.765,25,0.321,1.0
10,김상수,KT,0.277,101,379,332,52,92,14,3,4,124,41,7,1,33,0,6,51,11,0.373,0.352,0.725,20,0.299,0.5
11,신본기,KT,0.276,77,146,116,17,32,3,0,3,44,19,9,2,16,0,3,28,3,0.379,0.372,0.751,4,0.244,0.5
12,오윤석,KT,0.271,59,162,140,25,38,7,2,5,64,20,2,2,17,0,1,34,7,0.457,0.35,0.807,10,0.147,0.4
13,장성우,KT,0.264,116,423,367,41,97,15,0,14,154,63,1,6,49,1,0,77,6,0.42,0.346,0.766,26,0.26,0.133
14,황재균,KT,0.264,124,482,444,56,117,22,0,12,175,54,5,1,31,0,1,87,12,0.394,0.312,0.706,31,0.237,0.2
15,안현민,KT,0.263,10,22,19,4,5,0,1,1,10,2,0,1,1,0,1,7,0,0.526,0.318,0.844,1,0.0,0.0
16,문상철,KT,0.257,112,356,304,44,78,7,0,16,133,50,1,3,41,2,7,77,8,0.438,0.355,0.793,18,0.25,0.25
17,심우준,KT,0.252,38,136,119,14,30,2,0,2,38,19,3,0,14,0,0,25,3,0.319,0.331,0.65,8,0.441,0.0
18,안치영,KT,0.25,31,48,44,12,11,0,0,0,11,3,2,0,2,0,0,12,0,0.25,0.283,0.533,2,0.182,0.0
19,조용호,KT,0.248,60,165,149,17,37,5,0,0,42,13,3,0,13,0,0,25,5,0.282,0.309,0.591,8,0.286,0.25
20,김준태,KT,0.24,23,30,25,6,6,2,0,0,8,3,0,0,5,0,0,6,0,0.32,0.367,0.687,0,0.333,0.0
21,오재일,KT,0.239,91,303,264,30,63,15,1,11,113,39,0,8,29,0,2,85,7,0.428,0.31,0.738,13,0.268,0.348
22,권동진,KT,0.222,8,10,9,3,2,0,0,0,2,0,0,0,1,0,0,2,0,0.222,0.3,0.522,1,0.333,0.0
22,홍현빈,KT,0.222,28,22,18,5,4,0,1,0,6,2,1,0,3,0,0,7,0,0.333,0.333,0.666,0,1.0,0.0
24,박민석,KT,0.214,20,14,14,6,3,0,0,0,3,0,0,0,0,0,0,7,0,0.214,0.214,0.428,0,0.25,0.0
25,정준영,KT,0.196,36,66,56,8,11,1,0,0,12,2,2,0,8,0,0,15,1,0.214,0.297,0.511,2,0.083,0.0
26,이호연,KT,0.146,27,43,41,3,6,1,0,0,7,0,1,0,1,0,0,12,2,0.171,0.167,0.338,1,0.0,0.125
27,김건형,KT,0.125,13,25,24,2,3,1,0,0,4,1,0,0,1,0,0,8,0,0.167,0.16,0.327,1,0.0,0.0
27,윤준혁,KT,0.125,7,8,8,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0.125,0.125,0.25,0,0.333,0.0
