순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김대원,LG,0.500,0,1,0,-,0,0.00,1.75,0.000,0.9,0.35
2,이영빈,LG,0.406,3,3,7,0.43,0,0.00,3.85,0.219,6.5,0.339
3,최명경,LG,0.333,0,1,0,-,0,0.00,3.67,0.000,0.3,0.233
4,홍창기,LG,0.322,20,145,93,1.56,5,1.00,4.17,0.065,86.2,0.294
5,오스틴,LG,0.318,64,93,174,0.53,12,0.74,3.76,0.265,104.6,0.319
6,문성주,LG,0.318,18,88,70,1.26,5,1.44,3.95,0.072,48.4,0.287
7,신민재,LG,0.298,16,140,80,1.75,3,1.41,3.72,0.059,61.0,0.27
8,김현수,LG,0.295,42,120,156,0.77,9,0.61,3.75,0.121,72.2,0.265
9,문보경,LG,0.290,53,112,127,0.88,5,0.54,4.03,0.196,82.4,0.284
10,박동원,LG,0.271,36,98,92,1.07,4,0.54,4.10,0.174,62.9,0.271
11,최원영,LG,0.267,3,6,10,0.60,0,0.17,3.97,0.167,4.2,0.258
12,오지환,LG,0.264,35,65,88,0.74,2,0.51,4.10,0.165,52.5,0.27
13,구본혁,LG,0.257,17,79,110,0.72,7,0.69,3.79,0.070,36.3,0.231
14,박해민,LG,0.252,22,93,150,0.62,4,0.45,4.09,0.082,58.1,0.23
15,김범석,LG,0.250,10,30,40,0.75,2,0.28,3.87,0.145,19.4,0.24
15,김현종,LG,0.250,1,1,5,0.20,0,0.00,2.54,0.083,1.2,0.222
17,안익훈,LG,0.184,1,15,13,1.15,1,0.31,3.95,0.020,2.4,0.159
18,김주성,LG,0.167,0,2,3,0.67,0,-,3.78,0.000,1.1,0.242
19,함창건,LG,0.154,0,3,6,0.50,0,1.00,3.94,0.000,0.3,0.159
20,허도환,LG,0.145,2,23,19,1.21,1,0.38,4.10,0.026,4.8,0.18
21,김성진,LG,0.143,0,0,3,0.00,0,0.33,4.13,0.000,0.3,0.148
22,최승민,LG,0.125,0,2,3,0.67,0,0.50,3.33,0.000,-0.1,0.131
23,김민수,LG,0.100,0,2,4,0.50,0,0.33,3.36,0.000,-0.4,0.107
24,송찬의,LG,0.067,0,2,7,0.29,0,0.50,3.24,0.000,1.1,0.129
25,김대현,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,김성우,LG,0.000,0,0,1,0.00,0,0.00,4.40,0.000,-0.5,0.0
25,김영준,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,김유영,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,김진성,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,김태우,LG,0.000,0,0,1,0.00,0,0.00,5.00,0.000,-0.3,0.0
25,박명근,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,백승현,LG,0.000,0,1,0,-,0,-,3.00,0.000,-0.1,0.0
25,유영찬,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,이종준,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,이지강,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,전준호,LG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
25,정우영,LG,0.000,0,0,0,-,0,0.00,3.00,0.000,-0.1,0.0
25,진우영,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,최동환,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
