순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,최원영,LG,0.417,2,3,3,1.00,0,0.00,3.57,0.333,3.8,0.413
2,김대원,LG,0.333,0,1,0,-,0,0.00,2.00,0.000,0.4,0.233
2,최명경,LG,0.333,0,1,0,-,0,0.00,3.67,0.000,0.3,0.233
4,문성주,LG,0.318,18,88,70,1.26,5,1.44,3.95,0.072,48.4,0.287
5,홍창기,LG,0.316,15,118,79,1.49,4,1.04,4.19,0.067,69.3,0.293
6,오스틴,LG,0.305,52,75,145,0.52,8,0.70,3.73,0.267,83.9,0.311
7,신민재,LG,0.298,13,117,69,1.70,3,1.32,3.64,0.051,50.8,0.265
8,김현수,LG,0.296,31,101,125,0.81,9,0.64,3.75,0.120,59.1,0.264
9,문보경,LG,0.293,42,89,109,0.82,4,0.67,4.06,0.195,68.5,0.289
10,김범석,LG,0.271,10,27,32,0.84,2,0.27,3.93,0.157,19.8,0.258
11,박동원,LG,0.271,33,82,71,1.15,3,0.58,4.16,0.207,55.3,0.282
12,구본혁,LG,0.265,13,63,90,0.70,7,0.69,3.81,0.065,30.8,0.234
13,오지환,LG,0.260,23,42,64,0.66,2,0.45,4.16,0.130,35.3,0.259
14,박해민,LG,0.256,16,80,128,0.63,4,0.43,4.12,0.073,48.5,0.227
15,김현종,LG,0.250,1,1,5,0.20,0,0.00,2.54,0.083,1.2,0.222
16,안익훈,LG,0.186,1,14,11,1.27,1,0.36,3.88,0.023,2.4,0.165
17,김주성,LG,0.167,0,2,3,0.67,0,-,3.78,0.000,1.1,0.242
17,최승민,LG,0.167,0,2,2,1.00,0,0.00,2.83,0.000,-0.1,0.117
17,함창건,LG,0.167,0,2,6,0.33,0,1.00,4.07,0.000,0.4,0.17
20,허도환,LG,0.154,2,17,16,1.06,1,0.26,4.10,0.031,4.6,0.177
21,김성진,LG,0.143,0,0,3,0.00,0,0.33,4.13,0.000,0.3,0.148
22,김민수,LG,0.111,0,2,3,0.67,0,0.33,3.40,0.000,-0.3,0.118
23,김대현,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,김성우,LG,0.000,0,0,1,0.00,0,0.00,4.40,0.000,-0.5,0.0
23,김유영,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,김진성,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,김태우,LG,0.000,0,0,1,0.00,0,0.00,5.00,0.000,-0.3,0.0
23,백승현,LG,0.000,0,1,0,-,0,-,3.00,0.000,-0.1,0.0
23,송찬의,LG,0.000,0,1,2,0.50,0,0.33,3.38,0.000,0.1,0.113
23,유영찬,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,이영빈,LG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
23,이지강,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,전준호,LG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
23,정우영,LG,0.000,0,0,0,-,0,0.00,3.00,0.000,-0.1,0.0
23,진우영,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,최동환,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
