순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,최원영,LG,0.417,27,14,12,8,5,1,0,1,9,4,0,0,0,0,2,1,0,0.750,0.500,1.250,0,0.667,0.333
2,김대원,LG,0.333,17,3,3,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333,0.333,0.666,0,0.0,0.5
2,최명경,LG,0.333,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333,0.333,0.666,0,0.0,0.0
4,홍창기,LG,0.322,97,444,363,64,117,7,3,4,142,50,1,2,68,2,10,64,7,0.391,0.440,0.831,36,0.37,1.0
5,문성주,LG,0.318,86,332,277,44,88,16,2,0,108,46,1,3,49,0,2,34,4,0.390,0.420,0.810,23,0.395,0.429
6,오스틴,LG,0.301,98,425,366,65,110,21,2,21,198,82,0,11,45,6,3,63,6,0.541,0.372,0.913,31,0.312,0.0
7,김현수,LG,0.297,95,413,367,47,109,21,2,7,155,52,0,8,34,1,4,54,9,0.422,0.356,0.778,32,0.243,0.333
8,신민재,LG,0.293,98,348,290,52,85,9,2,0,98,31,7,3,46,1,2,37,6,0.338,0.390,0.728,27,0.316,0.5
9,문보경,LG,0.283,101,410,346,50,98,20,2,13,161,58,1,11,51,3,1,73,9,0.465,0.367,0.832,26,0.272,0.0
10,구본혁,LG,0.271,92,271,240,34,65,10,0,2,81,35,1,3,26,0,1,35,5,0.338,0.341,0.679,11,0.284,0.5
11,김범석,LG,0.270,52,152,137,13,37,4,0,6,59,23,0,1,12,2,2,42,3,0.431,0.336,0.767,7,0.233,0.091
12,박동원,LG,0.270,90,347,293,43,79,14,0,15,138,58,1,7,46,2,0,77,10,0.471,0.361,0.832,17,0.287,0.5
13,오지환,LG,0.265,67,257,223,37,59,17,1,4,90,30,1,1,29,0,3,71,6,0.404,0.355,0.759,17,0.242,0.0
14,박해민,LG,0.262,101,396,347,50,91,8,5,3,118,40,5,7,30,0,7,70,2,0.340,0.327,0.667,25,0.228,0.25
15,김현종,LG,0.250,15,13,12,8,3,1,0,0,4,2,0,0,0,0,1,3,0,0.333,0.308,0.641,0,0.5,0.333
16,안익훈,LG,0.195,29,48,41,7,8,1,0,0,9,3,2,1,4,0,0,11,2,0.220,0.261,0.481,0,0.091,0.2
17,함창건,LG,0.182,11,14,11,3,2,0,0,0,2,0,1,0,2,0,0,1,1,0.182,0.308,0.490,0,0.0,0.667
18,김주성,LG,0.167,12,9,6,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0.167,0.444,0.611,0,0.0,0.0
18,최승민,LG,0.167,33,6,6,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0.167,0.167,0.334,0,0.0,0.0
20,허도환,LG,0.164,42,79,61,8,10,2,0,0,12,9,5,1,5,0,7,23,2,0.197,0.297,0.494,2,0.316,0.0
21,김성진,LG,0.143,7,8,7,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0.143,0.250,0.393,0,0.0,0.333
22,김민수,LG,0.125,6,9,8,0,1,0,0,0,1,0,0,0,1,0,0,3,1,0.125,0.222,0.347,0,0.0,0.0
23,김대현,LG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,김성우,LG,0.000,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.000,0.000,0.000,0,0.0,0.0
23,김유영,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,김진성,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,김태우,LG,0.000,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.0,0.0
23,백승현,LG,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
23,송찬의,LG,0.000,5,8,6,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0.000,0.250,0.250,0,0.0,0.0
23,유영찬,LG,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,이영빈,LG,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
23,이지강,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,전준호,LG,0.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
23,정우영,LG,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
23,진우영,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
23,최동환,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
