순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,이영빈,LG,0.500,0,0,0,-,0,0.00,3.50,0.000,0.4,0.35
2,최원영,LG,0.375,2,5,3,1.67,0,0.00,3.67,0.250,3.7,0.356
3,김대원,LG,0.333,0,1,0,-,0,0.00,2.00,0.000,0.4,0.233
3,최명경,LG,0.333,0,1,0,-,0,0.00,3.67,0.000,0.3,0.233
5,문성주,LG,0.318,18,88,70,1.26,5,1.44,3.95,0.072,48.4,0.287
6,홍창기,LG,0.310,15,123,83,1.48,5,1.07,4.18,0.065,70.8,0.29
7,오스틴,LG,0.307,54,77,149,0.52,9,0.74,3.74,0.268,88.2,0.315
8,신민재,LG,0.302,14,121,71,1.70,3,1.24,3.67,0.054,53.6,0.268
9,김현수,LG,0.297,34,102,128,0.80,9,0.65,3.77,0.124,62.3,0.268
10,문보경,LG,0.297,44,94,110,0.85,4,0.62,4.07,0.190,71.3,0.289
11,김범석,LG,0.271,10,27,32,0.84,2,0.27,3.93,0.157,19.8,0.258
12,박동원,LG,0.271,33,85,74,1.15,3,0.59,4.15,0.200,56.7,0.28
13,박해민,LG,0.259,19,83,129,0.64,4,0.41,4.13,0.085,52.4,0.233
14,구본혁,LG,0.258,13,64,95,0.67,7,0.63,3.82,0.063,30.3,0.228
15,오지환,LG,0.251,24,47,71,0.66,2,0.46,4.15,0.133,36.5,0.253
16,김현종,LG,0.250,1,1,5,0.20,0,0.00,2.54,0.083,1.2,0.222
17,김주성,LG,0.167,0,2,3,0.67,0,-,3.78,0.000,1.1,0.242
17,안익훈,LG,0.167,1,15,13,1.15,1,0.31,3.89,0.021,1.9,0.149
17,함창건,LG,0.167,0,2,6,0.33,0,1.00,4.07,0.000,0.4,0.17
20,허도환,LG,0.162,2,18,16,1.13,1,0.25,4.07,0.029,5.2,0.187
21,김성진,LG,0.143,0,0,3,0.00,0,0.33,4.13,0.000,0.3,0.148
21,최승민,LG,0.143,0,2,3,0.67,0,0.00,2.71,0.000,0.0,0.1
23,김민수,LG,0.111,0,2,3,0.67,0,0.33,3.40,0.000,-0.3,0.118
24,김대현,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
24,김성우,LG,0.000,0,0,1,0.00,0,0.00,4.40,0.000,-0.5,0.0
24,김영준,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
24,김유영,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
24,김진성,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
24,김태우,LG,0.000,0,0,1,0.00,0,0.00,5.00,0.000,-0.3,0.0
24,백승현,LG,0.000,0,1,0,-,0,-,3.00,0.000,-0.1,0.0
24,송찬의,LG,0.000,0,1,2,0.50,0,0.25,3.44,0.000,0.0,0.1
24,유영찬,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
24,이종준,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
24,이지강,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
24,전준호,LG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
24,정우영,LG,0.000,0,0,0,-,0,0.00,3.00,0.000,-0.1,0.0
24,진우영,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
24,최동환,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
