순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,이영빈,LG,0.500,0,0,1,0.00,0,0.00,3.75,0.000,0.8,0.35
2,최원영,LG,0.353,2,5,3,1.67,0,0.00,3.95,0.235,3.6,0.336
3,김대원,LG,0.333,0,1,0,-,0,0.00,2.00,0.000,0.4,0.233
3,최명경,LG,0.333,0,1,0,-,0,0.00,3.67,0.000,0.3,0.233
5,문성주,LG,0.318,18,88,70,1.26,5,1.44,3.95,0.072,48.4,0.287
6,홍창기,LG,0.310,15,123,84,1.46,5,1.07,4.18,0.064,71.7,0.29
7,오스틴,LG,0.308,54,77,149,0.52,9,0.72,3.75,0.266,88.5,0.314
8,김현수,LG,0.299,34,103,128,0.80,9,0.65,3.77,0.123,63.5,0.269
9,신민재,LG,0.299,14,123,73,1.68,3,1.26,3.67,0.054,53.5,0.266
10,문보경,LG,0.296,44,95,112,0.85,4,0.61,4.07,0.188,71.5,0.287
11,김범석,LG,0.271,10,27,32,0.84,2,0.27,3.93,0.157,19.8,0.258
12,박동원,LG,0.268,33,85,75,1.13,3,0.57,4.15,0.198,56.5,0.278
13,구본혁,LG,0.264,13,64,95,0.67,7,0.63,3.82,0.062,31.3,0.231
14,박해민,LG,0.260,19,84,129,0.65,4,0.41,4.14,0.085,52.7,0.233
15,오지환,LG,0.252,24,49,71,0.69,2,0.46,4.15,0.132,36.9,0.253
16,김현종,LG,0.250,1,1,5,0.20,0,0.00,2.54,0.083,1.2,0.222
17,김주성,LG,0.167,0,2,3,0.67,0,-,3.78,0.000,1.1,0.242
17,안익훈,LG,0.167,1,15,13,1.15,1,0.31,3.89,0.021,1.9,0.149
17,함창건,LG,0.167,0,2,6,0.33,0,1.00,4.07,0.000,0.4,0.17
20,허도환,LG,0.157,2,20,16,1.25,1,0.25,4.08,0.029,4.7,0.182
21,김성진,LG,0.143,0,0,3,0.00,0,0.33,4.13,0.000,0.3,0.148
21,최승민,LG,0.143,0,2,3,0.67,0,1.00,3.13,0.000,0.4,0.148
23,송찬의,LG,0.125,0,1,3,0.33,0,0.75,3.69,0.000,1.7,0.205
24,김민수,LG,0.111,0,2,3,0.67,0,0.33,3.40,0.000,-0.3,0.118
25,김대현,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,김성우,LG,0.000,0,0,1,0.00,0,0.00,4.40,0.000,-0.5,0.0
25,김영준,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,김유영,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,김진성,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,김태우,LG,0.000,0,0,1,0.00,0,0.00,5.00,0.000,-0.3,0.0
25,백승현,LG,0.000,0,1,0,-,0,-,3.00,0.000,-0.1,0.0
25,유영찬,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,이종준,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,이지강,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,전준호,LG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
25,정우영,LG,0.000,0,0,0,-,0,0.00,3.00,0.000,-0.1,0.0
25,진우영,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
25,최동환,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
