순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,최원영,LG,0.417,2,3,3,1.00,0,0.00,3.57,0.333,3.8,0.413
2,김대원,LG,0.333,0,1,0,-,0,0.00,2.00,0.000,0.4,0.233
2,최명경,LG,0.333,0,1,0,-,0,0.00,3.67,0.000,0.3,0.233
4,홍창기,LG,0.322,14,112,75,1.49,4,1.08,4.20,0.068,66.1,0.296
5,문성주,LG,0.318,18,88,70,1.26,5,1.44,3.95,0.072,48.4,0.287
6,오스틴,LG,0.300,44,71,136,0.52,6,0.73,3.73,0.238,75.2,0.302
7,김현수,LG,0.296,30,95,118,0.81,8,0.61,3.74,0.124,56.2,0.265
8,신민재,LG,0.289,11,108,66,1.64,3,1.21,3.67,0.044,45.0,0.257
9,문보경,LG,0.283,36,83,105,0.79,4,0.69,4.08,0.189,62.3,0.282
10,김범석,LG,0.275,10,27,32,0.84,2,0.29,3.91,0.159,20.0,0.262
11,박동원,LG,0.270,30,78,68,1.15,2,0.61,4.16,0.209,53.0,0.283
12,구본혁,LG,0.267,12,61,85,0.72,7,0.74,3.76,0.066,28.4,0.235
13,박해민,LG,0.263,16,75,120,0.63,4,0.44,4.11,0.077,47.4,0.233
14,오지환,LG,0.260,22,40,56,0.71,2,0.40,4.13,0.137,32.1,0.257
15,김현종,LG,0.250,1,1,5,0.20,0,0.00,2.54,0.083,1.2,0.222
16,안익훈,LG,0.195,1,13,10,1.30,1,0.36,3.83,0.024,2.6,0.172
17,함창건,LG,0.182,0,2,6,0.33,0,2.00,4.07,0.000,0.5,0.184
18,김주성,LG,0.167,0,2,3,0.67,0,-,3.78,0.000,1.1,0.242
18,최승민,LG,0.167,0,2,2,1.00,0,0.00,2.83,0.000,-0.1,0.117
20,허도환,LG,0.164,2,16,13,1.23,1,0.22,4.14,0.033,4.6,0.183
21,김성진,LG,0.143,0,0,3,0.00,0,0.33,4.13,0.000,0.3,0.148
22,김민수,LG,0.125,0,2,2,1.00,0,0.33,3.67,0.000,-0.2,0.131
23,김대현,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,김성우,LG,0.000,0,0,1,0.00,0,0.00,4.40,0.000,-0.5,0.0
23,김유영,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,김진성,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,김태우,LG,0.000,0,0,1,0.00,0,0.00,5.00,0.000,-0.3,0.0
23,백승현,LG,0.000,0,1,0,-,0,-,3.00,0.000,-0.1,0.0
23,송찬의,LG,0.000,0,1,2,0.50,0,0.33,3.38,0.000,0.1,0.113
23,유영찬,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,이영빈,LG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
23,이지강,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,전준호,LG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
23,정우영,LG,0.000,0,0,0,-,0,0.00,3.00,0.000,-0.1,0.0
23,진우영,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
23,최동환,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
