순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,김대원,LG,0.500,19,4,4,5,2,0,0,0,2,0,0,0,0,0,0,1,0,0.500,0.500,1.000,0,0.0,0.667
2,최명경,LG,0.333,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333,0.333,0.666,0,0.0,0.0
3,홍창기,LG,0.320,131,603,494,86,158,14,3,4,190,68,1,4,92,3,12,92,8,0.385,0.435,0.820,45,0.392,1.0
4,문성주,LG,0.319,88,334,279,44,89,16,2,0,109,47,1,3,49,0,2,34,4,0.391,0.420,0.811,23,0.397,0.444
5,이영빈,LG,0.318,23,49,44,10,14,2,0,2,22,11,2,1,2,0,0,13,0,0.500,0.340,0.840,3,0.333,0.333
6,오스틴,LG,0.315,131,569,498,94,157,30,3,31,286,121,0,11,57,6,3,78,8,0.574,0.381,0.955,46,0.325,0.0
7,신민재,LG,0.298,121,454,372,74,111,10,6,0,133,40,13,3,62,1,4,44,7,0.358,0.401,0.759,31,0.316,0.5
8,김현수,LG,0.294,129,556,494,58,145,35,2,7,205,64,0,9,45,1,8,73,10,0.415,0.356,0.771,42,0.254,0.333
9,문보경,LG,0.293,135,560,484,70,142,33,3,18,235,85,3,13,58,3,2,109,12,0.486,0.363,0.849,37,0.284,0.0
10,박동원,LG,0.270,122,471,407,54,110,21,0,16,179,73,2,7,55,2,0,105,13,0.440,0.352,0.792,24,0.27,0.6
11,오지환,LG,0.261,101,404,348,64,91,24,2,9,146,55,2,1,49,0,4,98,8,0.420,0.358,0.778,24,0.255,0.0
12,최원영,LG,0.258,48,35,31,14,8,2,0,1,13,5,0,0,1,0,3,6,0,0.419,0.343,0.762,0,0.231,0.333
13,박해민,LG,0.257,135,522,451,65,116,14,6,4,154,54,5,9,46,0,11,96,3,0.341,0.335,0.676,31,0.242,0.25
