순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,이영빈,LG,0.375,14,16,16,4,6,1,0,0,7,2,0,0,0,0,0,6,0,0.438,0.375,0.813,1,0.333,0.4
2,김대원,LG,0.333,17,3,3,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333,0.333,0.666,0,0.0,0.5
2,최명경,LG,0.333,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333,0.333,0.666,0,0.0,0.0
4,홍창기,LG,0.320,122,562,460,82,147,12,3,4,177,62,1,2,87,3,12,86,8,0.385,0.439,0.824,42,0.389,1.0
5,문성주,LG,0.318,86,332,277,44,88,16,2,0,108,46,1,3,49,0,2,34,4,0.390,0.420,0.810,23,0.395,0.429
6,오스틴,LG,0.316,123,535,468,90,148,29,3,31,276,118,0,11,53,6,3,75,7,0.590,0.381,0.971,43,0.333,0.0
7,최원영,LG,0.304,42,26,23,12,7,2,0,1,12,5,0,0,1,0,2,3,0,0.522,0.385,0.907,0,0.333,0.333
8,문보경,LG,0.299,126,522,451,66,135,32,3,18,227,82,3,12,54,3,2,95,11,0.503,0.368,0.871,36,0.292,0.0
9,신민재,LG,0.298,121,454,372,74,111,10,6,0,133,40,13,3,62,1,4,44,7,0.358,0.401,0.759,31,0.316,0.5
10,김현수,LG,0.290,120,516,458,55,133,30,2,7,188,59,0,9,42,1,7,67,9,0.410,0.353,0.763,37,0.233,0.333
11,박동원,LG,0.271,113,437,373,51,101,19,0,16,168,72,2,7,55,2,0,99,12,0.450,0.359,0.809,22,0.292,0.5
12,오지환,LG,0.261,92,365,314,57,82,23,1,8,131,49,2,1,44,0,4,87,7,0.417,0.358,0.775,22,0.255,0.0
13,김범석,LG,0.259,58,164,147,13,38,4,0,6,60,24,0,2,13,2,2,45,3,0.408,0.323,0.731,7,0.212,0.143
14,구본혁,LG,0.256,116,338,301,39,77,12,0,2,95,38,1,4,31,0,1,48,6,0.316,0.323,0.639,14,0.27,0.5
15,박해민,LG,0.251,126,494,431,60,108,12,6,4,144,50,5,9,39,0,10,92,3,0.334,0.321,0.655,29,0.224,0.25
16,김현종,LG,0.250,15,13,12,8,3,1,0,0,4,2,0,0,0,0,1,3,0,0.333,0.308,0.641,0,0.5,0.333
17,김주성,LG,0.167,12,9,6,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0.167,0.444,0.611,0,0.0,0.0
17,안익훈,LG,0.167,36,55,48,7,8,1,0,0,9,3,2,1,4,0,0,13,2,0.188,0.226,0.414,0,0.071,0.111
19,함창건,LG,0.154,13,16,13,3,2,0,0,0,2,0,1,0,2,0,0,2,1,0.154,0.267,0.421,0,0.0,0.4
20,허도환,LG,0.149,50,98,74,10,11,2,0,0,13,11,5,1,9,0,9,24,4,0.176,0.312,0.488,2,0.28,0.0
21,김성진,LG,0.143,8,8,7,0,1,0,0,0,1,0,0,0,1,0,0,3,0,0.143,0.250,0.393,0,0.0,0.333
22,최승민,LG,0.125,44,9,8,16,1,0,0,0,1,0,0,0,1,0,0,2,0,0.125,0.222,0.347,0,0.0,0.0
23,김민수,LG,0.111,7,10,9,0,1,0,0,0,1,0,0,0,1,0,0,3,1,0.111,0.200,0.311,0,0.0,0.0
24,송찬의,LG,0.067,10,21,15,2,1,0,0,0,1,1,1,1,3,0,1,6,0,0.067,0.250,0.317,0,0.0,0.0
25,김대현,LG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
25,김성우,LG,0.000,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.000,0.000,0.000,0,0.0,0.0
25,김영준,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
25,김유영,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
25,김진성,LG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
25,김태우,LG,0.000,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.0,0.0
25,박명근,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
25,백승현,LG,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
25,유영찬,LG,-,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
25,이종준,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
25,이지강,LG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
25,전준호,LG,0.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
25,정우영,LG,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
25,진우영,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
25,최동환,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
