순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,강성우,롯데,0.500,0,0,1,0.00,0,-,2.00,0.000,0.1,0.35
2,레이예스,롯데,0.350,44,123,96,1.28,9,0.51,3.80,0.161,77.4,0.304
3,손호영,롯데,0.338,31,57,61,0.93,4,0.31,3.34,0.229,46.4,0.314
4,황성빈,롯데,0.322,18,80,59,1.36,1,0.57,3.77,0.124,47.1,0.281
5,나승엽,롯데,0.310,34,67,74,0.91,5,0.80,4.08,0.169,56.0,0.303
6,이정훈,롯데,0.309,7,25,15,1.67,1,0.61,4.13,0.086,12.2,0.271
7,고승민,롯데,0.308,31,82,91,0.90,4,0.54,3.96,0.160,53.8,0.281
8,전준우,롯데,0.301,32,71,79,0.90,3,0.55,3.75,0.195,49.0,0.289
9,윤동희,롯데,0.293,38,104,99,1.05,3,0.64,4.25,0.150,64.3,0.279
10,정훈,롯데,0.264,24,60,62,0.97,4,0.65,3.97,0.191,35.6,0.268
11,이학주,롯데,0.263,6,9,17,0.53,0,0.14,4.19,0.126,11.7,0.241
12,박승욱,롯데,0.258,22,67,62,1.08,4,0.37,3.93,0.112,38.6,0.248
13,한동희,롯데,0.257,2,6,11,0.55,1,0.11,3.56,0.057,2.4,0.204
14,최항,롯데,0.250,4,36,31,1.16,2,0.31,4.09,0.038,10.8,0.211
15,정보근,롯데,0.212,3,27,26,1.04,0,0.08,3.53,0.081,4.3,0.176
16,김민석,롯데,0.211,4,21,19,1.11,1,0.10,3.46,0.066,3.9,0.186
16,손성빈,롯데,0.211,12,30,34,0.88,1,0.33,4.24,0.211,13.2,0.228
18,장두성,롯데,0.208,0,9,4,2.25,0,0.50,3.55,0.000,2.9,0.207
19,노진혁,롯데,0.205,4,21,28,0.75,0,0.48,3.94,0.068,8.5,0.201
20,김동혁,롯데,0.200,1,5,2,2.50,0,0.40,4.06,0.133,1.8,0.216
20,김민성,롯데,0.200,7,12,27,0.44,1,0.56,4.20,0.157,8.9,0.234
22,유강남,롯데,0.191,8,50,36,1.39,0,0.36,3.84,0.132,12.7,0.205
23,오선진,롯데,0.188,1,3,3,1.00,0,0.29,3.70,0.063,2.0,0.22
24,이주찬,롯데,0.174,2,7,3,2.33,1,0.11,3.75,0.174,1.3,0.181
25,서동욱,롯데,0.143,1,2,6,0.33,0,0.00,3.80,0.071,0.4,0.144
25,신윤후,롯데,0.143,0,5,10,0.50,1,0.33,4.20,0.000,0.5,0.148
27,김강현,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,김상수,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,김원중,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,백두산,롯데,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.0
27,이선우,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,이호준,롯데,-,0,0,0,-,0,-,6.00,-,0.3,0.45
27,정대선,롯데,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.2,0.0
27,추재현,롯데,-,0,0,0,-,0,-,-,-,0.2,0.0
27,현도훈,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
