순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,강성우,롯데,0.500,0,0,1,0.00,0,-,2.00,0.000,0.1,0.35
2,레이예스,롯데,0.349,52,151,123,1.23,12,0.55,3.89,0.158,94.8,0.303
3,손호영,롯데,0.327,42,78,101,0.77,6,0.27,3.30,0.233,64.1,0.304
4,황성빈,롯데,0.317,24,96,71,1.35,1,0.49,3.75,0.124,55.4,0.276
5,이정훈,롯데,0.308,8,27,18,1.50,2,0.55,4.14,0.088,13.3,0.268
6,나승엽,롯데,0.300,41,83,101,0.82,5,0.77,4.04,0.157,68.7,0.293
7,고승민,롯데,0.299,38,111,126,0.88,4,0.56,3.88,0.147,66.8,0.271
8,윤동희,롯데,0.292,49,129,121,1.07,4,0.55,4.25,0.154,78.4,0.277
9,전준우,롯데,0.288,41,92,104,0.88,5,0.49,3.84,0.198,63.1,0.281
10,정훈,롯데,0.268,28,68,74,0.92,5,0.59,3.99,0.171,42.6,0.266
11,이학주,롯데,0.263,6,9,17,0.53,0,0.14,4.19,0.126,11.7,0.241
12,박승욱,롯데,0.262,24,89,71,1.25,5,0.38,3.89,0.107,48.7,0.25
13,한동희,롯데,0.257,2,6,11,0.55,1,0.11,3.56,0.057,2.4,0.204
14,최항,롯데,0.250,4,36,31,1.16,2,0.31,4.09,0.038,10.8,0.211
15,오선진,롯데,0.235,1,3,3,1.00,0,0.29,3.60,0.059,2.5,0.245
16,노진혁,롯데,0.214,8,29,40,0.73,0,0.39,3.89,0.092,13.1,0.207
17,정보근,롯데,0.212,3,33,30,1.10,0,0.12,3.50,0.071,5.2,0.176
18,김민석,롯데,0.211,4,21,19,1.11,1,0.10,3.46,0.066,3.9,0.186
19,김동혁,롯데,0.200,1,5,2,2.50,0,0.40,4.06,0.133,1.8,0.216
19,김민성,롯데,0.200,7,12,27,0.44,1,0.56,4.20,0.157,8.9,0.234
21,손성빈,롯데,0.197,14,38,48,0.79,1,0.32,4.18,0.184,16.5,0.215
22,유강남,롯데,0.191,8,50,36,1.39,0,0.36,3.84,0.132,12.7,0.205
23,이주찬,롯데,0.174,2,7,3,2.33,1,0.11,3.75,0.174,1.3,0.181
24,신윤후,롯데,0.172,0,5,13,0.38,1,0.17,4.27,0.000,1.0,0.156
25,장두성,롯데,0.167,0,11,5,2.20,0,0.33,3.66,0.000,2.7,0.17
26,서동욱,롯데,0.136,1,6,7,0.86,0,0.00,3.65,0.045,0.3,0.124
27,강태율,롯데,0.000,0,2,3,0.67,0,0.00,3.50,0.000,-0.7,0.0
27,김강현,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,김상수,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,김원중,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,백두산,롯데,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.0
27,이선우,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,이호준,롯데,0.000,0,0,1,0.00,0,-,6.00,0.000,0.3,0.225
27,정대선,롯데,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.2,0.0
27,추재현,롯데,-,0,0,0,-,0,-,-,-,0.2,0.0
27,현도훈,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
