순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,강성우,롯데,0.500,0,0,1,0.00,0,-,2.00,0.000,0.1,0.35
2,레이예스,롯데,0.353,50,145,118,1.23,11,0.56,3.86,0.159,94.0,0.306
3,손호영,롯데,0.326,42,76,95,0.80,6,0.29,3.31,0.246,62.6,0.308
4,황성빈,롯데,0.317,24,96,71,1.35,1,0.49,3.75,0.124,55.1,0.276
5,이정훈,롯데,0.307,7,26,17,1.53,2,0.55,4.11,0.080,12.7,0.266
6,고승민,롯데,0.304,38,106,120,0.88,4,0.51,3.88,0.152,65.5,0.274
7,나승엽,롯데,0.298,40,79,98,0.81,5,0.78,4.07,0.160,66.1,0.294
8,전준우,롯데,0.293,40,87,99,0.88,5,0.51,3.84,0.199,61.9,0.286
9,윤동희,롯데,0.291,47,126,117,1.08,4,0.57,4.25,0.156,75.8,0.277
10,정훈,롯데,0.271,27,65,70,0.93,5,0.62,3.99,0.176,41.9,0.27
11,이학주,롯데,0.263,6,9,17,0.53,0,0.14,4.19,0.126,11.7,0.241
12,박승욱,롯데,0.260,22,83,71,1.17,4,0.37,3.92,0.094,44.9,0.245
13,한동희,롯데,0.257,2,6,11,0.55,1,0.11,3.56,0.057,2.4,0.204
14,최항,롯데,0.250,4,36,31,1.16,2,0.31,4.09,0.038,10.8,0.211
15,노진혁,롯데,0.217,8,29,38,0.76,0,0.36,3.89,0.093,12.9,0.208
16,정보근,롯데,0.212,3,33,30,1.10,0,0.12,3.50,0.071,5.2,0.176
17,김민석,롯데,0.211,4,21,19,1.11,1,0.10,3.46,0.066,3.9,0.186
18,김동혁,롯데,0.200,1,5,2,2.50,0,0.40,4.06,0.133,1.8,0.216
18,김민성,롯데,0.200,7,12,27,0.44,1,0.56,4.20,0.157,8.9,0.234
20,손성빈,롯데,0.197,14,38,48,0.79,1,0.32,4.18,0.184,16.5,0.215
21,유강남,롯데,0.191,8,50,36,1.39,0,0.36,3.84,0.132,12.7,0.205
22,오선진,롯데,0.188,1,3,3,1.00,0,0.29,3.67,0.063,2.0,0.22
23,신윤후,롯데,0.185,0,5,12,0.42,1,0.20,4.23,0.000,1.2,0.166
24,서동욱,롯데,0.176,1,3,7,0.43,0,0.00,3.72,0.059,0.8,0.159
25,이주찬,롯데,0.174,2,7,3,2.33,1,0.11,3.75,0.174,1.3,0.181
26,장두성,롯데,0.167,0,11,5,2.20,0,0.33,3.66,0.000,2.7,0.17
27,강태율,롯데,0.000,0,1,2,0.50,0,0.00,3.25,0.000,-0.4,0.0
27,김강현,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,김상수,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,김원중,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,백두산,롯데,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.0
27,이선우,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,이호준,롯데,0.000,0,0,1,0.00,0,-,6.00,0.000,0.3,0.225
27,정대선,롯데,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.2,0.0
27,추재현,롯데,-,0,0,0,-,0,-,-,-,0.2,0.0
27,현도훈,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
