순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,강성우,롯데,0.500,0,0,1,0.00,0,-,2.00,0.000,0.1,0.35
2,레이예스,롯데,0.349,47,135,109,1.24,10,0.52,3.82,0.166,84.9,0.304
3,손호영,롯데,0.332,37,66,79,0.84,5,0.28,3.30,0.244,54.9,0.311
4,황성빈,롯데,0.318,21,91,67,1.36,1,0.49,3.72,0.122,51.0,0.275
5,고승민,롯데,0.309,37,93,104,0.89,4,0.56,3.93,0.169,61.5,0.284
6,이정훈,롯데,0.309,7,25,15,1.67,1,0.61,4.13,0.086,12.2,0.271
7,나승엽,롯데,0.299,37,74,85,0.87,5,0.77,4.05,0.162,58.5,0.295
8,전준우,롯데,0.298,36,80,89,0.90,4,0.56,3.80,0.204,56.2,0.29
9,윤동희,롯데,0.294,43,113,109,1.04,4,0.64,4.23,0.163,72.2,0.283
10,정훈,롯데,0.264,25,63,66,0.95,4,0.64,4.00,0.183,37.5,0.266
11,이학주,롯데,0.263,6,9,17,0.53,0,0.14,4.19,0.126,11.7,0.241
12,박승욱,롯데,0.263,22,70,64,1.09,4,0.38,3.91,0.107,41.2,0.251
13,한동희,롯데,0.257,2,6,11,0.55,1,0.11,3.56,0.057,2.4,0.204
14,최항,롯데,0.250,4,36,31,1.16,2,0.31,4.09,0.038,10.8,0.211
15,노진혁,롯데,0.224,6,27,35,0.77,0,0.40,3.79,0.086,12.2,0.212
16,정보근,롯데,0.218,3,32,29,1.10,0,0.12,3.49,0.073,5.4,0.18
17,김민석,롯데,0.211,4,21,19,1.11,1,0.10,3.46,0.066,3.9,0.186
18,손성빈,롯데,0.203,13,34,42,0.81,1,0.28,4.16,0.203,14.9,0.219
19,김동혁,롯데,0.200,1,5,2,2.50,0,0.40,4.06,0.133,1.8,0.216
19,김민성,롯데,0.200,7,12,27,0.44,1,0.56,4.20,0.157,8.9,0.234
19,장두성,롯데,0.200,0,10,4,2.50,0,0.50,3.57,0.000,3.0,0.2
22,유강남,롯데,0.191,8,50,36,1.39,0,0.36,3.84,0.132,12.7,0.205
23,오선진,롯데,0.188,1,3,3,1.00,0,0.29,3.70,0.063,2.0,0.22
24,이주찬,롯데,0.174,2,7,3,2.33,1,0.11,3.75,0.174,1.3,0.181
25,서동욱,롯데,0.143,1,2,6,0.33,0,0.00,3.80,0.071,0.4,0.144
25,신윤후,롯데,0.143,0,5,10,0.50,1,0.33,4.20,0.000,0.5,0.148
27,김강현,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,김상수,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,김원중,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,백두산,롯데,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.0
27,이선우,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,이호준,롯데,-,0,0,0,-,0,-,6.00,-,0.3,0.45
27,정대선,롯데,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.2,0.0
27,추재현,롯데,-,0,0,0,-,0,-,-,-,0.2,0.0
27,현도훈,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
