순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
27,이선우,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,이호준,롯데,-,0,0,0,-,0,-,6.00,-,0.3,0.45
1,강성우,롯데,0.500,0,0,1,0.00,0,-,2.00,0.000,0.1,0.35
2,레이예스,롯데,0.361,36,100,80,1.25,9,0.50,3.82,0.163,68.4,0.311
3,이정훈,롯데,0.325,7,23,13,1.77,1,0.61,4.13,0.091,12.5,0.284
4,손호영,롯데,0.324,22,41,51,0.80,2,0.30,3.26,0.223,32.2,0.301
5,황성빈,롯데,0.315,12,70,51,1.37,1,0.59,3.76,0.108,39.9,0.274
6,윤동희,롯데,0.302,32,92,76,1.21,2,0.70,4.31,0.145,54.7,0.285
7,나승엽,롯데,0.301,26,54,57,0.95,2,0.70,4.13,0.146,40.1,0.288
8,고승민,롯데,0.298,22,64,73,0.88,3,0.59,4.03,0.141,40.9,0.273
9,전준우,롯데,0.287,25,55,62,0.89,2,0.61,3.73,0.222,38.2,0.29
10,이학주,롯데,0.263,6,9,17,0.53,0,0.14,4.19,0.126,11.7,0.241
11,정훈,롯데,0.261,21,52,52,1.00,4,0.51,3.91,0.197,28.4,0.261
12,박승욱,롯데,0.259,17,53,56,0.95,3,0.31,3.91,0.107,29.6,0.243
13,한동희,롯데,0.257,2,6,11,0.55,1,0.11,3.56,0.057,2.4,0.204
14,최항,롯데,0.252,4,36,28,1.29,2,0.32,4.11,0.041,9.8,0.21
15,정보근,롯데,0.229,3,21,25,0.84,0,0.11,3.57,0.096,5.7,0.192
16,김민석,롯데,0.203,4,21,19,1.11,1,0.11,3.43,0.068,3.5,0.181
17,김동혁,롯데,0.200,1,5,2,2.50,0,0.40,4.06,0.133,1.8,0.216
17,김민성,롯데,0.200,7,12,27,0.44,1,0.56,4.20,0.157,8.9,0.234
19,손성빈,롯데,0.195,7,19,22,0.86,1,0.33,4.24,0.182,7.8,0.216
20,유강남,롯데,0.191,8,50,36,1.39,0,0.36,3.84,0.132,12.7,0.205
21,오선진,롯데,0.188,1,3,3,1.00,0,0.29,3.70,0.063,2.0,0.22
22,노진혁,롯데,0.185,3,19,27,0.70,0,0.41,3.94,0.037,5.9,0.177
23,이주찬,롯데,0.174,2,7,3,2.33,1,0.11,3.75,0.174,1.3,0.181
24,서동욱,롯데,0.143,1,2,6,0.33,0,0.00,3.80,0.071,0.4,0.144
24,신윤후,롯데,0.143,0,5,10,0.50,1,0.33,4.25,0.000,0.2,0.133
24,장두성,롯데,0.143,0,6,1,6.00,0,0.40,3.61,0.000,1.9,0.186
27,김원중,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,백두산,롯데,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.0
27,정대선,롯데,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.2,0.0
27,추재현,롯데,-,0,0,0,-,0,-,-,-,0.2,0.0
