순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,강성우,롯데,0.500,0,0,1,0.00,0,-,2.00,0.000,0.1,0.35
2,레이예스,롯데,0.351,49,141,116,1.22,11,0.53,3.84,0.161,90.5,0.304
3,손호영,롯데,0.338,41,72,85,0.85,6,0.31,3.31,0.253,62.0,0.319
4,이정훈,롯데,0.321,7,25,16,1.56,2,0.61,4.11,0.083,13.1,0.278
5,황성빈,롯데,0.311,21,93,71,1.31,1,0.51,3.72,0.118,52.2,0.271
6,고승민,롯데,0.301,38,99,116,0.85,4,0.51,3.90,0.159,63.6,0.274
7,나승엽,롯데,0.294,39,78,93,0.84,5,0.78,4.09,0.163,63.0,0.292
8,전준우,롯데,0.291,40,86,95,0.91,5,0.51,3.83,0.207,59.3,0.286
9,윤동희,롯데,0.290,45,120,117,1.03,4,0.59,4.25,0.157,73.8,0.276
10,정훈,롯데,0.270,27,63,70,0.90,5,0.62,4.00,0.179,41.6,0.27
11,박승욱,롯데,0.266,22,76,69,1.10,4,0.37,3.90,0.099,44.8,0.25
12,이학주,롯데,0.263,6,9,17,0.53,0,0.14,4.19,0.126,11.7,0.241
13,한동희,롯데,0.257,2,6,11,0.55,1,0.11,3.56,0.057,2.4,0.204
14,최항,롯데,0.250,4,36,31,1.16,2,0.31,4.09,0.038,10.8,0.211
15,노진혁,롯데,0.222,8,29,35,0.83,0,0.36,3.88,0.095,13.2,0.212
16,정보근,롯데,0.214,3,33,29,1.14,0,0.12,3.49,0.071,5.3,0.177
17,김민석,롯데,0.211,4,21,19,1.11,1,0.10,3.46,0.066,3.9,0.186
18,손성빈,롯데,0.204,14,37,46,0.80,1,0.33,4.16,0.190,17.0,0.222
19,김동혁,롯데,0.200,1,5,2,2.50,0,0.40,4.06,0.133,1.8,0.216
19,김민성,롯데,0.200,7,12,27,0.44,1,0.56,4.20,0.157,8.9,0.234
21,유강남,롯데,0.191,8,50,36,1.39,0,0.36,3.84,0.132,12.7,0.205
22,오선진,롯데,0.188,1,3,3,1.00,0,0.29,3.67,0.063,2.0,0.22
23,장두성,롯데,0.185,0,10,5,2.00,0,0.43,3.66,0.000,3.1,0.187
24,이주찬,롯데,0.174,2,7,3,2.33,1,0.11,3.75,0.174,1.3,0.181
25,서동욱,롯데,0.143,1,2,6,0.33,0,0.00,3.80,0.071,0.4,0.144
26,신윤후,롯데,0.136,0,5,10,0.50,1,0.25,4.35,0.000,0.4,0.142
27,김강현,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,김상수,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,김원중,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,백두산,롯데,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.0
27,이선우,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
27,이호준,롯데,-,0,0,0,-,0,-,6.00,-,0.3,0.45
27,정대선,롯데,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.2,0.0
27,추재현,롯데,-,0,0,0,-,0,-,-,-,0.2,0.0
27,현도훈,롯데,-,0,0,0,-,0,-,-,-,0.0,0.0
