순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김민수,삼성,1.000,1,0,0,-,0,-,1.00,3.000,1.4,1.45
2,카데나스,삼성,0.348,4,5,5,1.00,1,0.20,4.04,0.348,4.6,0.343
3,김지찬,삼성,0.315,17,117,82,1.43,3,1.43,3.71,0.070,56.8,0.277
4,강민호,삼성,0.310,26,85,81,1.05,7,0.74,3.35,0.197,52.3,0.297
5,구자욱,삼성,0.304,47,94,101,0.93,8,0.61,3.82,0.250,70.7,0.307
6,윤정빈,삼성,0.295,7,21,21,1.00,2,0.48,4.23,0.158,17.6,0.286
7,맥키넌,삼성,0.294,17,55,107,0.51,3,1.18,3.71,0.092,41.5,0.268
8,김헌곤,삼성,0.286,15,55,55,1.00,2,0.41,4.17,0.150,30.1,0.264
9,이병헌,삼성,0.269,5,18,21,0.86,0,0.32,4.03,0.067,13.5,0.244
9,이재현,삼성,0.269,25,55,79,0.70,2,0.61,4.32,0.173,42.4,0.272
11,류지혁,삼성,0.266,9,66,43,1.53,3,0.43,3.97,0.063,27.6,0.238
12,김영웅,삼성,0.253,36,68,87,0.78,7,0.31,3.77,0.220,58.7,0.264
13,이성규,삼성,0.243,26,40,63,0.63,4,0.29,3.98,0.267,45.2,0.281
14,김재상,삼성,0.238,6,26,16,1.63,0,0.22,3.60,0.119,9.6,0.214
15,김현준,삼성,0.230,8,36,27,1.33,1,0.24,3.83,0.074,11.0,0.205
16,김성윤,삼성,0.222,2,24,12,2.00,1,0.53,3.34,0.032,6.7,0.203
16,김태훈,삼성,0.222,1,6,5,1.20,1,0.00,3.47,0.056,0.9,0.188
18,박병호,삼성,0.212,14,42,47,0.89,3,0.45,4.23,0.147,27.6,0.245
19,안주형,삼성,0.207,2,31,16,1.94,0,0.36,3.83,0.023,5.8,0.184
20,전병우,삼성,0.206,3,11,15,0.73,0,0.36,4.28,0.048,5.2,0.203
21,김재성,삼성,0.200,1,7,4,1.75,0,0.60,4.00,0.050,1.4,0.199
22,김재혁,삼성,0.159,3,11,9,1.22,2,0.16,4.04,0.091,1.7,0.154
23,이창용,삼성,0.154,0,5,5,1.00,0,0.00,3.54,0.000,0.0,0.108
24,김동진,삼성,0.125,1,13,8,1.63,0,0.43,3.14,0.094,1.1,0.145
25,김동엽,삼성,0.111,1,7,5,1.40,0,0.20,3.62,0.056,0.7,0.127
26,강한울,삼성,0.095,0,8,6,1.33,0,0.00,3.80,0.000,-0.6,0.065
27,공민규,삼성,0.077,1,1,3,0.33,0,0.13,4.19,0.231,0.9,0.19
28,김호진,삼성,0.074,0,8,8,1.00,0,0.10,3.13,0.000,-0.7,0.078
29,김대우,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,김도환,삼성,0.000,0,0,2,0.00,0,0.00,4.33,0.000,-0.3,0.0
29,김재윤,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,김태훈,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,류승민,삼성,0.000,0,0,0,-,0,2.00,5.67,0.000,0.6,0.3
29,양우현,삼성,0.000,0,4,2,2.00,0,0.20,3.77,0.000,-1.0,0.037
29,오승환,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,육선엽,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,이상민,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,최지광,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
