순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,구자욱,삼성,0.336,69,127,125,1.02,12,0.72,3.84,0.271,110.5,0.336
2,김민수,삼성,0.333,1,1,2,0.5,0,0.0,3.0,0.5,1.6,0.358
2,카데나스,삼성,0.333,4,5,5,1.0,1,0.17,4.04,0.333,4.5,0.329
4,김지찬,삼성,0.315,22,151,115,1.31,3,1.51,3.78,0.07,78.3,0.279
5,강민호,삼성,0.309,39,120,109,1.1,9,0.7,3.47,0.197,69.9,0.294
6,김헌곤,삼성,0.305,17,66,73,0.9,2,0.47,4.18,0.132,41.3,0.272
7,디아즈,삼성,0.294,9,12,29,0.41,2,0.21,3.87,0.247,14.9,0.289
7,맥키넌,삼성,0.294,17,55,107,0.51,3,1.18,3.71,0.092,41.5,0.268
9,윤정빈,삼성,0.288,11,35,28,1.25,3,0.47,4.2,0.164,25.8,0.284
10,이재현,삼성,0.259,32,85,117,0.73,5,0.68,4.37,0.163,59.2,0.267
11,류지혁,삼성,0.258,13,86,61,1.41,3,0.47,3.92,0.07,35.7,0.236
12,김영웅,삼성,0.256,44,77,102,0.75,8,0.28,3.77,0.228,71.3,0.266
13,이성규,삼성,0.243,32,45,72,0.63,5,0.29,4.06,0.26,53.1,0.28
14,김재상,삼성,0.238,6,26,16,1.63,0,0.22,3.6,0.119,9.6,0.214
15,박병호,삼성,0.237,28,61,80,0.76,7,0.4,4.17,0.21,51.7,0.265
16,이병헌,삼성,0.237,5,25,28,0.89,0,0.34,4.03,0.053,14.1,0.221
17,김현준,삼성,0.232,11,57,36,1.58,1,0.22,3.86,0.068,15.5,0.203
18,전병우,삼성,0.226,9,18,25,0.72,1,0.27,4.23,0.16,12.5,0.232
19,김성윤,삼성,0.222,2,24,12,2.0,1,0.53,3.34,0.032,6.7,0.203
19,안주형,삼성,0.222,2,41,27,1.52,0,0.3,3.74,0.015,9.2,0.188
21,양도근,삼성,0.211,1,5,3,1.67,0,0.71,4.2,0.105,2.9,0.248
22,김재성,삼성,0.2,1,7,4,1.75,0,0.6,4.0,0.05,1.4,0.199
22,김태훈,삼성,0.2,1,6,7,0.86,1,0.0,3.48,0.05,0.7,0.17
24,김재혁,삼성,0.174,3,11,10,1.1,2,0.16,4.08,0.087,2.1,0.162
25,이창용,삼성,0.154,0,5,5,1.0,0,0.0,3.54,0.0,0.0,0.108
26,김동엽,삼성,0.111,1,7,5,1.4,0,0.2,3.62,0.056,0.7,0.127
27,김동진,삼성,0.108,1,14,9,1.56,0,0.3,3.05,0.081,0.6,0.126
28,강한울,삼성,0.095,0,8,6,1.33,0,0.0,3.8,0.0,-0.6,0.065
29,김호진,삼성,0.074,0,8,8,1.0,0,0.1,3.13,0.0,-0.7,0.078
30,공민규,삼성,0.071,1,1,3,0.33,0,0.11,4.24,0.214,0.8,0.177
31,김대우,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
31,김도환,삼성,0.000,0,0,2,0.00,0,0.00,4.33,0.000,-0.3,0.0
31,김재윤,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
31,김태훈,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
31,류승민,삼성,0.000,0,0,0,-,0,2.00,5.67,0.000,0.6,0.3
31,양우현,삼성,0.000,0,5,2,2.50,0,0.17,3.93,0.000,-1.2,0.032
31,오승환,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
31,육선엽,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
31,이상민,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
31,최지광,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
