순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,구자욱,삼성,0.343,129,568,493,92,169,39,1,33,309,115,2,6,55,4,12,73,6,0.627,0.417,1.044,52,0.341,0.0
2,카데나스,삼성,0.333,7,25,24,2,8,2,0,2,16,5,0,0,1,0,0,6,1,0.667,0.36,1.027,3,0.429,0.0
3,김지찬,삼성,0.316,135,535,453,102,143,16,3,3,174,36,12,1,60,2,9,40,5,0.384,0.405,0.789,38,0.24,0.333
4,강민호,삼성,0.303,136,452,403,48,122,19,1,19,200,77,0,6,35,2,8,52,17,0.496,0.365,0.861,31,0.274,0.182
5,김헌곤,삼성,0.302,117,311,281,43,85,8,1,9,122,34,4,1,22,0,3,50,5,0.434,0.358,0.792,19,0.299,0.333
6,맥키넌,삼성,0.294,72,315,272,28,80,13,0,4,105,36,0,3,39,3,1,33,6,0.386,0.381,0.767,24,0.27,0.0
7,윤정빈,삼성,0.286,69,188,161,26,46,4,1,7,73,20,0,2,22,0,3,47,1,0.453,0.378,0.831,14,0.189,0.25
8,디아즈,삼성,0.282,29,118,110,14,31,5,0,7,57,19,0,0,6,0,2,25,2,0.518,0.331,0.849,8,0.188,0.0
9,이재현,삼성,0.26,109,458,389,71,101,18,1,14,163,66,0,3,58,1,8,83,8,0.419,0.365,0.784,27,0.33,0.25
10,류지혁,삼성,0.258,100,348,302,43,78,9,1,3,98,36,5,2,33,0,6,70,7,0.325,0.341,0.666,21,0.279,0.143
11,김영웅,삼성,0.252,126,509,456,65,115,16,3,28,221,79,1,4,45,0,3,155,2,0.485,0.321,0.806,26,0.31,0.167
12,김민수,삼성,0.25,9,8,8,1,2,0,0,1,5,3,0,0,0,0,0,1,0,0.625,0.25,0.875,0,1.0,0.0
13,이병헌,삼성,0.248,95,166,145,9,36,4,0,1,43,9,2,0,17,0,2,48,0,0.297,0.335,0.632,9,0.176,0.2
14,김성윤,삼성,0.243,32,89,74,15,18,4,0,0,22,6,3,2,9,0,1,16,1,0.297,0.326,0.623,4,0.286,0.333
15,이성규,삼성,0.242,122,355,302,56,73,10,1,22,151,57,4,3,31,0,15,109,5,0.5,0.339,0.839,15,0.284,0.174
16,김재상,삼성,0.238,35,91,84,13,20,4,0,2,30,12,1,1,5,0,0,23,0,0.357,0.278,0.635,4,0.222,0.25
17,박병호,삼성,0.231,120,406,350,52,81,7,0,23,157,70,0,2,47,0,7,121,13,0.449,0.333,0.782,16,0.255,0.267
18,전병우,삼성,0.225,58,128,111,17,25,5,0,5,45,14,0,2,14,0,1,42,3,0.405,0.313,0.718,3,0.222,0.167
19,김현준,삼성,0.224,79,205,183,23,41,10,1,0,53,11,4,3,11,0,4,49,4,0.29,0.279,0.569,8,0.225,0.3
20,안주형,삼성,0.218,82,166,142,24,31,2,0,0,33,8,12,0,11,0,1,39,3,0.232,0.279,0.511,4,0.231,0.0
21,김재성,삼성,0.2,10,23,20,3,4,1,0,0,5,1,0,0,3,0,0,5,1,0.25,0.304,0.554,1,0.333,0.0
21,김태훈,삼성,0.2,12,21,20,2,4,1,0,0,5,1,0,0,0,0,1,3,1,0.25,0.238,0.488,1,0.2,0.286
23,이창용,삼성,0.19,9,21,21,1,4,1,0,0,5,2,0,0,0,0,0,4,0,0.238,0.19,0.428,0,0.125,0.5
24,김재혁,삼성,0.184,35,54,49,6,9,2,1,0,13,6,0,2,3,0,0,19,2,0.265,0.222,0.487,2,0.095,0.167
25,양도근,삼성,0.174,16,29,23,5,4,0,1,0,6,2,1,0,5,0,0,8,0,0.261,0.321,0.582,1,0.0,0.0
26,김동엽,삼성,0.111,8,21,18,1,2,1,0,0,3,2,0,1,1,1,1,5,0,0.167,0.19,0.357,1,0.0,0.0
27,김동진,삼성,0.108,30,42,37,5,4,0,0,1,7,2,2,0,3,0,0,10,1,0.189,0.175,0.364,0,0.333,0.25
28,강한울,삼성,0.095,18,25,21,1,2,0,0,0,2,1,3,1,0,0,0,6,1,0.095,0.091,0.186,0,0.167,0.0
29,공민규,삼성,0.071,12,17,14,1,1,0,0,1,4,2,0,0,1,0,2,9,1,0.286,0.235,0.521,0,0.0,0.0
30,김호진,삼성,0.069,26,32,29,4,2,0,0,0,2,3,0,1,1,0,1,11,1,0.069,0.125,0.194,0,0.125,0.0
31,김대우,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,김도환,삼성,0.000,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
31,김재윤,삼성,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,김태훈,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,류승민,삼성,0.000,5,3,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0.000,0.667,0.667,0,0.0,0.0
31,양우현,삼성,0.000,7,15,13,0,0,0,0,0,0,1,1,0,1,0,0,6,1,0.000,0.071,0.071,0,0.0,0.0
31,오승환,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,육선엽,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,이상민,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,최지광,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
