순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,김민수,삼성,1.000,1,1,1,1,1,0,0,1,4,3,0,0,0,0,0,0,0,4.000,1.000,5.000,0,1.0,0.0
2,카데나스,삼성,0.333,7,25,24,2,8,2,0,2,16,5,0,0,1,0,0,6,1,0.667,0.360,1.027,3,0.429,0.0
3,김지찬,삼성,0.318,107,412,349,74,111,14,0,3,134,27,11,1,43,2,8,28,5,0.384,0.404,0.788,29,0.24,0.385
4,구자욱,삼성,0.316,97,426,374,64,118,30,1,20,210,76,0,5,37,2,10,57,4,0.561,0.387,0.948,34,0.317,0.0
5,윤정빈,삼성,0.309,44,129,110,20,34,3,0,5,52,15,0,2,14,0,3,30,0,0.473,0.395,0.868,10,0.25,0.333
6,강민호,삼성,0.308,107,351,312,40,96,13,1,15,156,63,0,4,29,2,6,40,14,0.500,0.373,0.873,25,0.297,0.211
7,김헌곤,삼성,0.298,89,241,218,35,65,7,0,8,96,26,3,0,17,0,3,38,4,0.440,0.357,0.797,14,0.297,0.375
8,맥키넌,삼성,0.294,72,315,272,28,80,13,0,4,105,36,0,3,39,3,1,33,6,0.386,0.381,0.767,24,0.27,0.0
9,이재현,삼성,0.274,78,325,281,47,77,15,0,12,128,50,0,3,37,1,4,61,6,0.456,0.363,0.819,21,0.333,0.333
10,류지혁,삼성,0.271,74,278,240,35,65,7,1,2,80,34,5,2,27,0,4,59,3,0.333,0.352,0.685,17,0.319,0.333
11,이병헌,삼성,0.269,71,124,108,6,29,4,0,1,36,8,1,0,13,0,2,39,0,0.333,0.358,0.691,6,0.148,0.333
12,김영웅,삼성,0.261,103,423,376,57,98,13,3,23,186,67,1,4,39,0,3,123,2,0.495,0.332,0.827,23,0.31,0.0
13,이성규,삼성,0.251,104,311,263,51,66,10,1,19,135,49,4,2,28,0,14,93,4,0.513,0.352,0.865,14,0.27,0.222
14,김재상,삼성,0.238,35,91,84,13,20,4,0,2,30,12,1,1,5,0,0,23,0,0.357,0.278,0.635,4,0.222,0.25
15,김현준,삼성,0.225,51,161,142,17,32,9,1,0,43,10,3,3,9,0,4,39,4,0.303,0.285,0.588,7,0.222,0.4
16,김성윤,삼성,0.222,28,77,63,13,14,2,0,0,16,6,3,2,8,0,1,15,1,0.254,0.311,0.565,3,0.3,0.333
16,김태훈,삼성,0.222,10,19,18,2,4,1,0,0,5,1,0,0,0,0,1,3,1,0.278,0.263,0.541,1,0.2,0.4
18,안주형,삼성,0.219,57,116,96,20,21,2,0,0,23,7,9,0,10,0,1,26,3,0.240,0.299,0.539,4,0.238,0.0
19,박병호,삼성,0.216,87,272,227,28,49,5,0,9,81,32,0,0,38,0,7,86,12,0.357,0.346,0.703,9,0.222,0.286
20,김재성,삼성,0.200,10,23,20,3,4,1,0,0,5,1,0,0,3,0,0,5,1,0.250,0.304,0.554,1,0.333,0.0
21,전병우,삼성,0.191,37,79,68,7,13,3,0,0,16,5,0,1,9,0,1,26,2,0.235,0.291,0.526,1,0.222,0.0
22,김재혁,삼성,0.159,28,49,44,6,7,2,1,0,11,6,0,2,3,0,0,19,2,0.250,0.204,0.454,2,0.095,0.0
23,이창용,삼성,0.154,5,13,13,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0.154,0.154,0.308,0,0.143,0.0
24,김동진,삼성,0.125,27,37,32,5,4,0,0,1,7,2,2,0,3,0,0,7,1,0.219,0.200,0.419,0,0.333,0.25
25,김동엽,삼성,0.111,8,21,18,1,2,1,0,0,3,2,0,1,1,1,1,5,0,0.167,0.190,0.357,1,0.0,0.0
26,강한울,삼성,0.095,18,25,21,1,2,0,0,0,2,1,3,1,0,0,0,6,1,0.095,0.091,0.186,0,0.167,0.0
27,공민규,삼성,0.077,11,16,13,1,1,0,0,1,4,2,0,0,1,0,2,8,1,0.308,0.250,0.558,0,0.0,0.0
28,김호진,삼성,0.074,24,30,27,4,2,0,0,0,2,3,0,1,1,0,1,10,1,0.074,0.133,0.207,0,0.125,0.0
29,김대우,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,김도환,삼성,0.000,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
29,김재윤,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,김태훈,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,류승민,삼성,0.000,5,3,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0.000,0.667,0.667,0,0.0,0.0
29,양우현,삼성,0.000,4,13,11,0,0,0,0,0,0,1,1,0,1,0,0,5,1,0.000,0.083,0.083,0,0.0,0.0
29,오승환,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,육선엽,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,이상민,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
29,최지광,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
