순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,구자욱,삼성,0.336,124,550,479,88,161,38,1,30,291,109,2,6,52,3,11,72,6,0.608,0.409,1.017,49,0.341,0.0
2,김민수,삼성,0.333,6,6,6,1,2,0,0,1,5,3,0,0,0,0,0,1,0,0.833,0.333,1.166,0,1.0,0.0
2,카데나스,삼성,0.333,7,25,24,2,8,2,0,2,16,5,0,0,1,0,0,6,1,0.667,0.36,1.027,3,0.429,0.0
4,김지찬,삼성,0.315,132,525,444,99,140,16,3,3,171,34,12,1,59,2,9,39,5,0.385,0.405,0.79,37,0.238,0.357
5,강민호,삼성,0.309,132,444,395,48,122,19,1,19,200,77,0,6,35,2,8,50,16,0.506,0.372,0.878,31,0.281,0.2
6,김헌곤,삼성,0.305,110,296,266,42,81,8,0,9,116,32,4,1,22,0,3,47,4,0.436,0.363,0.799,18,0.284,0.381
7,디아즈,삼성,0.294,22,91,85,13,25,3,0,6,46,16,0,0,4,0,2,19,1,0.541,0.341,0.882,6,0.208,0.0
7,맥키넌,삼성,0.294,72,315,272,28,80,13,0,4,105,36,0,3,39,3,1,33,6,0.386,0.381,0.767,24,0.27,0.0
9,윤정빈,삼성,0.288,62,171,146,23,42,4,1,6,66,19,0,2,20,0,3,43,1,0.452,0.38,0.832,13,0.2,0.278
10,이재현,삼성,0.259,104,437,374,67,97,17,1,14,158,62,0,3,53,1,7,78,8,0.422,0.359,0.781,26,0.327,0.25
11,류지혁,삼성,0.258,93,332,287,41,74,9,1,3,94,36,5,2,32,0,6,68,4,0.328,0.343,0.671,19,0.286,0.167
12,김영웅,삼성,0.256,119,483,434,62,111,15,3,26,210,76,1,4,41,0,3,148,2,0.484,0.322,0.806,25,0.319,0.167
13,이성규,삼성,0.243,115,340,288,54,70,10,1,21,145,54,4,3,30,0,15,104,4,0.503,0.342,0.845,15,0.271,0.19
14,김재상,삼성,0.238,35,91,84,13,20,4,0,2,30,12,1,1,5,0,0,23,0,0.357,0.278,0.635,4,0.222,0.25
15,박병호,삼성,0.237,114,388,333,49,79,7,0,21,149,63,0,2,46,0,7,115,13,0.447,0.34,0.787,16,0.248,0.286
16,이병헌,삼성,0.237,88,150,131,6,31,4,0,1,38,9,1,0,16,0,2,47,0,0.29,0.329,0.619,7,0.156,0.2
17,김현준,삼성,0.232,74,198,177,23,41,10,1,0,53,11,4,3,10,0,4,46,4,0.299,0.284,0.583,8,0.225,0.3
18,전병우,삼성,0.226,53,120,106,15,24,5,0,4,41,12,0,2,11,0,1,41,3,0.387,0.3,0.687,3,0.24,0.167
19,김성윤,삼성,0.222,28,77,63,13,14,2,0,0,16,6,3,2,8,0,1,15,1,0.254,0.311,0.565,3,0.3,0.333
19,안주형,삼성,0.222,77,159,135,24,30,2,0,0,32,8,12,0,11,0,1,37,3,0.237,0.286,0.523,4,0.231,0.0
21,양도근,삼성,0.211,11,25,19,3,4,0,1,0,6,2,1,0,5,0,0,7,0,0.316,0.375,0.691,1,0.0,0.0
22,김재성,삼성,0.2,10,23,20,3,4,1,0,0,5,1,0,0,3,0,0,5,1,0.25,0.304,0.554,1,0.333,0.0
22,김태훈,삼성,0.2,12,21,20,2,4,1,0,0,5,1,0,0,0,0,1,3,1,0.25,0.238,0.488,1,0.2,0.286
24,김재혁,삼성,0.174,32,51,46,6,8,2,1,0,12,6,0,2,3,0,0,19,2,0.261,0.216,0.477,2,0.095,0.167
25,이창용,삼성,0.154,5,13,13,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0.154,0.154,0.308,0,0.143,0.0
26,김동엽,삼성,0.111,8,21,18,1,2,1,0,0,3,2,0,1,1,1,1,5,0,0.167,0.19,0.357,1,0.0,0.0
27,김동진,삼성,0.108,30,42,37,5,4,0,0,1,7,2,2,0,3,0,0,10,1,0.189,0.175,0.364,0,0.333,0.25
28,강한울,삼성,0.095,18,25,21,1,2,0,0,0,2,1,3,1,0,0,0,6,1,0.095,0.091,0.186,0,0.167,0.0
29,김호진,삼성,0.074,24,30,27,4,2,0,0,0,2,3,0,1,1,0,1,10,1,0.074,0.133,0.207,0,0.125,0.0
30,공민규,삼성,0.071,12,17,14,1,1,0,0,1,4,2,0,0,1,0,2,9,1,0.286,0.235,0.521,0,0.0,0.0
31,김대우,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,김도환,삼성,0.000,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
31,김재윤,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,김태훈,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,류승민,삼성,0.000,5,3,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0.000,0.667,0.667,0,0.0,0.0
31,양우현,삼성,0.000,7,15,13,0,0,0,0,0,0,1,1,0,1,0,0,6,1,0.000,0.071,0.071,0,0.0,0.0
31,오승환,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,육선엽,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,이상민,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
31,최지광,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
