순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김민수,삼성,1.000,1,0,0,-,0,-,1.00,3.000,1.4,1.45
2,카데나스,삼성,0.333,4,5,5,1.00,1,0.17,4.04,0.333,4.5,0.329
3,김지찬,삼성,0.320,18,127,97,1.31,3,1.35,3.77,0.063,65.3,0.278
4,구자욱,삼성,0.320,56,108,110,0.98,9,0.66,3.81,0.251,85.2,0.319
5,강민호,삼성,0.306,31,104,94,1.11,9,0.83,3.45,0.190,59.0,0.292
6,윤정빈,삼성,0.300,9,27,24,1.13,2,0.43,4.18,0.167,22.1,0.29
7,김헌곤,삼성,0.297,15,60,62,0.97,2,0.41,4.19,0.134,33.9,0.267
8,맥키넌,삼성,0.294,17,55,107,0.51,3,1.18,3.71,0.092,41.5,0.268
9,김영웅,삼성,0.265,43,74,94,0.79,8,0.29,3.75,0.238,70.2,0.274
10,이재현,삼성,0.265,28,68,93,0.73,3,0.58,4.25,0.170,48.3,0.267
11,류지혁,삼성,0.262,12,79,56,1.41,3,0.48,3.94,0.072,33.2,0.238
12,이병헌,삼성,0.259,5,21,22,0.95,0,0.33,4.04,0.063,13.7,0.236
13,이성규,삼성,0.255,31,43,67,0.64,5,0.29,4.01,0.266,52.5,0.289
14,김재상,삼성,0.238,6,26,16,1.63,0,0.22,3.60,0.119,9.6,0.214
14,안주형,삼성,0.238,2,33,18,1.83,0,0.38,3.78,0.019,8.9,0.206
16,김현준,삼성,0.227,10,48,33,1.45,1,0.22,3.78,0.071,13.4,0.202
17,박병호,삼성,0.223,19,48,54,0.89,5,0.46,4.26,0.179,36.3,0.258
18,김성윤,삼성,0.222,2,24,12,2.00,1,0.53,3.34,0.032,6.7,0.203
18,김태훈,삼성,0.222,1,6,5,1.20,1,0.00,3.47,0.056,0.9,0.188
20,김재성,삼성,0.200,1,7,4,1.75,0,0.60,4.00,0.050,1.4,0.199
21,전병우,삼성,0.186,3,12,18,0.67,0,0.32,4.32,0.043,4.5,0.185
22,김재혁,삼성,0.159,3,11,9,1.22,2,0.16,4.04,0.091,1.7,0.154
23,이창용,삼성,0.154,0,5,5,1.00,0,0.00,3.54,0.000,0.0,0.108
24,김동진,삼성,0.125,1,13,8,1.63,0,0.43,3.14,0.094,1.1,0.145
24,디아즈,삼성,0.125,1,2,2,1.00,0,0.00,3.63,0.375,0.4,0.181
26,김동엽,삼성,0.111,1,7,5,1.40,0,0.20,3.62,0.056,0.7,0.127
27,강한울,삼성,0.095,0,8,6,1.33,0,0.00,3.80,0.000,-0.6,0.065
28,공민규,삼성,0.077,1,1,3,0.33,0,0.13,4.19,0.231,0.9,0.19
29,김호진,삼성,0.074,0,8,8,1.00,0,0.10,3.13,0.000,-0.7,0.078
30,김대우,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
30,김도환,삼성,0.000,0,0,2,0.00,0,0.00,4.33,0.000,-0.3,0.0
30,김재윤,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
30,김태훈,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
30,류승민,삼성,0.000,0,0,0,-,0,2.00,5.67,0.000,0.6,0.3
30,양우현,삼성,0.000,0,4,2,2.00,0,0.20,3.77,0.000,-1.0,0.037
30,오승환,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
30,육선엽,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
30,이상민,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
30,최지광,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
