순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김민수,삼성,1.000,1,0,0,-,0,-,1.00,3.000,1.4,1.45
2,카데나스,삼성,0.333,4,5,5,1.00,1,0.17,4.04,0.333,4.5,0.329
3,윤정빈,삼성,0.318,8,24,22,1.09,2,0.48,4.22,0.168,21.3,0.302
4,김지찬,삼성,0.316,17,119,86,1.38,3,1.50,3.74,0.068,58.9,0.277
5,구자욱,삼성,0.314,50,98,104,0.94,9,0.67,3.81,0.249,76.2,0.314
6,강민호,삼성,0.308,28,90,86,1.05,7,0.74,3.37,0.193,53.4,0.294
7,맥키넌,삼성,0.294,17,55,107,0.51,3,1.18,3.71,0.092,41.5,0.268
8,김헌곤,삼성,0.291,15,56,57,0.98,2,0.45,4.17,0.146,31.5,0.268
9,이재현,삼성,0.275,26,59,81,0.73,3,0.61,4.30,0.176,45.8,0.277
10,류지혁,삼성,0.266,9,69,46,1.50,3,0.45,3.97,0.060,29.0,0.238
11,이병헌,삼성,0.264,5,19,21,0.90,0,0.34,4.04,0.066,13.6,0.242
12,김영웅,삼성,0.259,39,69,90,0.77,8,0.31,3.74,0.235,64.4,0.272
13,이성규,삼성,0.253,30,42,63,0.67,4,0.29,3.98,0.268,48.6,0.287
14,김재상,삼성,0.238,6,26,16,1.63,0,0.22,3.60,0.119,9.6,0.214
15,김현준,삼성,0.226,10,42,31,1.35,1,0.25,3.74,0.080,12.5,0.206
16,안주형,삼성,0.223,2,32,17,1.88,0,0.42,3.81,0.021,7.6,0.199
17,김성윤,삼성,0.222,2,24,12,2.00,1,0.53,3.34,0.032,6.7,0.203
17,김태훈,삼성,0.222,1,6,5,1.20,1,0.00,3.47,0.056,0.9,0.188
19,박병호,삼성,0.215,14,44,47,0.94,3,0.45,4.26,0.143,28.5,0.246
20,전병우,삼성,0.203,3,11,15,0.73,0,0.35,4.28,0.047,5.1,0.201
21,김재성,삼성,0.200,1,7,4,1.75,0,0.60,4.00,0.050,1.4,0.199
22,김재혁,삼성,0.159,3,11,9,1.22,2,0.16,4.04,0.091,1.7,0.154
23,이창용,삼성,0.154,0,5,5,1.00,0,0.00,3.54,0.000,0.0,0.108
24,김동진,삼성,0.125,1,13,8,1.63,0,0.43,3.14,0.094,1.1,0.145
25,김동엽,삼성,0.111,1,7,5,1.40,0,0.20,3.62,0.056,0.7,0.127
26,강한울,삼성,0.095,0,8,6,1.33,0,0.00,3.80,0.000,-0.6,0.065
27,공민규,삼성,0.077,1,1,3,0.33,0,0.13,4.19,0.231,0.9,0.19
28,김호진,삼성,0.074,0,8,8,1.00,0,0.10,3.13,0.000,-0.7,0.078
29,김대우,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,김도환,삼성,0.000,0,0,2,0.00,0,0.00,4.33,0.000,-0.3,0.0
29,김재윤,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,김태훈,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,류승민,삼성,0.000,0,0,0,-,0,2.00,5.67,0.000,0.6,0.3
29,양우현,삼성,0.000,0,4,2,2.00,0,0.20,3.77,0.000,-1.0,0.037
29,오승환,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,육선엽,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,이상민,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,최지광,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
