순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,김민수,삼성,1.000,1,1,1,1,1,0,0,1,4,3,0,0,0,0,0,0,0,4.000,1.000,5.000,0,1.0,0.0
2,카데나스,삼성,0.333,7,25,24,2,8,2,0,2,16,5,0,0,1,0,0,6,1,0.667,0.360,1.027,3,0.429,0.0
3,김지찬,삼성,0.320,114,444,378,82,121,15,0,3,145,27,11,1,46,2,8,34,5,0.384,0.404,0.788,32,0.232,0.357
4,구자욱,삼성,0.320,104,459,403,67,129,33,1,22,230,83,1,5,40,2,10,61,5,0.571,0.391,0.962,38,0.321,0.0
5,강민호,삼성,0.306,114,382,337,42,103,14,1,16,167,68,0,5,34,2,6,41,15,0.496,0.374,0.870,26,0.28,0.211
6,윤정빈,삼성,0.300,47,140,120,21,36,3,1,5,56,17,0,2,15,0,3,35,0,0.467,0.386,0.853,11,0.222,0.333
7,김헌곤,삼성,0.297,92,255,232,35,69,7,0,8,100,27,3,0,17,0,3,41,4,0.431,0.353,0.784,15,0.294,0.375
8,맥키넌,삼성,0.294,72,315,272,28,80,13,0,4,105,36,0,3,39,3,1,33,6,0.386,0.381,0.767,24,0.27,0.0
9,김영웅,삼성,0.265,110,451,404,61,107,15,3,25,203,72,1,4,39,0,3,133,2,0.502,0.331,0.833,25,0.327,0.0
10,이재현,삼성,0.265,85,352,306,50,81,16,0,12,133,51,0,3,39,1,4,67,6,0.435,0.352,0.787,21,0.322,0.25
11,류지혁,삼성,0.262,81,303,263,37,69,8,1,3,88,35,5,2,29,0,4,61,3,0.335,0.342,0.677,18,0.295,0.25
12,이병헌,삼성,0.259,76,128,112,6,29,4,0,1,36,8,1,0,13,0,2,40,0,0.321,0.346,0.667,6,0.138,0.333
13,이성규,삼성,0.255,107,321,271,53,69,10,1,20,141,53,4,3,28,0,15,95,4,0.520,0.353,0.873,15,0.288,0.222
14,김재상,삼성,0.238,35,91,84,13,20,4,0,2,30,12,1,1,5,0,0,23,0,0.357,0.278,0.635,4,0.222,0.25
14,안주형,삼성,0.238,63,126,105,22,25,2,0,0,27,7,9,0,11,0,1,29,3,0.257,0.316,0.573,4,0.227,0.0
16,김현준,삼성,0.227,57,174,154,18,35,9,1,0,46,10,4,3,9,0,4,41,4,0.299,0.282,0.581,7,0.216,0.4
17,박병호,삼성,0.223,94,302,251,34,56,6,0,13,101,39,0,1,43,0,7,94,13,0.402,0.351,0.753,10,0.228,0.286
18,김성윤,삼성,0.222,28,77,63,13,14,2,0,0,16,6,3,2,8,0,1,15,1,0.254,0.311,0.565,3,0.3,0.333
18,김태훈,삼성,0.222,10,19,18,2,4,1,0,0,5,1,0,0,0,0,1,3,1,0.278,0.263,0.541,1,0.2,0.4
20,김재성,삼성,0.200,10,23,20,3,4,1,0,0,5,1,0,0,3,0,0,5,1,0.250,0.304,0.554,1,0.333,0.0
21,전병우,삼성,0.186,38,81,70,7,13,3,0,0,16,5,0,1,9,0,1,28,2,0.229,0.284,0.513,1,0.222,0.0
22,김재혁,삼성,0.159,28,49,44,6,7,2,1,0,11,6,0,2,3,0,0,19,2,0.250,0.204,0.454,2,0.095,0.0
23,이창용,삼성,0.154,5,13,13,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0.154,0.154,0.308,0,0.143,0.0
24,김동진,삼성,0.125,27,37,32,5,4,0,0,1,7,2,2,0,3,0,0,7,1,0.219,0.200,0.419,0,0.333,0.25
