순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김민수,삼성,0.5,1,0,1,0.0,0,-,1.5,1.5,1.4,0.725
2,카데나스,삼성,0.333,4,5,5,1.0,1,0.17,4.04,0.333,4.5,0.329
3,구자욱,삼성,0.325,63,125,119,1.05,11,0.71,3.87,0.254,100.1,0.325
4,김지찬,삼성,0.312,21,147,111,1.32,3,1.50,3.8,0.07,75.1,0.277
5,강민호,삼성,0.306,36,118,104,1.13,9,0.70,3.47,0.184,65.6,0.289
6,윤정빈,삼성,0.298,11,33,27,1.22,3,0.49,4.21,0.17,26.2,0.293
7,맥키넌,삼성,0.294,17,55,107,0.51,3,1.18,3.71,0.092,41.5,0.268
8,김헌곤,삼성,0.292,15,64,70,0.91,2,0.42,4.21,0.123,35.7,0.261
9,양도근,삼성,0.286,1,3,1,3.0,0,0.33,4.18,0.143,2.3,0.276
10,디아즈,삼성,0.274,7,8,21,0.38,1,0.19,3.82,0.274,10.8,0.285
11,이재현,삼성,0.263,32,82,107,0.77,5,0.68,4.31,0.173,57.4,0.272
12,류지혁,삼성,0.259,12,82,58,1.41,3,0.45,3.94,0.069,33.6,0.235
13,김영웅,삼성,0.257,43,77,98,0.79,8,0.28,3.79,0.224,70.3,0.266
14,이성규,삼성,0.249,32,44,71,0.62,5,0.29,4.04,0.267,53.4,0.286
15,이병헌,삼성,0.244,5,25,27,0.93,0,0.36,3.99,0.055,14.5,0.227
16,김재상,삼성,0.238,6,26,16,1.63,0,0.22,3.6,0.119,9.6,0.214
17,박병호,삼성,0.238,27,59,72,0.82,7,0.43,4.17,0.215,49.8,0.269
18,김현준,삼성,0.233,11,53,36,1.47,1,0.22,3.86,0.07,15.4,0.204
19,안주형,삼성,0.224,2,41,27,1.52,0,0.31,3.73,0.015,9.3,0.189
20,김성윤,삼성,0.222,2,24,12,2.0,1,0.53,3.34,0.032,6.7,0.203
21,전병우,삼성,0.208,7,17,22,0.77,1,0.26,4.19,0.135,9.2,0.215
22,김재성,삼성,0.2,1,7,4,1.75,0,0.60,4.0,0.05,1.4,0.199
22,김태훈,삼성,0.2,1,6,7,0.86,1,0.00,3.48,0.05,0.7,0.17
24,김재혁,삼성,0.178,3,11,9,1.22,2,0.16,4.1,0.089,2.2,0.166
25,이창용,삼성,0.154,0,5,5,1.0,0,0.00,3.54,0.0,0.0,0.108
26,김동엽,삼성,0.111,1,7,5,1.4,0,0.20,3.62,0.056,0.7,0.127
27,김동진,삼성,0.108,1,14,9,1.56,0,0.30,3.05,0.081,0.6,0.126
28,강한울,삼성,0.095,0,8,6,1.33,0,0.00,3.8,0.0,-0.6,0.065
29,김호진,삼성,0.074,0,8,8,1.0,0,0.10,3.13,0.0,-0.7,0.078
30,공민규,삼성,0.071,1,1,3,0.33,0,0.11,4.24,0.214,0.8,0.177
31,김대우,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
31,김도환,삼성,0.000,0,0,2,0.00,0,0.00,4.33,0.000,-0.3,0.0
31,김재윤,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
31,김태훈,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
31,류승민,삼성,0.000,0,0,0,-,0,2.00,5.67,0.000,0.6,0.3
31,양우현,삼성,0.000,0,5,2,2.50,0,0.17,3.93,0.000,-1.2,0.032
31,오승환,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
31,육선엽,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
31,이상민,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
31,최지광,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
