순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김민수,삼성,1.000,1,0,0,-,0,-,1.00,3.000,1.4,1.45
2,카데나스,삼성,0.333,4,5,5,1.00,1,0.17,4.04,0.333,4.5,0.329
3,김지찬,삼성,0.315,17,123,92,1.34,3,1.48,3.77,0.065,60.7,0.275
4,구자욱,삼성,0.313,51,101,107,0.94,9,0.64,3.81,0.242,78.0,0.312
5,윤정빈,삼성,0.309,8,26,22,1.18,2,0.47,4.21,0.164,21.0,0.296
6,강민호,삼성,0.306,30,95,89,1.07,7,0.73,3.38,0.199,55.2,0.293
7,김헌곤,삼성,0.295,15,59,60,0.98,2,0.44,4.17,0.138,32.9,0.267
8,맥키넌,삼성,0.294,17,55,107,0.51,3,1.18,3.71,0.092,41.5,0.268
9,이재현,삼성,0.274,27,63,85,0.74,3,0.61,4.26,0.179,47.9,0.277
10,류지혁,삼성,0.273,11,70,51,1.37,3,0.46,3.92,0.065,31.9,0.244
11,이병헌,삼성,0.269,5,19,21,0.90,0,0.33,4.06,0.065,14.0,0.244
12,김영웅,삼성,0.260,39,70,91,0.77,8,0.31,3.75,0.231,65.3,0.271
13,이성규,삼성,0.253,30,42,64,0.66,4,0.30,4.00,0.260,50.5,0.288
14,김재상,삼성,0.238,6,26,16,1.63,0,0.22,3.60,0.119,9.6,0.214
15,김현준,삼성,0.225,10,43,31,1.39,1,0.23,3.73,0.077,12.7,0.204
16,안주형,삼성,0.224,2,32,17,1.88,0,0.37,3.82,0.020,7.8,0.198
17,박병호,삼성,0.224,17,44,49,0.90,4,0.44,4.27,0.168,32.2,0.256
18,김성윤,삼성,0.222,2,24,12,2.00,1,0.53,3.34,0.032,6.7,0.203
18,김태훈,삼성,0.222,1,6,5,1.20,1,0.00,3.47,0.056,0.9,0.188
20,김재성,삼성,0.200,1,7,4,1.75,0,0.60,4.00,0.050,1.4,0.199
21,전병우,삼성,0.191,3,12,18,0.67,0,0.35,4.29,0.044,4.7,0.19
22,김재혁,삼성,0.159,3,11,9,1.22,2,0.16,4.04,0.091,1.7,0.154
23,이창용,삼성,0.154,0,5,5,1.00,0,0.00,3.54,0.000,0.0,0.108
24,김동진,삼성,0.125,1,13,8,1.63,0,0.43,3.14,0.094,1.1,0.145
25,김동엽,삼성,0.111,1,7,5,1.40,0,0.20,3.62,0.056,0.7,0.127
26,강한울,삼성,0.095,0,8,6,1.33,0,0.00,3.80,0.000,-0.6,0.065
27,공민규,삼성,0.077,1,1,3,0.33,0,0.13,4.19,0.231,0.9,0.19
28,김호진,삼성,0.074,0,8,8,1.00,0,0.10,3.13,0.000,-0.7,0.078
29,김대우,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,김도환,삼성,0.000,0,0,2,0.00,0,0.00,4.33,0.000,-0.3,0.0
29,김재윤,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,김태훈,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,류승민,삼성,0.000,0,0,0,-,0,2.00,5.67,0.000,0.6,0.3
29,양우현,삼성,0.000,0,4,2,2.00,0,0.20,3.77,0.000,-1.0,0.037
29,오승환,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,육선엽,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,이상민,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
29,최지광,삼성,-,0,0,0,-,0,-,-,-,0.0,0.0
